"country_code","dim1_prev","dim2_prev","dim1_curr","dim2_curr","delta_dim1","delta_dim2","delta_l2","delta_l1","delta_max","idx","startlegis","endlegis","active_periods","n_items_total","n_items_active","n_obs","n_pos","n_neg","n_missing","pct_missing","obs_rate_active","active_periods_with_votes","prop_active_periods_with_votes","mean_obs_per_active_period","min_obs_active_period","max_obs_active_period"
"CMR",-0.0684834275071257,0.227720266019348,-0.0748353691526946,0.223218213584792,-0.00635194164556881,-0.00450205243455626,0.00778560458745532,0.0108539940801251,0.00635194164556881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRO",-0.0684834275071257,0.227720266019348,-0.0748353691526946,0.223218213584792,-0.00635194164556881,-0.00450205243455626,0.00778560458745532,0.0108539940801251,0.00635194164556881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRC",-0.0684834275071257,0.227720266019348,-0.0748353691526946,0.223218213584792,-0.00635194164556881,-0.00450205243455626,0.00778560458745532,0.0108539940801251,0.00635194164556881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUF",-0.0684834275071257,0.227720266019348,-0.0748353691526946,0.223218213584792,-0.00635194164556881,-0.00450205243455626,0.00778560458745532,0.0108539940801251,0.00635194164556881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HRV",-0.0684834275071257,0.227720266019348,-0.0748353691526946,0.223218213584792,-0.00635194164556881,-0.00450205243455626,0.00778560458745532,0.0108539940801251,0.00635194164556881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRU",-0.0684834275071257,0.227720266019348,-0.0748353691526946,0.223218213584792,-0.00635194164556881,-0.00450205243455626,0.00778560458745532,0.0108539940801251,0.00635194164556881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",-0.0684834275071257,0.227720266019348,-0.0748353691526946,0.223218213584792,-0.00635194164556881,-0.00450205243455626,0.00778560458745532,0.0108539940801251,0.00635194164556881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHN",-0.0684834275071257,0.227720266019348,-0.0748353691526946,0.223218213584792,-0.00635194164556881,-0.00450205243455626,0.00778560458745532,0.0108539940801251,0.00635194164556881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",-0.0684834275071257,0.227720266019348,-0.0748353691526946,0.223218213584792,-0.00635194164556881,-0.00450205243455626,0.00778560458745532,0.0108539940801251,0.00635194164556881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA",-0.0684834275071257,0.227720266019348,-0.0748353691526946,0.223218213584792,-0.00635194164556881,-0.00450205243455626,0.00778560458745532,0.0108539940801251,0.00635194164556881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZA",0.00564185773814665,-0.282572654183088,0.0130916203425035,-0.28339143996782,0.00744976260435686,-0.000818785784732323,0.00749462294065243,0.00826854838908919,0.00744976260435686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COL",0.514184913007808,0.258519030686876,0.507722490440556,0.261431457718378,-0.00646242256725171,0.00291242703150207,0.00708838039692765,0.00937484959875379,0.00646242256725171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MMR",0.318614445762972,0.111550768571404,0.315820932215671,0.117997995259536,-0.0027935135473014,0.00644722668813281,0.00702641088373918,0.00924074023543421,0.00644722668813281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MHL",0.307896526894463,0.012650369710663,0.305999790074066,0.00804973908824293,-0.00189673682039665,-0.00460063062242009,0.0049762850289948,0.00649736744281674,0.00460063062242009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DNK",1.45374051430673,1.47062911507514,1.45129350470803,1.47455048528996,-0.00244700959869615,0.00392137021481265,0.00462222893610116,0.0063683798135088,0.00392137021481265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFK",0.173367302458856,-0.0557035781960728,0.174011315052672,-0.0541998827175546,0.000644012593815968,0.00150369547851811,0.00163580326234831,0.00214770807233408,0.00150369547851811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
