"country_code","dim1_prev","dim2_prev","dim1_curr","dim2_curr","delta_dim1","delta_dim2","delta_l2","delta_l1","delta_max","idx","startlegis","endlegis","active_periods","n_items_total","n_items_active","n_obs","n_pos","n_neg","n_missing","pct_missing","obs_rate_active","active_periods_with_votes","prop_active_periods_with_votes","mean_obs_per_active_period","min_obs_active_period","max_obs_active_period"
"DOM",1.80290065632019,2.01239850872157,1.65228971535618,2.26890013048477,-0.150610940964009,0.256501621763201,0.29745039503288,0.40711256272721,0.256501621763201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEN",0.998713766048004,-3.62500841351208,1.28521313751033,-3.56196577543647,0.286499371462328,0.0630426380756117,0.293353479720016,0.34954200953794,0.286499371462328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COD",2.39403211019275,2.30201099855651,2.24260879393313,2.53532898108789,-0.151423316259618,0.233317982531381,0.278147985215738,0.384741298791,0.233317982531381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARE",1.70917127652914,2.0868273135667,1.55107768120778,2.30304205137653,-0.158093595321361,0.216214737809837,0.267847713687854,0.374308333131198,0.216214737809837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OMN",2.29216357155226,1.32227418244185,2.23318765455458,1.57691167613048,-0.0589759169976762,0.254637493688638,0.261377910271216,0.313613410686314,0.254637493688638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUM",1.87743345509513,3.14043220595696,1.73674206253514,3.34996044570124,-0.140691392559994,0.209528239744274,0.252380964398674,0.350219632304269,0.209528239744274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CIV",1.75586752680153,2.60068290369151,1.53734951828343,2.70824442990842,-0.218518008518097,0.107561526216918,0.243556157731288,0.326079534735015,0.218518008518097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHN",2.06519682623194,-0.117002310364598,2.13461624521522,0.109156330718281,0.0694194189832813,0.226158641082879,0.236573004944416,0.29557806006616,0.226158641082879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHL",-4.49462993462571,1.45581068084073,-4.45857969671378,1.68860118475883,0.0360502379119261,0.232790503918097,0.235565359015174,0.268840741830023,0.232790503918097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1.29562417316375,-1.92499024397784,1.17836775519394,-2.11941244213046,-0.117256417969807,-0.194422198152616,0.227044177836837,0.311678616122423,0.194422198152616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SVN",0.44188402761466,-0.43873341126563,0.401036516711763,-0.655940188559753,-0.0408475109028965,-0.217206777294123,0.221014260285306,0.25805428819702,0.217206777294123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",0.839622338152147,1.26037981049472,0.813424867278976,1.05191669438423,-0.0261974708731707,-0.208463116110487,0.210102780225882,0.234660586983658,0.208463116110487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NLD",1.59509071476222,2.36220381732444,1.48463290454795,2.54061991937036,-0.110457810214265,0.178416102045919,0.209840971467896,0.288873912260184,0.178416102045919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COL",0.505235723795338,1.06437074926756,0.445184573172639,0.864650974111663,-0.0600511506226993,-0.199719775155896,0.208552461695928,0.259770925778595,0.199719775155896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF",0.86669103818183,1.60245800570308,0.826297742737696,1.40429925411332,-0.040393295444134,-0.19815875158976,0.20223379823474,0.238552047033894,0.19815875158976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAC",0.674758735413837,1.54228378399874,0.599649007694915,1.35630313619716,-0.0751097277189223,-0.185980647801576,0.200574855240393,0.261090375520498,0.185980647801576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HTI",1.79848610459243,2.31624630261686,1.67646111881683,2.46606212561284,-0.122024985775599,0.14981582299598,0.193222353710687,0.271840808771579,0.14981582299598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN",0.758852120838992,1.46048784322653,0.724523349410087,1.27122122322873,-0.0343287714289051,-0.189266619997801,0.192354667198927,0.223595391426706,0.189266619997801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUW",-4.29116292191685,-1.227601643833,-4.33681024965653,-1.04405432806853,-0.0456473277396752,0.183547315764469,0.18913829769276,0.229194643504145,0.183547315764469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYP",0.72219101060921,1.40897081420683,0.694723104271792,1.22413735112717,-0.0274679063374178,-0.184833463079655,0.186863305527274,0.212301369417073,0.184833463079655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"URY",0.814784784098072,1.55399704012047,0.791481269963344,1.36987343469883,-0.0233035141347278,-0.184123605421642,0.185592445548013,0.20742711955637,0.184123605421642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",0.497462712236619,1.44623395456648,0.470339226787568,1.2643717071285,-0.0271234854490516,-0.181862247437984,0.183873762418947,0.208985732887036,0.181862247437984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYS",0.755886618270144,1.20283245801093,0.712516476466513,1.02912053374679,-0.0433701418036311,-0.173711924264145,0.179044133753718,0.217082066067776,0.173711924264145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAO",0.819681915072585,1.42440181050774,0.789721228915364,1.24910381986172,-0.0299606861572207,-0.175297990646027,0.177839894960456,0.205258676803248,0.175297990646027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITA",2.25376958085476,-1.81920202701465,2.41057743755763,-1.73550108473033,0.156807856702869,0.0837009422843142,0.177748563040689,0.240508798987183,0.156807856702869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARM",2.28453091619845,-1.17496810202639,2.42439786696675,-1.07260104436043,0.139866950768297,0.102367057665961,0.17332564268569,0.242234008434258,0.139866950768297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NIU",2.75908980499974,-0.203222352347578,2.76116380498255,-0.373330069288861,0.00207399998280344,-0.170107716941283,0.170120359860025,0.172181716924087,0.170107716941283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FJI",-4.3828718099553,-0.850726401714297,-4.42035135610519,-0.684933167042354,-0.0374795461498927,0.165793234671943,0.169976801483579,0.203272780821836,0.165793234671943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLE",0.478169778172323,1.08655503091963,0.456739210954569,0.918915635527458,-0.0214305672177543,-0.167639395392169,0.169003657057257,0.189069962609924,0.167639395392169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TKL",0.596340604530468,1.60660484137245,0.577423212133723,1.4408046646357,-0.0189173923967448,-0.165800176736747,0.166875901019377,0.184717569133492,0.165800176736747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDN",2.05432074725474,1.85974609540964,1.92838576688189,1.96596366908787,-0.125934980372842,0.106217573678225,0.164747662319067,0.232152554051068,0.125934980372842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUT",0.538053544549954,2.39209981427868,0.525167058492348,2.22952783525374,-0.0128864860576064,-0.162571979024946,0.1630819115874,0.175458465082553,0.162571979024946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJI",0.538053544549954,2.39209981427868,0.525167058492348,2.22952783525374,-0.0128864860576064,-0.162571979024946,0.1630819115874,0.175458465082553,0.162571979024946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GNB",0.538053544549954,2.39209981427868,0.525167058492348,2.22952783525374,-0.0128864860576064,-0.162571979024946,0.1630819115874,0.175458465082553,0.162571979024946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRL",0.538053544549954,2.39209981427868,0.525167058492348,2.22952783525374,-0.0128864860576064,-0.162571979024946,0.1630819115874,0.175458465082553,0.162571979024946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RWA",0.538053544549954,2.39209981427868,0.525167058492348,2.22952783525374,-0.0128864860576064,-0.162571979024946,0.1630819115874,0.175458465082553,0.162571979024946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GNQ",0.399926074412885,1.10811234850412,0.381955895755312,0.94621156365903,-0.0179701786575723,-0.161900784845092,0.162895032012772,0.179870963502665,0.161900784845092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOL",0.791591015634043,1.55620940063967,0.765486601836398,1.3959076219482,-0.0261044137976453,-0.160301778691465,0.162413363586147,0.18640619248911,0.160301778691465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN",0.698661342827408,2.39842275475391,0.688754540420739,2.23716838572815,-0.00990680240666908,-0.161254369025757,0.161558398926889,0.171161171432426,0.161254369025757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOM",0.553777607479727,2.4510812811541,0.54242244896274,2.29063906330351,-0.0113551585169871,-0.160442217850595,0.160843541660098,0.171797376367582,0.160442217850595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEU",0.718835287621064,1.46418795681963,0.707655606774772,1.30622393698121,-0.0111796808462924,-0.157964019838422,0.158359138755357,0.169143700684715,0.157964019838422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KNA",0.58305276454587,2.45869675072876,0.56823200933617,2.30147679813024,-0.0148207552096995,-0.157219952598523,0.15791696640978,0.172040707808223,0.157219952598523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AGO",0.526347476209001,2.4770531952413,0.517551145067379,2.31989838234297,-0.0087963311416217,-0.15715481289833,0.157400796245325,0.165951144039952,0.15715481289833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HKG",2.89188117147582,-0.302373666725956,2.8971339647017,-0.458066598395175,0.00525279322587968,-0.155692931669219,0.155781516260531,0.160945724895099,0.155692931669219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",0.556698050052886,2.5466476466649,0.542690249354072,2.39255141107287,-0.0140078006988142,-0.154096235592034,0.154731600857916,0.168104036290848,0.154096235592034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEO",-4.44697431155617,4.61839413935705,-4.37637983268334,4.4811630925951,0.0705944788728301,-0.137231046761951,0.154324141477305,0.207825525634781,0.137231046761951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB",0.605470627634479,1.03487021154069,0.591484802076524,0.883708718704889,-0.0139858255579544,-0.151161492835798,0.151807115224829,0.165147318393752,0.151161492835798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO",0.455081461349763,2.30549072942978,0.442723977254472,2.15564809629456,-0.0123574840952904,-0.149842633135225,0.150351328953431,0.162200117230515,0.149842633135225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ISR",0.752360581353511,2.73460894372644,0.759687522819592,2.58561851911599,0.00732694146608148,-0.14899042461045,0.149170475285324,0.156317366076531,0.14899042461045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MTQ",1.51915538843803,2.25773977437324,1.44374119110852,2.1293692805915,-0.0754141973295095,-0.128370493781731,0.148883460574436,0.203784691111241,0.128370493781731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCL",0.49700145792923,1.23172567128072,0.49203571028512,1.08854602450272,-0.00496574764410984,-0.143179646778,0.143265731775389,0.148145394422109,0.143179646778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",0.49700145792923,1.23172567128072,0.49203571028512,1.08854602450272,-0.00496574764410984,-0.143179646778,0.143265731775389,0.148145394422109,0.143179646778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHR",0.901770649858754,2.82647845428082,0.868649884636906,2.68848840884562,-0.0331207652218475,-0.137990045435203,0.141909258782118,0.171110810657051,0.137990045435203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COK",0.651410964210783,1.48005395350721,0.644962293152866,1.33890156111369,-0.00644867105791724,-0.141152392393525,0.141299622210496,0.147601063451442,0.141152392393525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QAT",-4.1607183055551,-1.07525241878231,-4.18509110507877,-0.936744146058623,-0.0243727995236647,0.138508272723687,0.140636321658098,0.162881072247352,0.138508272723687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LVA",0.611724987978562,1.23880653929119,0.601159556380085,1.10116070074974,-0.0105654315984771,-0.13764583854145,0.138050734198124,0.148211270139927,0.13764583854145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIN",-4.44506750461521,4.03063162201218,-4.35426310403506,3.92749107725945,0.0908044005801463,-0.10314054475273,0.137416924491162,0.193944945332877,0.10314054475273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LUX",0.569464454105758,1.52059028099107,0.55997528570699,1.38458979019978,-0.00948916839876879,-0.136000490791284,0.136331132953447,0.145489659190053,0.136000490791284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COM",0.569153127134194,1.01585391025423,0.576006564338689,0.881358569421377,0.00685343720449461,-0.134495340832855,0.134669841862467,0.14134877803735,0.134495340832855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1.03375770921895,2.81427820951152,1.01732090602968,2.68106316781823,-0.016436803189271,-0.13321504169329,0.134225242903218,0.149651844882561,0.13321504169329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GTM",0.549115654053597,1.3871439037582,0.548872379502611,1.2537940936146,-0.000243274550985273,-0.133349810143601,0.133350032050395,0.133593084694586,0.133349810143601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAR",0.727019949839641,1.88954079083165,0.710150485787878,1.76002459390749,-0.0168694640517628,-0.129516196924159,0.13061019900104,0.146385660975922,0.129516196924159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",-4.59778658320247,1.18776608728194,-4.52511959087681,1.08024327555653,0.0726669923256589,-0.107522811725409,0.129775370602418,0.180189804051067,0.107522811725409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNP",0.77142694301614,-1.88912524199631,0.744587132387269,-2.01550457430547,-0.0268398106288713,-0.126379332309167,0.129197953039142,0.153219142938038,0.126379332309167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1.0175599351373,1.81267381195018,0.999202015474008,1.68505241549768,-0.0183579196632896,-0.127621396452507,0.128934999309155,0.145979316115797,0.127621396452507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",0.640141327989499,1.56520037968408,0.636750379726878,1.43644580702733,-0.00339094826262132,-0.128754572656751,0.128799217816501,0.132145520919372,0.128754572656751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MHL",0.221787449107428,0.687505440582646,0.225381819094948,0.559482393446374,0.00359436998752019,-0.128023047136273,0.128073494891267,0.131617417123793,0.128023047136273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MWI",0.377127131779334,0.723700257577699,0.364175153567753,0.597422176622214,-0.012951978211581,-0.126278080955486,0.126940566681394,0.139230059167067,0.126278080955486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFK",0.156571102321327,0.230388384897948,0.138922094767564,0.105332820163921,-0.017649007553763,-0.125055564734027,0.126294820711616,0.14270457228779,0.125055564734027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDG",2.22242292830265,-2.62593452481011,2.34248937006966,-2.64373506523477,0.120066441767008,-0.0178005404246555,0.121378785947134,0.137866982191663,0.120066441767008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SXM",0.572859558967894,0.73003981212572,0.582365769264746,0.609733556249507,0.00950621029685184,-0.120306255876214,0.120681246418658,0.129812466173066,0.120306255876214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDV",-3.65418544333309,1.04935588496837,-3.61674457253242,0.936030728746012,0.0374408708006615,-0.113325156222354,0.11934994695907,0.150766027023016,0.113325156222354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHS",0.202084660241439,-1.10536882997551,0.26861559027533,-1.20421695093843,0.066530930033891,-0.0988481209629153,0.119152489143423,0.165379050996806,0.0988481209629153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYR",0.376230880046343,0.792386211593019,0.373137438012516,0.673312304078698,-0.00309344203382766,-0.119073907514321,0.119114083274589,0.122167349548149,0.119073907514321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IMN",-4.73950040135002,4.05450661491117,-4.64532060484759,3.98485033699931,0.0941797965024245,-0.0696562779118604,0.117140219915162,0.163836074414285,0.0941797965024245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VGB",0.894178567897157,2.04800243017072,0.888386185117415,1.93105878123029,-0.00579238277974148,-0.11694364894043,0.117087013480443,0.122736031720171,0.11694364894043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAN",0.311774223411184,0.816192436278276,0.31457821004837,0.700455610858108,0.00280398663718606,-0.115736825420168,0.115770786899805,0.118540812057354,0.115736825420168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CPV",0.311774223411184,0.816192436278276,0.31457821004837,0.700455610858108,0.00280398663718606,-0.115736825420168,0.115770786899805,0.118540812057354,0.115736825420168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPM",0.311774223411184,0.816192436278276,0.31457821004837,0.700455610858108,0.00280398663718606,-0.115736825420168,0.115770786899805,0.118540812057354,0.115736825420168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PNG",1.92954021436021,-2.09017329998544,2.04501031764804,-2.09799534899614,0.115470103287828,-0.0078220490106995,0.115734736376023,0.123292152298528,0.115470103287828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",0.305246562448838,-0.0378310329627175,0.324942477001219,-0.149661615091831,0.0196959145523802,-0.111830582129113,0.113551786200795,0.131526496681494,0.111830582129113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBY",-4.90856944511072,3.77683282343057,-4.82712744208881,3.69783821675822,0.0814420030219161,-0.0789946066723477,0.113459013478616,0.160436609694264,0.0814420030219161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBR",1.35435053062975,-3.28375797562051,1.46270437400126,-3.31172856330036,0.108353843371503,-0.0279705876798482,0.111905804802665,0.136324431051351,0.108353843371503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BDI",3.15859038690685,0.590730835859661,3.16815691827344,0.701947665067656,0.00956653136659558,0.111216829207996,0.111627512833837,0.120783360574591,0.111216829207996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
