hs88,hs2012,hs2012_count,hs88_count,mapping_type,ambiguous_mapping,mapping_weight
030613,030616,2,1,one_to_many,TRUE,0.5
030613,030617,2,1,one_to_many,TRUE,0.5
030619,030619,2,1,one_to_many,TRUE,0.5
030621,030621,1,1,one_to_one,FALSE,1
030622,030622,1,1,one_to_one,FALSE,1
030624,030624,1,1,one_to_one,FALSE,1
030629,030625,2,1,one_to_many,TRUE,0.5
030623,030626,2,1,one_to_many,TRUE,0.5
030623,030627,2,1,one_to_many,TRUE,0.5
030629,030629,2,1,one_to_many,TRUE,0.5
030710,030711,2,1,one_to_many,TRUE,0.5
030710,030719,2,1,one_to_many,TRUE,0.5
030721,030721,1,1,one_to_one,FALSE,1
030729,030729,1,1,one_to_one,FALSE,1
030731,030731,1,1,one_to_one,FALSE,1
030739,030739,1,1,one_to_one,FALSE,1
030741,030741,1,1,one_to_one,FALSE,1
030749,030749,1,1,one_to_one,FALSE,1
030751,030751,1,1,one_to_one,FALSE,1
030759,030759,1,1,one_to_one,FALSE,1
030760,030760,1,1,one_to_one,FALSE,1
030791,030771,5,1,one_to_many,TRUE,0.2
030799,030779,7,1,one_to_many,TRUE,0.14285714285714285
030791,030781,5,1,one_to_many,TRUE,0.2
030799,030789,7,1,one_to_many,TRUE,0.14285714285714285
030791,030791,5,1,one_to_many,TRUE,0.2
030799,030799,7,1,one_to_many,TRUE,0.14285714285714285
030791,030811,5,1,one_to_many,TRUE,0.2
030799,030819,7,1,one_to_many,TRUE,0.14285714285714285
030791,030821,5,1,one_to_many,TRUE,0.2
030799,030829,7,1,one_to_many,TRUE,0.14285714285714285
030799,030830,7,1,one_to_many,TRUE,0.14285714285714285
030799,030890,7,1,one_to_many,TRUE,0.14285714285714285
040110,040110,1,1,one_to_one,FALSE,1
040120,040120,1,1,one_to_one,FALSE,1
040130,040140,2,1,one_to_many,TRUE,0.5
040130,040150,2,1,one_to_many,TRUE,0.5
040210,040210,1,1,one_to_one,FALSE,1
040221,040221,1,1,one_to_one,FALSE,1
040229,040229,1,1,one_to_one,FALSE,1
040291,040291,1,1,one_to_one,FALSE,1
040299,040299,1,1,one_to_one,FALSE,1
040310,040310,1,1,one_to_one,FALSE,1
040390,040390,1,1,one_to_one,FALSE,1
040410,040410,1,1,one_to_one,FALSE,1
040490,040490,1,1,one_to_one,FALSE,1
040500,040510,3,1,one_to_many,TRUE,0.3333333333333333
040500,040520,3,1,one_to_many,TRUE,0.3333333333333333
040500,040590,3,1,one_to_many,TRUE,0.3333333333333333
040610,040610,1,1,one_to_one,FALSE,1
040620,040620,1,1,one_to_one,FALSE,1
040630,040630,1,1,one_to_one,FALSE,1
040640,040640,1,1,one_to_one,FALSE,1
040690,040690,1,1,one_to_one,FALSE,1
040700,040711,5,1,one_to_many,TRUE,0.2
040700,040719,5,1,one_to_many,TRUE,0.2
040700,040721,5,1,one_to_many,TRUE,0.2
040700,040729,5,1,one_to_many,TRUE,0.2
040700,040790,5,1,one_to_many,TRUE,0.2
040811,040811,1,1,one_to_one,FALSE,1
040819,040819,1,1,one_to_one,FALSE,1
040891,040891,1,1,one_to_one,FALSE,1
040899,040899,1,1,one_to_one,FALSE,1
040900,040900,1,1,one_to_one,FALSE,1
041000,041000,1,1,one_to_one,FALSE,1
050100,050100,1,1,one_to_one,FALSE,1
050210,050210,1,1,one_to_one,FALSE,1
050290,050290,1,1,one_to_one,FALSE,1
050400,050400,1,1,one_to_one,FALSE,1
050510,050510,1,1,one_to_one,FALSE,1
050590,050590,1,1,one_to_one,FALSE,1
050610,050610,1,1,one_to_one,FALSE,1
050690,050690,1,1,one_to_one,FALSE,1
050710,050710,1,1,one_to_one,FALSE,1
050790,050790,1,1,one_to_one,FALSE,1
050800,050800,1,1,one_to_one,FALSE,1
051000,051000,1,1,one_to_one,FALSE,1
051110,051110,1,1,one_to_one,FALSE,1
051191,051191,1,1,one_to_one,FALSE,1
051199,051199,1,1,one_to_one,FALSE,1
060110,060110,1,1,one_to_one,FALSE,1
060120,060120,1,1,one_to_one,FALSE,1
060210,060210,1,1,one_to_one,FALSE,1
060220,060220,1,1,one_to_one,FALSE,1
060230,060230,1,1,one_to_one,FALSE,1
060240,060240,1,1,one_to_one,FALSE,1
060299,060290,1,1,one_to_one,FALSE,1
060310,060311,6,1,one_to_many,TRUE,0.16666666666666666
060310,060312,6,1,one_to_many,TRUE,0.16666666666666666
060310,060313,6,1,one_to_many,TRUE,0.16666666666666666
060310,060314,6,1,one_to_many,TRUE,0.16666666666666666
060310,060315,6,1,one_to_many,TRUE,0.16666666666666666
060310,060319,6,1,one_to_many,TRUE,0.16666666666666666
060390,060390,1,1,one_to_one,FALSE,1
060491,060420,1,1,one_to_one,FALSE,1
060499,060490,1,1,one_to_one,FALSE,1
070110,070110,1,1,one_to_one,FALSE,1
070190,070190,1,1,one_to_one,FALSE,1
070200,070200,1,1,one_to_one,FALSE,1
070310,070310,1,1,one_to_one,FALSE,1
070320,070320,1,1,one_to_one,FALSE,1
070390,070390,1,1,one_to_one,FALSE,1
070410,070410,1,1,one_to_one,FALSE,1
070420,070420,1,1,one_to_one,FALSE,1
070490,070490,1,1,one_to_one,FALSE,1
070511,070511,1,1,one_to_one,FALSE,1
070519,070519,1,1,one_to_one,FALSE,1
070521,070521,1,1,one_to_one,FALSE,1
070529,070529,1,1,one_to_one,FALSE,1
070610,070610,1,1,one_to_one,FALSE,1
070690,070690,1,1,one_to_one,FALSE,1
070700,070700,1,1,one_to_one,FALSE,1
070810,070810,1,1,one_to_one,FALSE,1
070820,070820,1,1,one_to_one,FALSE,1
070890,070890,1,1,one_to_one,FALSE,1
070920,070920,1,1,one_to_one,FALSE,1
070930,070930,1,1,one_to_one,FALSE,1
070940,070940,1,1,one_to_one,FALSE,1
070951,070951,2,1,one_to_many,TRUE,0.5
070951,070959,2,1,one_to_many,TRUE,0.5
070960,070960,1,1,one_to_one,FALSE,1
070970,070970,1,1,one_to_one,FALSE,1
070910,070991,1,1,one_to_one,FALSE,1
070990,070992,3,1,one_to_many,TRUE,0.3333333333333333
070990,070993,3,1,one_to_many,TRUE,0.3333333333333333
070990,070999,3,1,one_to_many,TRUE,0.3333333333333333
071010,071010,1,1,one_to_one,FALSE,1
071021,071021,1,1,one_to_one,FALSE,1
071022,071022,1,1,one_to_one,FALSE,1
071029,071029,1,1,one_to_one,FALSE,1
071030,071030,1,1,one_to_one,FALSE,1
071040,071040,1,1,one_to_one,FALSE,1
071080,071080,1,1,one_to_one,FALSE,1
071090,071090,1,1,one_to_one,FALSE,1
071120,071120,1,1,one_to_one,FALSE,1
071140,071140,1,1,one_to_one,FALSE,1
071190,071151,3,1,one_to_many,TRUE,0.3333333333333333
071190,071159,3,1,one_to_many,TRUE,0.3333333333333333
071190,071190,3,1,one_to_many,TRUE,0.3333333333333333
071220,071220,1,1,one_to_one,FALSE,1
071230,071231,4,1,one_to_many,TRUE,0.25
071230,071232,4,1,one_to_many,TRUE,0.25
071230,071233,4,1,one_to_many,TRUE,0.25
071230,071239,4,1,one_to_many,TRUE,0.25
071290,071290,1,1,one_to_one,FALSE,1
071310,071310,1,1,one_to_one,FALSE,1
071320,071320,1,1,one_to_one,FALSE,1
071331,071331,1,1,one_to_one,FALSE,1
071332,071332,1,1,one_to_one,FALSE,1
071333,071333,1,1,one_to_one,FALSE,1
071339,071334,3,1,one_to_many,TRUE,0.3333333333333333
071339,071335,3,1,one_to_many,TRUE,0.3333333333333333
071339,071339,3,1,one_to_many,TRUE,0.3333333333333333
071340,071340,1,1,one_to_one,FALSE,1
