reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,1994,0101,0,4,0
BRA,1994,0102,0,5,0
BRA,1994,0103,0,3,0
BRA,1994,0104,0,2,0
BRA,1994,0105,0,7,0
BRA,1994,0106,0,13,0
BRA,1994,0201,0,3,0
BRA,1994,0202,0,3,0
BRA,1994,0203,10,6,0
BRA,1994,0204,10,9,0
BRA,1994,0205,10,1,0
BRA,1994,0206,6.317460325029161,9,0
BRA,1994,0207,9.999999999999996,19,0
BRA,1994,0208,10.000000000000002,6,0
BRA,1994,0209,10,2,0
BRA,1994,0210,10,8,0
BRA,1994,0301,6.000000000000002,8,0
BRA,1994,0302,10.000000000000005,42,0
BRA,1994,0303,9.583333333333337,41,0
BRA,1994,0304,10.000000000000007,41,0
BRA,1994,0305,7.261904716491699,20,0
BRA,1994,0306,10,14,0
BRA,1994,0307,10.000000000000004,17,0
BRA,1994,0308,10.000000000000002,6,0
BRA,1994,0401,30,4,0
BRA,1994,0402,27.8,5,0
BRA,1994,0403,20,2,0
BRA,1994,0404,20,2,0
BRA,1994,0405,20,3,0
BRA,1994,0406,11.680000019073486,5,0
BRA,1994,0407,12.000000000000002,5,0
BRA,1994,0408,20,4,0
BRA,1994,0409,20,1,0
BRA,1994,0410,20,1,0
BRA,1994,0501,8,1,0
BRA,1994,0502,8,2,0
BRA,1994,0504,7.57142877578735,1,0
BRA,1994,0505,8,2,0
BRA,1994,0506,8,2,0
BRA,1994,0507,8,2,0
BRA,1994,0508,8,1,0
BRA,1994,0510,1.5,1,0
BRA,1994,0511,4,3,0
BRA,1994,0601,0,2,0
BRA,1994,0602,0,5,0
BRA,1994,0603,9,7,0
BRA,1994,0604,8,2,0
BRA,1994,0701,5,2,0
BRA,1994,0702,10,1,0
BRA,1994,0703,10,3,0
BRA,1994,0704,10,3,0
BRA,1994,0705,10,4,0
BRA,1994,0706,10,2,0
BRA,1994,0707,10,1,0
BRA,1994,0708,10,3,0
BRA,1994,0709,10,11,0
BRA,1994,0710,8.75,8,0
BRA,1994,0711,7.333333333333331,5,0
BRA,1994,0712,10,6,0
BRA,1994,0713,3.888888888888889,12,0
BRA,1994,0714,10,6,0
BRA,1994,0801,6.666666666666667,7,0
BRA,1994,0802,10.555555555555559,15,0
BRA,1994,0803,10,2,0
BRA,1994,0804,10,5,0
BRA,1994,0805,10,5,0
BRA,1994,0806,10,2,0
BRA,1994,0807,10,3,0
BRA,1994,0808,10,3,0
BRA,1994,0809,10,5,0
BRA,1994,0810,10,8,0
BRA,1994,0811,10,3,0
BRA,1994,0812,10,2,0
BRA,1994,0813,10,5,0
BRA,1994,0814,10,1,0
BRA,1994,0901,10,5,0
BRA,1994,0902,10,4,0
BRA,1994,0903,10,1,0
BRA,1994,0904,10,4,0
BRA,1994,0905,10,2,0
BRA,1994,0906,10,3,0
BRA,1994,0907,10,2,0
BRA,1994,0908,10,6,0
BRA,1994,0909,10,6,0
