reporter_iso3,year,partner_code,partner_iso3,partner_name,partner_is_group,partner_group_type,hs4_code,applied_tariff,applied_lines,mapping_missing_share.x,mfn_tariff,mfn_lines,mapping_missing_share.y,preferential_margin,is_preferential,negative_margin,hs_level,source
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4009,3,1,0,17,1,0,14,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4011,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4017,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4101,0,1,0,5,1,0,5,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4115,0,2,0,13,2,0,13,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4301,0,1,0,13,1,0,13,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4401,0,2,0,5,2,0,5,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4414,0,1,0,13,1,0,13,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4502,0,1,0,7,1,0,7,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4707,0,1,0,5,1,0,5,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4802,0,1,0,15,1,0,15,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4804,0,2,0,15,2,0,15,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4810,0,2,0,17,2,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4814,0,1,0,17,1,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4820,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4906,0,1,0,7,1,0,7,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4909,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,4910,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5004,0,1,0,17,1,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5006,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5110,0,1,0,17,1,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5205,0,10,0,17,10,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5206,0,12,0,17,12,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5405,0,1,0,15,1,0,15,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5507,0,1,0,15,1,0,15,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5513,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5514,0,3,0,21,3,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5606,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5702,0,1,0,23,1,0,23,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5705,0,1,0,23,1,0,23,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5809,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5811,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5901,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5907,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5908,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5909,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5910,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,5911,0,2,0,19,2,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6308,0,1,0,23,1,0,23,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6403,0,1,0,23,1,0,23,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6501,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6507,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6701,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6703,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6801,0,1,0,9,1,0,9,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6802,0,1,0,11,1,0,11,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6806,0,2,0,9,2,0,9,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6808,0,1,0,11,1,0,11,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6901,0,1,0,13,1,0,13,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6907,0,1,0,15,1,0,15,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6908,0,1,0,17,1,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,6912,0,1,0,23,1,0,23,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7001,0,1,0,5,1,0,5,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7006,0,1,0,15,1,0,15,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7007,0,2,0,15,2,0,15,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7014,0,1,0,17,1,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7016,0,1,0,17,1,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7107,0,1,0,15,1,0,15,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7109,0,1,0,15,1,0,15,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7111,0,1,0,15,1,0,15,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7112,0,2,0,5,2,0,5,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7204,0,1,0,3,1,0,3,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7306,0,2,0,17,2,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7313,0,1,0,17,1,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7314,0,1,0,17,1,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7323,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7402,0,1,0,9,1,0,9,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7611,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,7616,0,1,0,17,1,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8102,0,2,0,5,2,0,5,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8103,0,2,0,5,2,0,5,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8206,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8303,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8304,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8310,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8405,17,1,0,19,1,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8413,17,1,0,19,1,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8416,17,1,0,19,1,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8442,17,1,0,19,1,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8470,0,1,0,23,1,0,23,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8475,0,1,0,3,1,0,3,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8479,17,2,0,19,2,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8506,0,1,0,17,1,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8532,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8538,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8540,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8544,3.1875,4,0,18.25,4,0,15.0625,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8545,0,4,0,13.25,4,0,13.25,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8546,0,3,0,19,3,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8547,0,3,0,19,3,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8601,17,2,0,19,2,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8602,17,2,0,19,2,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8603,17,2,0,19,2,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8604,17,1,0,19,1,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8605,17,1,0,19,1,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8606,17,5,0,19,5,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8609,17,1,0,19,1,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8703,0,1,0,23,1,0,23,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8804,0,1,0,17,1,0,17,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8805,0,1,0,3,1,0,3,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8901,17,1,0,19,1,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,8906,17,2,0,19,2,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9006,17,1,0,19,1,0,2,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9023,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9033,0,1,0,19,1,0,19,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9104,0,1,0,23,1,0,23,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9206,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9304,0,1,0,23,1,0,23,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9504,0,1,0,23,1,0,23,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9508,0,2,0,23,2,0,23,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9603,0,2,0,21,2,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9605,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9611,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9618,0,1,0,21,1,0,21,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9704,0,1,0,7,1,0,7,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,9705,0,1,0,7,1,0,7,1,0,HS4,WITS/TRAINS
BRA,1999,N37,N37,MERCOSUR,Yes,Beneficiaries,NA,1.4166666666666667,48,1,16.854166666666668,48,1,15.437500000000002,1,0,HS4,WITS/TRAINS
