freq,reporter_code,product_code,partner_code,datatype,FREQ_LABEL,REPORTER_LABEL,PRODUCTCODE_LABEL,PARTNER_LABEL,DATATYPE_LABEL,year,tariff_value,nomencode,EXCLUDEDFROM,tariff_type,SUM_OF_RATES,MIN_RATE,MAX_RATE,TOTALNOOFLINES,NBR_PREF_LINES,NBR_MFN_LINES,NBR_NA_LINES,obs_value_measure,partner_override,hs6_code,hs4_code_raw,nbr_na_lines,ad_valorem_only,reporter_iso3,reporter_name,reporter_is_group,reporter_group_type,partner_iso3,partner_name,partner_is_group,partner_group_type,source
A,076,010121,000,Reported,Annual,Brazil,(2012-) -- Pure-bred breeding animals,World,Reported Tariff (Not estimated),2013,0,H4,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,010121,0101,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010129,000,Reported,Annual,Brazil,(2012-) -- Other,World,Reported Tariff (Not estimated),2013,2,H4,NA,MFN,2,2,2,1,0,1,0,SimpleAverage,000,010129,0101,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010130,000,Reported,Annual,Brazil,(2012-) - Asses,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010130,0101,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010190,000,Reported,Annual,Brazil,(2002-) - Other,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010190,0101,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010221,000,Reported,Annual,Brazil,(2012-) -- Pure-bred breeding animals,World,Reported Tariff (Not estimated),2013,0,H4,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,010221,0102,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010229,000,Reported,Annual,Brazil,(2012-) -- Other,World,Reported Tariff (Not estimated),2013,2,H4,NA,MFN,6,2,2,3,0,3,0,SimpleAverage,000,010229,0102,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010231,000,Reported,Annual,Brazil,(2012-) -- Pure-bred breeding animals,World,Reported Tariff (Not estimated),2013,0,H4,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,010231,0102,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010239,000,Reported,Annual,Brazil,(2012-) -- Other,World,Reported Tariff (Not estimated),2013,2,H4,NA,MFN,6,2,2,3,0,3,0,SimpleAverage,000,010239,0102,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010290,000,Reported,Annual,Brazil,- Other,World,Reported Tariff (Not estimated),2013,0,H4,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,010290,0102,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010310,000,Reported,Annual,Brazil,- Pure-bred breeding animals,World,Reported Tariff (Not estimated),2013,0,H4,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,010310,0103,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010391,000,Reported,Annual,Brazil,-- Weighing less than 50 kg,World,Reported Tariff (Not estimated),2013,2,H4,NA,MFN,2,2,2,1,0,1,0,SimpleAverage,000,010391,0103,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010392,000,Reported,Annual,Brazil,-- Weighing 50 kg or more,World,Reported Tariff (Not estimated),2013,2,H4,NA,MFN,2,2,2,1,0,1,0,SimpleAverage,000,010392,0103,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010410,000,Reported,Annual,Brazil,- Sheep,World,Reported Tariff (Not estimated),2013,0.666666686534882,H4,NA,MFN,2,0,2,3,0,3,0,SimpleAverage,000,010410,0104,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010420,000,Reported,Annual,Brazil,- Goats,World,Reported Tariff (Not estimated),2013,1,H4,NA,MFN,2,0,2,2,0,2,0,SimpleAverage,000,010420,0104,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010511,000,Reported,Annual,Brazil,-- Fowls of the species Gallus domesticus,World,Reported Tariff (Not estimated),2013,0,H4,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,010511,0105,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010512,000,Reported,Annual,Brazil,(1996-) -- Turkeys,World,Reported Tariff (Not estimated),2013,0,H4,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,010512,0105,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010513,000,Reported,Annual,Brazil,(2012-) -- Ducks,World,Reported Tariff (Not estimated),2013,0,H4,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,010513,0105,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010514,000,Reported,Annual,Brazil,(2012-) -- Geese,World,Reported Tariff (Not estimated),2013,0,H4,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,010514,0105,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010515,000,Reported,Annual,Brazil,(2012-) -- Guinea fowls,World,Reported Tariff (Not estimated),2013,0,H4,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,010515,0105,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010594,000,Reported,Annual,Brazil,(2007-) -- Fowls of the species Gallus domesticus,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010594,0105,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010599,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010599,0105,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010611,000,Reported,Annual,Brazil,(2002-) -- Primates,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010611,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010612,000,Reported,Annual,Brazil,"(2002-) -- Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)",World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010612,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010613,000,Reported,Annual,Brazil,(2012-) -- Camels and other camelids (Camelidae),World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010613,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010614,000,Reported,Annual,Brazil,(2012-) -- Rabbits and hares,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010614,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010619,000,Reported,Annual,Brazil,(2002-) -- Other,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010619,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010620,000,Reported,Annual,Brazil,(2002-) - Reptiles (including snakes and turtles),World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010620,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010631,000,Reported,Annual,Brazil,(2002-) -- Birds of prey,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010631,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010632,000,Reported,Annual,Brazil,"(2002-) -- Psittaciformes (including parrots, parakeets, macaws and cockatoos)",World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010632,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010633,000,Reported,Annual,Brazil,(2012-) -- Ostriches; emus (Dromaius novaehollandiae),World,Reported Tariff (Not estimated),2013,2,H4,NA,MFN,4,0,4,2,0,2,0,SimpleAverage,000,010633,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010639,000,Reported,Annual,Brazil,(2002-) -- Other,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010639,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010641,000,Reported,Annual,Brazil,(2012-) -- Bees,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010641,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010649,000,Reported,Annual,Brazil,(2012-) -- Other,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010649,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,010690,000,Reported,Annual,Brazil,(2002-) - Other,World,Reported Tariff (Not estimated),2013,4,H4,NA,MFN,4,4,4,1,0,1,0,SimpleAverage,000,010690,0106,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020110,000,Reported,Annual,Brazil,- Carcasses and half-carcasses,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020110,0201,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020120,000,Reported,Annual,Brazil,- Other cuts with bone in,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,30,10,10,3,0,3,0,SimpleAverage,000,020120,0201,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020130,000,Reported,Annual,Brazil,- Boneless,World,Reported Tariff (Not estimated),2013,12,H4,NA,MFN,12,12,12,1,0,1,0,SimpleAverage,000,020130,0201,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020210,000,Reported,Annual,Brazil,- Carcasses and half-carcasses,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020210,0202,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020220,000,Reported,Annual,Brazil,- Other cuts with bone in,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,30,10,10,3,0,3,0,SimpleAverage,000,020220,0202,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020230,000,Reported,Annual,Brazil,- Boneless,World,Reported Tariff (Not estimated),2013,12,H4,NA,MFN,12,12,12,1,0,1,0,SimpleAverage,000,020230,0202,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020311,000,Reported,Annual,Brazil,-- Carcasses and half-carcasses,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020311,0203,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020312,000,Reported,Annual,Brazil,"-- Hams, shoulders and cuts thereof, with bone in",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020312,0203,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020319,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020319,0203,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020321,000,Reported,Annual,Brazil,-- Carcasses and half-carcasses,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020321,0203,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020322,000,Reported,Annual,Brazil,"-- Hams, shoulders and cuts thereof, with bone in",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020322,0203,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020329,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020329,0203,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020410,000,Reported,Annual,Brazil,"- Carcasses and half-carcasses of lamb, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020410,0204,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020421,000,Reported,Annual,Brazil,-- Carcasses and half-carcasses,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020421,0204,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020422,000,Reported,Annual,Brazil,-- Other cuts with bone in,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020422,0204,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020423,000,Reported,Annual,Brazil,-- Boneless,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020423,0204,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020430,000,Reported,Annual,Brazil,"- Carcasses and half-carcasses of lamb, frozen",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020430,0204,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020441,000,Reported,Annual,Brazil,-- Carcasses and half-carcasses,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020441,0204,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020442,000,Reported,Annual,Brazil,-- Other cuts with bone in,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020442,0204,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020443,000,Reported,Annual,Brazil,-- Boneless,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020443,0204,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020450,000,Reported,Annual,Brazil,- Meat of goats,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020450,0204,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020500,000,Reported,Annual,Brazil,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen.",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020500,0205,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020610,000,Reported,Annual,Brazil,"- Of bovine animals, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020610,0206,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020621,000,Reported,Annual,Brazil,-- Tongues,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020621,0206,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020622,000,Reported,Annual,Brazil,-- Livers,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020622,0206,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020629,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,20,10,10,2,0,2,0,SimpleAverage,000,020629,0206,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020630,000,Reported,Annual,Brazil,"- Of swine, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020630,0206,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020641,000,Reported,Annual,Brazil,-- Livers,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020641,0206,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020649,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020649,0206,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020680,000,Reported,Annual,Brazil,"- Other, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020680,0206,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020690,000,Reported,Annual,Brazil,"- Other, frozen",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020690,0206,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020711,000,Reported,Annual,Brazil,"(1996-) -- Not cut in pieces, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020711,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020712,000,Reported,Annual,Brazil,"(1996-) -- Not cut in pieces, frozen",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020712,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020713,000,Reported,Annual,Brazil,"(1996-) -- Cuts and offal, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020713,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020714,000,Reported,Annual,Brazil,"(1996-) -- Cuts and offal, frozen",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020714,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020724,000,Reported,Annual,Brazil,"(1996-) -- Not cut in pieces, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020724,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020725,000,Reported,Annual,Brazil,"(1996-) -- Not cut in pieces, frozen",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020725,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020726,000,Reported,Annual,Brazil,"(1996-) -- Cuts and offal, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020726,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020727,000,Reported,Annual,Brazil,"(1996-) -- Cuts and offal, frozen",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020727,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020741,000,Reported,Annual,Brazil,"(-1995, 2012-) -- Not cut in pieces, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020741,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020742,000,Reported,Annual,Brazil,"(-1995, 2012-) -- Not cut in pieces, frozen",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020742,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020743,000,Reported,Annual,Brazil,"(-1995, 2012-) -- Fatty livers, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020743,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020744,000,Reported,Annual,Brazil,"(2012-) -- Other, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020744,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020745,000,Reported,Annual,Brazil,"(2012-) -- Other, frozen",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020745,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020751,000,Reported,Annual,Brazil,"(2012-) -- Not cut in pieces, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020751,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020752,000,Reported,Annual,Brazil,"(2012-) -- Not cut in pieces, frozen",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020752,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020753,000,Reported,Annual,Brazil,"(2012-) -- Fatty livers, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020753,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020754,000,Reported,Annual,Brazil,"(2012-) -- Other, fresh or chilled",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020754,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020755,000,Reported,Annual,Brazil,"(2012-) -- Other, frozen",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020755,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020760,000,Reported,Annual,Brazil,(2012-) - Of guinea fowls,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020760,0207,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020810,000,Reported,Annual,Brazil,- Of rabbits or hares,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020810,0208,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020830,000,Reported,Annual,Brazil,(2002-) - Of primates,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020830,0208,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020840,000,Reported,Annual,Brazil,"(2002-) - Of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia); of seals, sea lions and walruses (mammals of the suborder Pinnipedia)",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020840,0208,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020850,000,Reported,Annual,Brazil,(2002-) - Of reptiles (including snakes and turtles),World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020850,0208,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020860,000,Reported,Annual,Brazil,(2012-) - Of camels and other camelids (Camelidae),World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020860,0208,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020890,000,Reported,Annual,Brazil,- Other,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,020890,0208,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020910,000,Reported,Annual,Brazil,(2012-) - Of pigs,World,Reported Tariff (Not estimated),2013,6,H4,NA,MFN,24,6,6,4,0,4,0,SimpleAverage,000,020910,0209,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,020990,000,Reported,Annual,Brazil,(2012-) - Other,World,Reported Tariff (Not estimated),2013,6,H4,NA,MFN,6,6,6,1,0,1,0,SimpleAverage,000,020990,0209,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,021011,000,Reported,Annual,Brazil,"-- Hams, shoulders and cuts thereof, with bone in",World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,021011,0210,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,021012,000,Reported,Annual,Brazil,-- Bellies (streaky) and cuts thereof,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,021012,0210,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,021019,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),2013,10,H4,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,021019,0210,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
