reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,2013,0102,0,3,0
BRA,2013,0103,1.3333333333333333,3,0
BRA,2013,0104,0.833333343267441,2,0
BRA,2013,0105,2,2,0
BRA,2013,0201,10.666666666666666,3,0
BRA,2013,0202,10.666666666666666,3,0
BRA,2013,0203,10,6,0
BRA,2013,0204,10,9,0
BRA,2013,0205,10,1,0
BRA,2013,0206,10,9,0
BRA,2013,0207,9.999999999999998,5,0
BRA,2013,0208,10.000000000000002,6,0
BRA,2013,0210,10,4,0
BRA,2013,0301,5.000000000000001,6,0
BRA,2013,0302,10,14,0
BRA,2013,0303,10,13,0
BRA,2013,0305,6.666666659441861,17,0
BRA,2013,0306,10,10,0
BRA,2013,0307,10.000000000000004,15,0
BRA,2013,0308,10.000000000000002,6,0
BRA,2013,0401,13,2,0
BRA,2013,0402,23.6,5,0
BRA,2013,0403,16,2,0
BRA,2013,0404,21,2,0
BRA,2013,0406,18.4,5,0
BRA,2013,0408,10,4,0
BRA,2013,0409,16,1,0
BRA,2013,0410,14,1,0
BRA,2013,0501,8,1,0
BRA,2013,0502,8,2,0
BRA,2013,0504,7.19999980926514,1,0
BRA,2013,0505,8,2,0
BRA,2013,0506,8,2,0
BRA,2013,0507,8,2,0
BRA,2013,0508,8,1,0
BRA,2013,0510,1,1,0
BRA,2013,0511,2.400000015894573,3,0
BRA,2013,0601,0,2,0
BRA,2013,0602,2,4,0
BRA,2013,0603,10,1,0
BRA,2013,0701,5,2,0
BRA,2013,0702,10,1,0
BRA,2013,0703,9.166666666666666,3,0
BRA,2013,0704,10,3,0
BRA,2013,0705,10,4,0
BRA,2013,0706,10,2,0
BRA,2013,0707,10,1,0
BRA,2013,0708,10,3,0
BRA,2013,0709,10,7,0
BRA,2013,0710,10,8,0
BRA,2013,0711,9.999999999999998,5,0
BRA,2013,0712,10,2,0
BRA,2013,0713,5,12,0
BRA,2013,0714,10,6,0
BRA,2013,0802,8.857142857142856,11,0
BRA,2013,0804,10,5,0
BRA,2013,0805,10,4,0
BRA,2013,0806,10,2,0
BRA,2013,0807,10,1,0
BRA,2013,0808,10,1,0
BRA,2013,0809,10,3,0
BRA,2013,0810,10,8,0
BRA,2013,0811,10,3,0
BRA,2013,0812,10,2,0
BRA,2013,0813,10,5,0
BRA,2013,0814,10,1,0
BRA,2013,0901,10,4,0
BRA,2013,0902,10,4,0
BRA,2013,0903,10,1,0
BRA,2013,0904,10,2,0
BRA,2013,0906,10,1,0
BRA,2013,0910,10,4,0
BRA,2013,1005,4,2,0
BRA,2013,1006,9.416666626930237,4,0
BRA,2013,1008,4,6,0
BRA,2013,1101,12,1,0
BRA,2013,1102,10,2,0
BRA,2013,1103,10,3,0
BRA,2013,1104,10,6,0
BRA,2013,1105,12,2,0
BRA,2013,1106,10,3,0
BRA,2013,1107,11.5,2,0
BRA,2013,1108,10,6,0
BRA,2013,1109,10,1,0
BRA,2013,1203,8,1,0
BRA,2013,1204,4,1,0
BRA,2013,1206,4,1,0
BRA,2013,1207,4,8,0
BRA,2013,1208,10,2,0
BRA,2013,1209,0,9,0
BRA,2013,1210,7.399999856948855,2,0
BRA,2013,1211,8,4,0
BRA,2013,1212,8,4,0
BRA,2013,1213,8,1,0
BRA,2013,1214,8,2,0
