item_id
ieadb_1258__1990-1994
ieadb_1260__1990-1994
ieadb_1261__1990-1994
ieadb_1262__1990-1994
ieadb_1263__1990-1994
ieadb_1264__1990-1994
ieadb_1370__1990-1994
ieadb_1371__1990-1994
ieadb_1372__1990-1994
ieadb_1373__1990-1994
ieadb_1374__1990-1994
ieadb_1376__1990-1994
ieadb_1377__1990-1994
ieadb_1378__1990-1994
ieadb_1379__1990-1994
ieadb_1380__1990-1994
ieadb_1381__1990-1994
ieadb_1382__1990-1994
ieadb_1383__1990-1994
ieadb_1384__1990-1994
ieadb_1385__1990-1994
ieadb_1386__1990-1994
ieadb_1387__1990-1994
ieadb_1388__1990-1994
ieadb_1389__1990-1994
ieadb_1390__1990-1994
ieadb_1391__1990-1994
ieadb_1392__1990-1994
ieadb_1393__1990-1994
ieadb_1394__1990-1994
ieadb_1395__1990-1994
ieadb_1396__1990-1994
ieadb_1397__1990-1994
ieadb_1479__1990-1994
ieadb_1485__1990-1994
ieadb_1508__1990-1994
ieadb_1510__1990-1994
ieadb_1511__1990-1994
ieadb_1512__1990-1994
ieadb_1514__1990-1994
ieadb_1515__1990-1994
ieadb_1516__1990-1994
ieadb_1517__1990-1994
ieadb_1518__1990-1994
ieadb_1519__1990-1994
ieadb_1598__1990-1994
ieadb_1599__1990-1994
ieadb_1600__1990-1994
ieadb_1601__1990-1994
ieadb_1629__1990-1994
ieadb_1630__1990-1994
ieadb_1641__1990-1994
ieadb_1751__1990-1994
ieadb_1752__1990-1994
ieadb_1753__1990-1994
ieadb_1754__1990-1994
ieadb_1755__1990-1994
ieadb_1756__1990-1994
ieadb_1757__1990-1994
ieadb_1758__1990-1994
ieadb_1759__1990-1994
ieadb_1760__1990-1994
ieadb_1761__1990-1994
ieadb_1762__1990-1994
ieadb_1763__1990-1994
ieadb_1764__1990-1994
ieadb_1765__1990-1994
ieadb_1766__1990-1994
ieadb_1767__1990-1994
ieadb_1768__1990-1994
ieadb_2057__1990-1994
ieadb_2058__1990-1994
ieadb_2059__1990-1994
ieadb_2060__1990-1994
ieadb_2061__1990-1994
ieadb_2062__1990-1994
ieadb_2063__1990-1994
ieadb_2064__1990-1994
ieadb_2065__1990-1994
ieadb_2066__1990-1994
ieadb_2068__1990-1994
ieadb_2069__1990-1994
ieadb_2070__1990-1994
ieadb_2071__1990-1994
ieadb_2072__1990-1994
ieadb_2073__1990-1994
ieadb_2074__1990-1994
ieadb_2075__1990-1994
ieadb_2077__1990-1994
ieadb_2078__1990-1994
ieadb_2079__1990-1994
ieadb_2080__1990-1994
ieadb_2081__1990-1994
ieadb_2083__1990-1994
