reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,1996,0101,2.6666666666666665,4,0
BRA,1996,0102,1.3333333730697652,5,0
BRA,1996,0103,2.6666666666666665,3,0
BRA,1996,0104,1.66666668653488,2,0
BRA,1996,0105,3.3333333333333335,6,0
BRA,1996,0106,4,13,0
BRA,1996,0201,10.666666666666666,3,0
BRA,1996,0202,10.666666666666666,3,0
BRA,1996,0203,10,6,0
BRA,1996,0204,10,9,0
BRA,1996,0205,10,1,0
BRA,1996,0206,10,9,0
BRA,1996,0208,10.000000000000002,6,0
BRA,1996,0209,6,2,0
BRA,1996,0210,10,8,0
BRA,1996,0301,6.000000000000002,8,0
BRA,1996,0302,10.000000000000005,42,0
BRA,1996,0303,10.000000000000004,41,0
BRA,1996,0304,10.000000000000007,41,0
BRA,1996,0305,7.5,20,0
BRA,1996,0306,10,14,0
BRA,1996,0307,10.000000000000004,17,0
BRA,1996,0308,10.000000000000002,6,0
BRA,1996,0401,12.888888994852701,4,0
BRA,1996,0402,21.733333587646477,5,0
BRA,1996,0403,16,2,0
BRA,1996,0404,14,2,0
BRA,1996,0406,16,5,0
BRA,1996,0407,2.66666674613953,5,0
BRA,1996,0408,10,4,0
BRA,1996,0409,16,1,0
BRA,1996,0410,14,1,0
BRA,1996,0501,8,1,0
BRA,1996,0502,8,2,0
BRA,1996,0504,8,1,0
BRA,1996,0505,8,2,0
BRA,1996,0506,8,2,0
BRA,1996,0507,8,2,0
BRA,1996,0508,8,1,0
BRA,1996,0510,1,1,0
BRA,1996,0511,2,3,0
BRA,1996,0601,0,2,0
BRA,1996,0602,2,4,0
BRA,1996,0603,10,7,0
BRA,1996,0604,8,2,0
BRA,1996,0701,5,2,0
BRA,1996,0702,10,1,0
BRA,1996,0703,5,3,0
BRA,1996,0704,10,3,0
BRA,1996,0705,10,4,0
BRA,1996,0706,10,2,0
BRA,1996,0707,10,1,0
BRA,1996,0708,10,3,0
BRA,1996,0709,10,11,0
BRA,1996,0710,10,8,0
BRA,1996,0711,9.999999999999998,5,0
BRA,1996,0712,10,6,0
BRA,1996,0713,5,12,0
BRA,1996,0714,10,6,0
BRA,1996,0802,9.111111111111114,15,0
BRA,1996,0803,10,2,0
BRA,1996,0804,10,5,0
BRA,1996,0805,10,5,0
BRA,1996,0806,10,2,0
BRA,1996,0807,10,1,0
BRA,1996,0808,10,3,0
BRA,1996,0809,10,5,0
BRA,1996,0810,10,8,0
BRA,1996,0811,10,3,0
BRA,1996,0812,10,2,0
BRA,1996,0813,10,5,0
BRA,1996,0814,10,1,0
BRA,1996,0901,10,4,0
BRA,1996,0902,10,4,0
BRA,1996,0903,10,1,0
BRA,1996,0904,10,4,0
BRA,1996,0905,10,2,0
BRA,1996,0906,10,3,0
BRA,1996,0907,10,2,0
BRA,1996,0908,10,6,0
BRA,1996,0909,10,6,0
BRA,1996,0910,10,6,0
BRA,1996,1001,5,4,0
BRA,1996,1002,4,2,0
BRA,1996,1003,7.5,2,0
BRA,1996,1004,4,2,0
BRA,1996,1005,4,2,0
BRA,1996,1006,11.541666626930237,4,0
BRA,1996,1007,4,2,0
BRA,1996,1008,4,8,0
BRA,1996,1101,12,1,0
BRA,1996,1102,10,2,0
BRA,1996,1103,10,4,0
BRA,1996,1104,10,6,0
BRA,1996,1105,12,2,0
BRA,1996,1106,10,3,0
BRA,1996,1107,14,2,0
BRA,1996,1108,10,6,0
BRA,1996,1109,10,1,0
BRA,1996,1201,4,2,0
BRA,1996,1202,6.5,3,0
BRA,1996,1203,8,1,0
BRA,1996,1204,4,1,0
BRA,1996,1205,4,2,0
BRA,1996,1206,4,1,0
BRA,1996,1207,4,10,0
BRA,1996,1208,10,2,0
BRA,1996,1209,0,10,0
BRA,1996,1210,8,2,0
BRA,1996,1211,8,4,0
BRA,1996,1212,7.6,7,0
BRA,1996,1213,8,1,0
BRA,1996,1214,8,2,0
BRA,1996,1301,6,2,0
BRA,1996,1302,8.160714268684387,8,0
BRA,1996,1401,6,3,0
BRA,1996,1404,6,2,0
BRA,1996,1501,8,3,0
BRA,1996,1502,6,2,0
BRA,1996,1503,8,1,0
BRA,1996,1504,8.666666666666666,3,0
BRA,1996,1505,7,1,0
BRA,1996,1506,6,1,0
BRA,1996,1507,10.5,2,0
BRA,1996,1508,11,2,0
BRA,1996,1509,10,2,0
BRA,1996,1510,10,1,0
BRA,1996,1511,6,2,0
BRA,1996,1512,10.25,4,0
BRA,1996,1513,8,4,0
BRA,1996,1514,10,4,0
BRA,1996,1515,10,7,0
BRA,1996,1516,10,2,0
BRA,1996,1517,12,2,0
BRA,1996,1518,10,1,0
BRA,1996,1521,10,2,0
BRA,1996,1522,10,1,0
BRA,1996,1601,16,1,0
BRA,1996,1602,16,10,0
BRA,1996,1603,16,1,0
BRA,1996,1604,16,11,0
BRA,1996,1605,16,18,0
BRA,1996,1701,16,5,0
BRA,1996,1702,16,6,0
BRA,1996,1703,16,2,0
BRA,1996,1704,20,2,0
BRA,1996,1801,10,1,0
BRA,1996,1802,10,1,0
BRA,1996,1803,12,2,0
BRA,1996,1804,12,1,0
BRA,1996,1805,14,1,0
BRA,1996,1806,19.2,5,0
BRA,1996,1901,15.6111110051473,3,0
BRA,1996,1902,16,5,0
BRA,1996,1903,16,1,0
BRA,1996,1904,16,4,0
BRA,1996,1905,18,6,0
BRA,1996,2001,14,2,0
BRA,1996,2002,14,2,0
BRA,1996,2003,14,2,0
BRA,1996,2004,14,2,0
BRA,1996,2005,14,10,0
BRA,1996,2006,14,1,0
BRA,1996,2007,14,3,0
BRA,1996,2008,16.166666666666668,13,0
BRA,1996,2009,14,17,0
BRA,1996,2101,15,2,0
BRA,1996,2102,7.333333333333333,3,0
BRA,1996,2103,16.91666650772095,4,0
BRA,1996,2104,16.5,2,0
BRA,1996,2105,17,1,0
BRA,1996,2106,14.83333349227905,2,0
BRA,1996,2201,20,2,0
BRA,1996,2202,20,2,0
BRA,1996,2203,20,1,0
BRA,1996,2204,30,4,0
BRA,1996,2205,20,2,0
BRA,1996,2206,20,1,0
BRA,1996,2207,5,2,0
BRA,1996,2208,19.733333206176766,7,0
BRA,1996,2209,20,1,0
BRA,1996,2301,6,2,0
BRA,1996,2302,6,4,0
BRA,1996,2303,6,3,0
BRA,1996,2304,6,1,0
BRA,1996,2305,6,1,0
BRA,1996,2306,6,8,0
BRA,1996,2307,6,1,0
BRA,1996,2308,6,1,0
BRA,1996,2309,11,2,0
BRA,1996,2401,13.733333269755034,3,0
