reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,2014,0102,0,3,0
BRA,2014,0103,1.3333333333333333,3,0
BRA,2014,0104,0.833333343267441,2,0
BRA,2014,0105,2.5,2,0
BRA,2014,0201,10.666666666666666,3,0
BRA,2014,0202,10.666666666666666,3,0
BRA,2014,0203,10,6,0
BRA,2014,0204,10,9,0
BRA,2014,0205,10,1,0
BRA,2014,0206,10,9,0
BRA,2014,0207,9.999999999999998,5,0
BRA,2014,0208,10.000000000000002,6,0
BRA,2014,0210,10,4,0
BRA,2014,0301,5.000000000000001,6,0
BRA,2014,0302,10,14,0
BRA,2014,0303,10,13,0
BRA,2014,0305,7.4242424097928135,17,0
BRA,2014,0306,10,10,0
BRA,2014,0307,10.000000000000004,15,0
BRA,2014,0308,10.000000000000002,6,0
BRA,2014,0401,13,2,0
BRA,2014,0402,23.6,5,0
BRA,2014,0403,16,2,0
BRA,2014,0404,21,2,0
BRA,2014,0406,18.4,5,0
BRA,2014,0408,10,4,0
BRA,2014,0409,16,1,0
BRA,2014,0410,14,1,0
BRA,2014,0501,8,1,0
BRA,2014,0502,8,2,0
BRA,2014,0504,7.19999980926514,1,0
BRA,2014,0505,8,2,0
BRA,2014,0506,8,2,0
BRA,2014,0507,8,2,0
BRA,2014,0508,8,1,0
BRA,2014,0510,1,1,0
BRA,2014,0511,2.400000015894573,3,0
BRA,2014,0601,0,2,0
BRA,2014,0602,2,4,0
BRA,2014,0603,10,1,0
BRA,2014,0701,5,2,0
BRA,2014,0702,10,1,0
BRA,2014,0703,9.166666666666666,3,0
BRA,2014,0704,10,3,0
BRA,2014,0705,10,4,0
BRA,2014,0706,10,2,0
BRA,2014,0707,10,1,0
BRA,2014,0708,10,3,0
BRA,2014,0709,10,7,0
BRA,2014,0710,10,8,0
BRA,2014,0711,9.999999999999998,5,0
BRA,2014,0712,10,2,0
BRA,2014,0713,5,12,0
BRA,2014,0714,10,6,0
BRA,2014,0802,8.857142857142856,11,0
BRA,2014,0804,10,5,0
BRA,2014,0805,10,4,0
BRA,2014,0806,10,2,0
BRA,2014,0807,10,1,0
BRA,2014,0808,10,1,0
BRA,2014,0809,10,3,0
BRA,2014,0810,10,8,0
BRA,2014,0811,10,3,0
BRA,2014,0812,10,2,0
BRA,2014,0813,10,5,0
BRA,2014,0814,10,1,0
BRA,2014,0901,10,4,0
BRA,2014,0902,10,4,0
BRA,2014,0903,10,1,0
BRA,2014,0904,10,2,0
BRA,2014,0906,10,1,0
BRA,2014,0910,10,4,0
BRA,2014,1005,4,2,0
BRA,2014,1006,9.416666626930237,4,0
BRA,2014,1008,4,6,0
BRA,2014,1101,12,1,0
BRA,2014,1102,10,2,0
BRA,2014,1103,10,3,0
BRA,2014,1104,10,6,0
BRA,2014,1105,12,2,0
BRA,2014,1106,10,3,0
BRA,2014,1107,14,2,0
BRA,2014,1108,10,6,0
BRA,2014,1109,10,1,0
BRA,2014,1203,8,1,0
BRA,2014,1204,4,1,0
BRA,2014,1206,4,1,0
BRA,2014,1207,4,8,0
BRA,2014,1208,10,2,0
BRA,2014,1209,0,9,0
BRA,2014,1210,8,2,0
BRA,2014,1211,8,4,0
BRA,2014,1212,8,4,0
BRA,2014,1213,8,1,0
BRA,2014,1214,8,2,0
BRA,2014,1301,5,2,0
BRA,2014,1302,8.09375,8,0
BRA,2014,1401,6,3,0
BRA,2014,1404,6,2,0
BRA,2014,1503,8,1,0
BRA,2014,1504,8.666666666666666,3,0
BRA,2014,1506,6,1,0
BRA,2014,1507,10.66666650772095,2,0
BRA,2014,1508,11,2,0
BRA,2014,1509,10,2,0
BRA,2014,1510,10,1,0
BRA,2014,1511,10,2,0
BRA,2014,1512,10.333333253860475,4,0
BRA,2014,1513,10,4,0
BRA,2014,1515,12.857142857142858,7,0
BRA,2014,1516,10,2,0
BRA,2014,1517,12,2,0
BRA,2014,1518,10,1,0
BRA,2014,1521,10,2,0
BRA,2014,1522,10,1,0
BRA,2014,1601,16,1,0
BRA,2014,1602,16,10,0
BRA,2014,1603,16,1,0
BRA,2014,1604,17,9,0
BRA,2014,1605,16,3,0
BRA,2014,1701,16,3,0
BRA,2014,1702,16,6,0
BRA,2014,1703,16,2,0
BRA,2014,1704,20,2,0
BRA,2014,1801,10,1,0
BRA,2014,1802,10,1,0
BRA,2014,1803,12,2,0
BRA,2014,1804,12,1,0
BRA,2014,1805,14,1,0
BRA,2014,1806,19.2,5,0
BRA,2014,1901,15.6111110051473,3,0
BRA,2014,1902,16,5,0
BRA,2014,1903,16,1,0
BRA,2014,1904,16,4,0
BRA,2014,1905,18,4,0
BRA,2014,2001,14,2,0
BRA,2014,2002,14,2,0
BRA,2014,2003,35,2,0
BRA,2014,2004,14,2,0
BRA,2014,2005,14,8,0
BRA,2014,2006,14,1,0
BRA,2014,2007,14,3,0
BRA,2014,2008,16.4848483692516,12,0
BRA,2014,2009,14,5,0
BRA,2014,2101,15,2,0
BRA,2014,2102,12,3,0
BRA,2014,2103,16.91666650772095,4,0
BRA,2014,2104,16.5,2,0
BRA,2014,2105,17,1,0
BRA,2014,2106,14.875,2,0
BRA,2014,2201,20,2,0
BRA,2014,2202,20,2,0
BRA,2014,2203,20,1,0
BRA,2014,2204,21.75,4,0
BRA,2014,2205,20,2,0
BRA,2014,2206,20,1,0
