country_iso3,period,ideal_point
BGR,1995-1999,1.1731534262791843
BHR,1995-1999,-0.5792637394511752
BHS,1995-1999,0.08238212613402288
BIH,1995-1999,-1.0706082178353513
BLR,1995-1999,-0.03764038855303991
BLZ,1995-1999,0.2460896279642949
BOL,1995-1999,0.17990683223261508
BRA,1995-1999,0.48218223097162494
BRB,1995-1999,0.13814147056819587
BRN,1995-1999,-0.22606220842098887
BTN,1995-1999,-1.4785988682598492
BWA,1995-1999,-0.78586098289472
CAF,1995-1999,-0.914062196575285
CAN,1995-1999,0.309072841159621
CHE,1995-1999,1.5418463608279398
CHL,1995-1999,0.21171420223955664
CHN,1995-1999,0.5083943128395526
CIV,1995-1999,0.1002974546570598
CMR,1995-1999,-0.5545083849441655
COD,1995-1999,-0.5682657323663542
COG,1995-1999,-0.6210797145791682
COK,1995-1999,-1.4390487555803262
COL,1995-1999,0.08321504697472992
COM,1995-1999,-0.6766619096750454
CPV,1995-1999,-0.9227941579166142
CRI,1995-1999,-0.565407933371034
CUB,1995-1999,-0.07281525878580479
CUW,1995-1999,0
CYP,1995-1999,0.43453562965233583
CZE,1995-1999,1.007819875942798
DEU,1995-1999,2.293668650696298
DJI,1995-1999,-0.2173829045777447
DMA,1995-1999,-0.5410438715125137
DNK,1995-1999,2.0951871254517758
DOM,1995-1999,0.006468654411600608
DZA,1995-1999,0.08702938644093043
ECU,1995-1999,0.2932818474969475
EGY,1995-1999,0.37415541414113246
ERI,1995-1999,-1.1363973512914023
ESP,1995-1999,1.9722419955344523
EST,1995-1999,0.6481569612339632
ETH,1995-1999,-0.6376450444251509
FIN,1995-1999,2.151706799088931
FJI,1995-1999,-0.5457197910057453
FRA,1995-1999,2.016626426845779
GAB,1995-1999,0.020806676270607078
GBR,1995-1999,1.7700925456735264
GEO,1995-1999,0.15151026749698815
GHA,1995-1999,-0.13543770618497608
GIN,1995-1999,-0.47010485598002455
GMB,1995-1999,0.054978140579925526
GNB,1995-1999,-1.293243327401265
GNQ,1995-1999,-0.21570997755772991
GRC,1995-1999,1.1769767659298371
GRD,1995-1999,-0.5219038619571429
GTM,1995-1999,5.4639441788879287e-5
GUF,1995-1999,0
GUY,1995-1999,0.1464840422130075
HKG,1995-1999,-1.974252025689141
HND,1995-1999,-0.5359532019005913
HRV,1995-1999,0.614428756268646
HTI,1995-1999,-1.0674323417591582
HUN,1995-1999,0.9864516748618896
IDN,1995-1999,-0.10552320373015983
IND,1995-1999,0.07898111344752055
IRL,1995-1999,1.1819373201507464
IRN,1995-1999,-0.427018119651758
IRQ,1995-1999,-1.722792423466708
ISL,1995-1999,0.8363722717859573
ISR,1995-1999,0.031175648535937628
ITA,1995-1999,1.6691362402654872
JAM,1995-1999,0.2837948264121464
JOR,1995-1999,-0.5917997737270063
JPN,1995-1999,0.6766897366742081
KAZ,1995-1999,-0.03136540892993202
KEN,1995-1999,0.2811677725766986
KGZ,1995-1999,-1.419705219658066
KHM,1995-1999,-0.23160930169304814
KIR,1995-1999,-0.7388874611969001
KNA,1995-1999,0.08386400546422496
KOR,1995-1999,0.60650254133547
KWT,1995-1999,-0.629576775932041
LAO,1995-1999,-0.8857141883207043
LBN,1995-1999,0.010847840884726484
LBR,1995-1999,0.06702332970505177
LBY,1995-1999,-0.6508259102979562
LCA,1995-1999,-0.4790625302417177
LIE,1995-1999,-0.31861788969609123
LKA,1995-1999,0.22724792555253484
LSO,1995-1999,-0.8846908503090092
LTU,1995-1999,0.6646564193300262
LUX,1995-1999,1.2432065432957227
LVA,1995-1999,0.8535005150107153
MAC,1995-1999,-2.1045173080098456
MAR,1995-1999,0.3644271892709745
MCO,1995-1999,0.5809279669007978
MDA,1995-1999,-0.4649276471127383
MDG,1995-1999,-0.5838480450128677
MDV,1995-1999,-0.6387612379527158
MEX,1995-1999,0.2678140861138853
MHL,1995-1999,0.034811505189817335
MKD,1995-1999,-0.3608417193257547
MLI,1995-1999,-0.6336102050782453
MLT,1995-1999,0.13974773215021216
MMR,1995-1999,-0.15435207603002304
MNE,1995-1999,0
MNG,1995-1999,-0.4942051391655646
MOZ,1995-1999,-0.5992542369582256
MRT,1995-1999,0.1890765600094642
MSR,1995-1999,-2.2441763205714462
MUS,1995-1999,0.27078417959068735
MWI,1995-1999,-0.5281026207974294
MYS,1995-1999,0.07459273000719432
NAM,1995-1999,-0.6544148126678307
NER,1995-1999,-0.696362985527211
NGA,1995-1999,-0.4807588701918527
NIC,1995-1999,-0.5814183976291273
NIU,1995-1999,-1.5865009331240576
NLD,1995-1999,1.907436957855309
NOR,1995-1999,1.9933851656701749
NPL,1995-1999,-0.8235624210068468
NRU,1995-1999,-1.462039633543293
NZL,1995-1999,0.38197313417567075
OMN,1995-1999,0.19383176087974952
PAK,1995-1999,0.23856492493024442
PAN,1995-1999,0.46285047565276877
PER,1995-1999,0.49906286748158024
PHL,1995-1999,-0.36082047064558537
PLW,1995-1999,-1.5738699044260105
PNG,1995-1999,0.04302721766173088
POL,1995-1999,1.0867404414952515
PRK,1995-1999,-0.029585250685447994
PRT,1995-1999,0.9719154083882884
PRY,1995-1999,-0.6834470046222113
PSE,1995-1999,0
QAT,1995-1999,-0.6740694158173917
ROU,1995-1999,0.567183026749884
RUS,1995-1999,0.7953078295148905
RWA,1995-1999,-1.4019201713387113
SAU,1995-1999,-0.6374426783921785
SDN,1995-1999,-0.6389660725278836
SEN,1995-1999,0.5265836844090289
SGP,1995-1999,0.1220733452050051
SHN,1995-1999,-2.2441763205714462
SLB,1995-1999,-0.46228561366104676
SLE,1995-1999,-0.9080718065683666
SLV,1995-1999,-0.7164822748168073
SMR,1995-1999,-1.551982782035241
SOM,1995-1999,-1.5178063739142174
SRB,1995-1999,-1.402119256162765
SSD,1995-1999,0
STP,1995-1999,-0.2057461890670796
SUR,1995-1999,-0.09911108451612824
SVK,1995-1999,1.037143178992675
SVN,1995-1999,0.7500205102004023
SWE,1995-1999,2.339413923659685
SWZ,1995-1999,-0.9262117009076236
SYC,1995-1999,-0.03668335862660359
SYR,1995-1999,-0.2546629889431208
TCD,1995-1999,-0.8030449743318933
TGO,1995-1999,0.1261538334605288
THA,1995-1999,-0.5586335560985551
TJK,1995-1999,-0.7660444189912428
TKL,1995-1999,-2.240196346736043
TKM,1995-1999,-0.7791432873620187
TLS,1995-1999,0
TON,1995-1999,0.09661610810264294
TTO,1995-1999,-0.45263968492729234
TUN,1995-1999,0.7405708101602171
TUR,1995-1999,0.219340668938533
TUV,1995-1999,-0.06289285139822427
TWN,1995-1999,0
TZA,1995-1999,-0.5729742084311159
UGA,1995-1999,-0.7813839744146954
UKR,1995-1999,0.684207294444918
URY,1995-1999,0.4227063046659851
USA,1995-1999,0.6575028869628583
UZB,1995-1999,-0.6306209707631714
VAT,1995-1999,-2.0568796752942515
VCT,1995-1999,0.2390008818388985
VEN,1995-1999,0.27543145925702134
VGB,1995-1999,-2.2441763205714462
VNM,1995-1999,-0.15496033722827215
VUT,1995-1999,0.11057380242430075
WSM,1995-1999,-0.5954089373387358
YEM,1995-1999,-0.7295384454311261
ZAF,1995-1999,0.49418193030255014
ZMB,1995-1999,-0.864876511381748
ZWE,1995-1999,-0.8714308754263144
ABW,2000-2004,-2.728267800656031
AFG,2000-2004,-1.124440071446226
AGO,2000-2004,-0.06818422401096279
ALB,2000-2004,-0.5281744025571548
AND,2000-2004,-1.4526752522538684
ARE,2000-2004,-0.8309968275521616
ARG,2000-2004,0.3542362744946143
ARM,2000-2004,-0.9286309135478092
ATG,2000-2004,0.15866618639885002
AUS,2000-2004,0.5857252913354528
AUT,2000-2004,1.0234234999390244
AZE,2000-2004,0.3389937909277943
BDI,2000-2004,-1.1239614263326982
BEL,2000-2004,1.5811249794225046
BEN,2000-2004,0.26919178881695655
BFA,2000-2004,-0.894721511674271
BGD,2000-2004,0.05045825049261432
BGR,2000-2004,1.1041014798926707
BHR,2000-2004,-0.8981418267669862
BHS,2000-2004,-0.09744021687034753
BIH,2000-2004,-1.1197464362467404
BLR,2000-2004,-0.04425978806262928
BLZ,2000-2004,0.08425062887470919
BOL,2000-2004,-0.03439421673242876
BRA,2000-2004,0.21713912158606274
BRB,2000-2004,0.018218715694614623
BRN,2000-2004,-0.3914016827217089
BTN,2000-2004,-1.0578510149095806
BWA,2000-2004,-1.1314327296982918
CAF,2000-2004,-1.2519072177256174
CAN,2000-2004,0.08712911558456976
CHE,2000-2004,1.4434225322390124
CHL,2000-2004,-0.017263001510561142
CHN,2000-2004,0.27582695430271675
CIV,2000-2004,0.2523140144023263
CMR,2000-2004,-0.7140095424800328
COD,2000-2004,-0.9407989363803666
COG,2000-2004,0.1885943955028567
COK,2000-2004,-0.9335283293077717
COL,2000-2004,-0.0644684694803747
COM,2000-2004,0.05940909973648799
CPV,2000-2004,-0.01176342539536161
CRI,2000-2004,-0.8340795846102167
CUB,2000-2004,-0.1707842977538388
CUW,2000-2004,0
CYP,2000-2004,0.935286024994211
CZE,2000-2004,0.9571343210708856
DEU,2000-2004,2.4936959560925827
DJI,2000-2004,-0.2845234124655743
DMA,2000-2004,0.15410354621793487
DNK,2000-2004,2.125106328670868
DOM,2000-2004,-0.19690855483581535
DZA,2000-2004,-0.05777995491712924
ECU,2000-2004,0.4165342114907649
EGY,2000-2004,0.3871395301075752
ERI,2000-2004,-1.4684107474442667
ESP,2000-2004,1.7461058958071334
EST,2000-2004,1.0022635782642404
ETH,2000-2004,-0.9905077505136706
FIN,2000-2004,2.1012684312954377
FJI,2000-2004,-0.922509998320422
FRA,2000-2004,2.130223199223538
GAB,2000-2004,0.2289313665552234
GBR,2000-2004,1.5378792734918736
GEO,2000-2004,0.2766535175253212
GHA,2000-2004,-0.19220695369430446
GIN,2000-2004,0.2906442936456396
GMB,2000-2004,-0.003541584725000561
GNB,2000-2004,-1.0127780658844645
GNQ,2000-2004,-0.42590657489611006
GRC,2000-2004,0.8618257439301644
GRD,2000-2004,-0.735559270612771
GTM,2000-2004,0.02290352647159333
GUF,2000-2004,-2.682308096488734
GUY,2000-2004,-0.12698478875695143
HKG,2000-2004,-2.470008624568939
HND,2000-2004,-0.04699171053267738
HRV,2000-2004,1.1778557264436205
HTI,2000-2004,-1.1310411469175348
HUN,2000-2004,1.1406215537515458
IDN,2000-2004,-0.2987762568868605
IND,2000-2004,0.39095141248103576
IRL,2000-2004,1.1690640407918695
IRN,2000-2004,-0.04857304918185904
IRQ,2000-2004,-1.6706525191550419
ISL,2000-2004,0.5277600744871765
ISR,2000-2004,-0.1759028646512745
ITA,2000-2004,1.2796436094527426
JAM,2000-2004,0.1916160686781786
JOR,2000-2004,-0.6558878406269407
JPN,2000-2004,0.5867408618117411
KAZ,2000-2004,-0.04174042617976222
KEN,2000-2004,0.3787271781383858
KGZ,2000-2004,-0.9568013780540455
KHM,2000-2004,-0.0019901451029640605
KIR,2000-2004,-0.7081575491203075
KNA,2000-2004,0.15278780106821907
KOR,2000-2004,0.44316166049549144
KWT,2000-2004,-0.8123585807255558
LAO,2000-2004,-1.0738497608106763
LBN,2000-2004,-0.195730858465173
LBR,2000-2004,0.11831672511663888
LBY,2000-2004,-0.7448130423483785
LCA,2000-2004,0.2920144228033079
LIE,2000-2004,-0.6359941987481357
LKA,2000-2004,-0.05545934331713756
LSO,2000-2004,-1.1507671972325701
LTU,2000-2004,1.318383644199238
LUX,2000-2004,1.207522524580246
LVA,2000-2004,1.1904358167698745
MAC,2000-2004,-2.573135714938958
MAR,2000-2004,0.8450983419906838
MCO,2000-2004,0.5970457201509601
MDA,2000-2004,-0.6171845716380764
MDG,2000-2004,-0.7619478957863507
MDV,2000-2004,-0.8847434061802673
MEX,2000-2004,0.09835987517440775
MHL,2000-2004,-0.015965403912880382
MKD,2000-2004,-0.7357365440303316
MLI,2000-2004,-0.7429474098540203
MLT,2000-2004,0.45935211113340185
MMR,2000-2004,-0.35685279071309217
MNE,2000-2004,0
MNG,2000-2004,0.29638289360298536
MOZ,2000-2004,-0.8260345150142451
MRT,2000-2004,0.1593928293092413
MSR,2000-2004,-2.5579122978615336
MUS,2000-2004,0.4267959185132388
MWI,2000-2004,-0.008778351844558227
MYS,2000-2004,-0.16347662156684153
NAM,2000-2004,0.030558614600281676
NER,2000-2004,-0.9739322823496405
NGA,2000-2004,0.22740490640149885
NIC,2000-2004,0.13066379610149334
NIU,2000-2004,-1.2475035186921926
NLD,2000-2004,1.9388135318758297
NOR,2000-2004,1.8009039504163382
NPL,2000-2004,-1.1599057997467372
NRU,2000-2004,-1.0584353232462704
NZL,2000-2004,0.3485893358552983
OMN,2000-2004,0.04547376313643773
PAK,2000-2004,-0.10474157926909623
PAN,2000-2004,0.4589920358107347
PER,2000-2004,0.3894721262648262
PHL,2000-2004,0.25973921710901066
PLW,2000-2004,-0.8236699257081636
PNG,2000-2004,-0.10803370973861327
POL,2000-2004,1.1346821003452736
PRK,2000-2004,-0.23143295387244958
PRT,2000-2004,1.076397460969777
PRY,2000-2004,-0.9471965504738673
PSE,2000-2004,0
QAT,2000-2004,-0.7230294965213621
ROU,2000-2004,0.5105300675837441
RUS,2000-2004,0.786570947624446
RWA,2000-2004,-1.0182748827128947
SAU,2000-2004,-0.8654739343510465
SDN,2000-2004,-0.9473920505802622
SEN,2000-2004,0.29271633217979387
SGP,2000-2004,-0.08749214443882829
SHN,2000-2004,-2.5579122978615336
SLB,2000-2004,0.04171168681963596
SLE,2000-2004,0.041521865768040483
SLV,2000-2004,-0.8597037816787454
SMR,2000-2004,-1.3409031891248704
SOM,2000-2004,-1.263654007790091
SRB,2000-2004,-0.8484165456803181
SSD,2000-2004,0
STP,2000-2004,-0.15074821574611352
SUR,2000-2004,-0.12755092021042624
SVK,2000-2004,0.8010139500187988
SVN,2000-2004,1.5177898952355056
SWE,2000-2004,2.230749372086089
SWZ,2000-2004,-1.344896561294924
SYC,2000-2004,-0.19481291643077048
SYR,2000-2004,-0.13509089707519686
TCD,2000-2004,-1.0500054044461542
TGO,2000-2004,0.041690880694278995
THA,2000-2004,-0.8353105597264144
TJK,2000-2004,-1.1379897286189287
TKL,2000-2004,-2.628463271133288
TKM,2000-2004,-1.0615782431425271
TLS,2000-2004,-2.113264210897583
TON,2000-2004,-0.16592009774582342
TTO,2000-2004,0.13848627703123598
TUN,2000-2004,0.29683840080234525
TUR,2000-2004,0.05072468248297557
TUV,2000-2004,-0.014164216269328827
TWN,2000-2004,-2.6717863708036806
TZA,2000-2004,-0.6779852909560954
UGA,2000-2004,-0.9241152804721945
UKR,2000-2004,0.37410159874195476
URY,2000-2004,0.3079501907366049
USA,2000-2004,0.3168871170438188
UZB,2000-2004,-0.982295756884282
VAT,2000-2004,-2.3286255911255567
VCT,2000-2004,0.16639798256738175
VEN,2000-2004,0.10910937011902844
VGB,2000-2004,-2.5579122978615336
VNM,2000-2004,-0.3149592474502363
VUT,2000-2004,-0.0453136401422386
WSM,2000-2004,0.061844834086128495
YEM,2000-2004,-0.9912053725241488
ZAF,2000-2004,0.3518287498116766
ZMB,2000-2004,-1.24533537169047
ZWE,2000-2004,-1.2996431729817521
ABW,2005-2009,-2.8535014171254764
AFG,2005-2009,-1.5321018151030896
AGO,2005-2009,-0.3584942694512667
ALB,2005-2009,0.2727580383012929
AND,2005-2009,-1.616222514917624
ARE,2005-2009,-0.0753906920235045
ARG,2005-2009,0.06856010647064753
ARM,2005-2009,-1.2277856312407653
ATG,2005-2009,0.2423126101011003
AUS,2005-2009,0.6885566737503628
AUT,2005-2009,0.7334752170503323
AZE,2005-2009,-0.18164676761729492
BDI,2005-2009,-1.3842221509250672
BEL,2005-2009,1.737162843274538
BEN,2005-2009,0.20686077801484448
BFA,2005-2009,-1.2945470702386728
BGD,2005-2009,-0.2163903113602083
BGR,2005-2009,1.768117957426407
BHR,2005-2009,-0.2838578472910238
BHS,2005-2009,-0.3521118287147407
BIH,2005-2009,-1.2330981014712434
BLR,2005-2009,-0.41367746225202046
BLZ,2005-2009,0.19417444670993206
BOL,2005-2009,-0.2563915131675848
BRA,2005-2009,0.3628987178641917
BRB,2005-2009,-0.12620818987519936
BRN,2005-2009,-0.5936957946182306
BTN,2005-2009,-1.5669266008225549
BWA,2005-2009,-1.3661311291061553
CAF,2005-2009,-1.3749464470484565
CAN,2005-2009,-0.09596101588451846
CHE,2005-2009,1.3211410822604188
CHL,2005-2009,0.36295004706264516
CHN,2005-2009,0.3736053208459306
CIV,2005-2009,0.024978372057931252
CMR,2005-2009,0.3584832896911616
COD,2005-2009,-1.0980936769403626
COG,2005-2009,0.4512881423444029
COK,2005-2009,-0.3412216287616659
COL,2005-2009,-0.18786496654578946
COM,2005-2009,-0.33556942817200597
CPV,2005-2009,-0.16700003306589192
CRI,2005-2009,-1.0651372350523256
CUB,2005-2009,-0.40586243305153963
CUW,2005-2009,0
CYP,2005-2009,1.3326533752492578
CZE,2005-2009,1.1222117505796216
DEU,2005-2009,2.375554005247278
DJI,2005-2009,-0.6177276127497967
DMA,2005-2009,-0.24047208519571014
DNK,2005-2009,1.6507061985099212
DOM,2005-2009,-0.02239525824914699
DZA,2005-2009,-0.12210827268875142
ECU,2005-2009,0.27941621614806506
EGY,2005-2009,0.0863628874033966
ERI,2005-2009,-0.7746825782768528
ESP,2005-2009,1.9462733132240602
EST,2005-2009,1.399674796615608
ETH,2005-2009,-1.098816671733811
FIN,2005-2009,1.6881102340630285
FJI,2005-2009,-1.1928820112253082
FRA,2005-2009,2.2438732337691305
GAB,2005-2009,0.171057809938846
GBR,2005-2009,1.6270992203636236
GEO,2005-2009,-0.09668743311597959
GHA,2005-2009,0.020676853707226862
GIN,2005-2009,0.04956412021147891
GMB,2005-2009,0.32201622827315124
GNB,2005-2009,-0.8087019612701374
GNQ,2005-2009,-0.3443744169248819
GRC,2005-2009,1.0912435252485764
GRD,2005-2009,-1.095150378855982
GTM,2005-2009,0.28769070813002395
GUF,2005-2009,-2.8393550738845663
GUY,2005-2009,-0.2876860242062989
HKG,2005-2009,-2.7678204450331765
HND,2005-2009,-0.41644329466716196
HRV,2005-2009,1.5888793996841384
HTI,2005-2009,-1.3746924761194876
HUN,2005-2009,1.1411412230372495
IDN,2005-2009,-0.45267334157614153
IND,2005-2009,0.30690051532161183
IRL,2005-2009,0.8833793849938673
IRN,2005-2009,0.027823810256319966
IRQ,2005-2009,-1.2649658388716785
ISL,2005-2009,-0.18168272289691323
ISR,2005-2009,-0.09488460022565744
ITA,2005-2009,1.2657504748715545
JAM,2005-2009,0.19593578880435084
JOR,2005-2009,-0.03729970584099279
JPN,2005-2009,0.43505694566271746
KAZ,2005-2009,-0.23347386529968672
KEN,2005-2009,0.390655803539386
KGZ,2005-2009,-1.285900400886324
KHM,2005-2009,0.30469692824380556
KIR,2005-2009,0.1900328456185045
KNA,2005-2009,0.2530407642915803
KOR,2005-2009,0.46954509632743224
KWT,2005-2009,-0.017658864674750148
LAO,2005-2009,-0.8854591155423736
LBN,2005-2009,-0.24043744183708554
LBR,2005-2009,0.08591248419071928
LBY,2005-2009,0.0023864652587910007
LCA,2005-2009,0.023042606960901005
LIE,2005-2009,-1.1449296738152672
LKA,2005-2009,-0.27247541312056894
LSO,2005-2009,-1.3735383875507785
LTU,2005-2009,1.6197061219017688
LUX,2005-2009,1.7190398600640742
LVA,2005-2009,0.7114681825539738
MAC,2005-2009,-2.8044339902048803
