country_iso3,period,ideal_point
UKR,1990-1994,0.03760104591502063
USA,1990-1994,0.31707302772643425
UZB,1990-1994,0.5048609843230001
VCT,1990-1994,0
VNM,1990-1994,0.3168624611446964
YEM,1990-1994,0.2988701867224507
ZAF,1990-1994,0
ZMB,1990-1994,0
ZWE,1990-1994,0
AFG,1995-1999,0
AGO,1995-1999,0.3543050906078409
ALB,1995-1999,0.2677055945751783
AND,1995-1999,0.4106572380726663
ARE,1995-1999,0
ARM,1995-1999,0.7161129421384979
ATG,1995-1999,0.4633164766304561
AUS,1995-1999,0.4196997469226978
AUT,1995-1999,0.4173206504337245
AZE,1995-1999,0.45199375965971283
BDI,1995-1999,0
BEL,1995-1999,0.4115128188454353
BEN,1995-1999,0
BFA,1995-1999,0
BGD,1995-1999,0
BGR,1995-1999,0.16697298185541415
BHR,1995-1999,0.4217804366171935
BIH,1995-1999,0.3873647096021827
BLR,1995-1999,0.7555139058775437
BLZ,1995-1999,0.41470029180115997
BRA,1995-1999,0.34920654255877565
BRB,1995-1999,0.4633164766304561
BWA,1995-1999,0
CAF,1995-1999,0.349792088317253
CAN,1995-1999,0.41214715107964395
CHE,1995-1999,0.4114831275545952
CHL,1995-1999,0
CHN,1995-1999,0.6039833075283331
CIV,1995-1999,0
CMR,1995-1999,0
COD,1995-1999,0.29500906592231824
COG,1995-1999,0.36352217069118026
COL,1995-1999,0.41258638536941755
COM,1995-1999,0.3990353670227029
CPV,1995-1999,0
CUB,1995-1999,0
CYP,1995-1999,0.41340366329236017
CZE,1995-1999,0.24836120468696574
DEU,1995-1999,0.4071282672505581
DJI,1995-1999,0
DMA,1995-1999,0.4640118928664719
DNK,1995-1999,0.4120881893673129
DOM,1995-1999,0
DZA,1995-1999,0
ECU,1995-1999,0.49037264312651274
EGY,1995-1999,0
ERI,1995-1999,0
ESP,1995-1999,0.28793389964528115
EST,1995-1999,0.3359514365001549
ETH,1995-1999,0
FIN,1995-1999,0.41879476312056724
FJI,1995-1999,0
FRA,1995-1999,0.4056541560197998
GAB,1995-1999,0
GBR,1995-1999,0.4115128188454353
GEO,1995-1999,0.5252770264448346
GHA,1995-1999,0
GIN,1995-1999,0
GMB,1995-1999,0
GNB,1995-1999,0
GNQ,1995-1999,0
GRC,1995-1999,0.1393811691987969
GRD,1995-1999,0.4633164766304561
GTM,1995-1999,0.4849016516648161
GUY,1995-1999,0.4121459000375226
HND,1995-1999,0.4775033566173352
HRV,1995-1999,0.28544004064302003
HUN,1995-1999,0.21452538625313636
IDN,1995-1999,0.4161574743998314
IND,1995-1999,0.5300652266077521
IRL,1995-1999,0.4115128188454353
IRN,1995-1999,0
IRQ,1995-1999,0
ISL,1995-1999,0.4114831275545952
ISR,1995-1999,0.41159761877728634
ITA,1995-1999,0.22315146858700446
JOR,1995-1999,0.41153433920071
JPN,1995-1999,0
KAZ,1995-1999,0.7216916178065842
KEN,1995-1999,0
KGZ,1995-1999,0.6863542903844639
KHM,1995-1999,0.41467206262705614
KNA,1995-1999,0.4633164766304561
KOR,1995-1999,0.41228701365136605
KWT,1995-1999,0
LAO,1995-1999,0.4153541147148248
LBN,1995-1999,0.411529344724446
LBR,1995-1999,0.39664280364826615
LBY,1995-1999,0
LCA,1995-1999,0.4633164766304561
LIE,1995-1999,0.4114831275545952
LKA,1995-1999,0
LSO,1995-1999,0
LTU,1995-1999,0.328464816564184
LUX,1995-1999,0.4115128188454353
LVA,1995-1999,0.17404176795032764
MAR,1995-1999,0.4111298398392919
MCO,1995-1999,0.4114831275545952
MDA,1995-1999,0.15535550743767468
MDG,1995-1999,0
MKD,1995-1999,0.23324904039561956
MLI,1995-1999,0
MLT,1995-1999,0.4138027204342319
MMR,1995-1999,0.4148300217989745
MNE,1995-1999,0
MNG,1995-1999,0.3683467030889859
MOZ,1995-1999,0
MRT,1995-1999,0
MUS,1995-1999,0
MWI,1995-1999,0
NAM,1995-1999,0.36282862610185607
NER,1995-1999,0
NGA,1995-1999,0
NIC,1995-1999,0.47682151906772485
NLD,1995-1999,0.4115128188454353
NOR,1995-1999,0.4114831275545952
NZL,1995-1999,0
OMN,1995-1999,0
PAK,1995-1999,0
PAN,1995-1999,0.5474205159112133
PER,1995-1999,0
PHL,1995-1999,0
POL,1995-1999,0.21996183241359224
PRK,1995-1999,0.4196008033563963
PRT,1995-1999,0.40937998520759034
PRY,1995-1999,0
QAT,1995-1999,0
ROU,1995-1999,0.1338706399608852
RUS,1995-1999,0.8813268454182129
RWA,1995-1999,0
SAU,1995-1999,0.42177747172938385
SDN,1995-1999,0.3956073085872702
SEN,1995-1999,0
SLE,1995-1999,0
SLV,1995-1999,0.47682151906772485
SMR,1995-1999,0.4114831275545952
SOM,1995-1999,0
SSD,1995-1999,0
STP,1995-1999,0
SVK,1995-1999,0.21012697700508853
SVN,1995-1999,0.4129102738080039
SWE,1995-1999,0.4173206504337245
SWZ,1995-1999,0
SYC,1995-1999,0
SYR,1995-1999,0.411529344724446
TCD,1995-1999,0
TGO,1995-1999,0
TJK,1995-1999,0.6194125584192399
TKM,1995-1999,0.36919371336322404
TLS,1995-1999,0
TON,1995-1999,0.4558411126458031
TUN,1995-1999,0.37601052710904737
TUR,1995-1999,0.40447960821311146
TZA,1995-1999,0
UGA,1995-1999,0.3955142332233314
UKR,1995-1999,0.0035936221733616084
USA,1995-1999,0.4206333864098756
UZB,1995-1999,-0.07481611160510487
VCT,1995-1999,0.4633164766304561
VNM,1995-1999,0.3961726962227263
YEM,1995-1999,0.4114831275545952
ZAF,1995-1999,0
ZMB,1995-1999,0
ZWE,1995-1999,0.36282862610185607
AFG,2000-2004,0
AGO,2000-2004,-0.5863826997557248
ALB,2000-2004,0.32135869616292895
AND,2000-2004,0.31874207536566823
ARE,2000-2004,0.6156127574732948
ARM,2000-2004,1.0329569281604678
ATG,2000-2004,0.3318566613292777
AUS,2000-2004,0.32827172352709877
AUT,2000-2004,0.3240426165911708
AZE,2000-2004,0.7730313587587829
BDI,2000-2004,-0.32372009955811376
BEL,2000-2004,0.32251624724622696
BEN,2000-2004,-0.12033640609066293
BFA,2000-2004,-0.12033640609066293
BGD,2000-2004,0
BGR,2000-2004,0.3082851936546192
BHR,2000-2004,0.5776101058023055
BIH,2000-2004,0.3134160750846589
BLR,2000-2004,1.1774972644566541
BLZ,2000-2004,0.39902723165695236
BRA,2000-2004,0.30488478211114034
BRB,2000-2004,0.3318566613292777
BWA,2000-2004,-0.47007631451963217
CAF,2000-2004,-0.24170999729198223
CAN,2000-2004,0.3190901067934038
CHE,2000-2004,0.31893525540884393
CHL,2000-2004,0
CHN,2000-2004,1.331780715357782
CIV,2000-2004,-0.04528696891359261
CMR,2000-2004,-0.26744868092680285
COD,2000-2004,-0.5951030353143881
COG,2000-2004,-0.28958033991035287
COL,2000-2004,0.31919201666566444
COM,2000-2004,0.007048982823911152
CPV,2000-2004,-0.04528696891359261
CUB,2000-2004,0.4701707807872726
CYP,2000-2004,0.36666937240391867
CZE,2000-2004,0.32517120180885234
DEU,2000-2004,0.3214806816101269
DJI,2000-2004,-0.045919185308199335
DMA,2000-2004,0.3489768089751523
DNK,2000-2004,0.32265251219844804
DOM,2000-2004,0
DZA,2000-2004,-0.20971922333852558
ECU,2000-2004,0.337964261267637
EGY,2000-2004,-0.04528696891359261
ERI,2000-2004,-0.1094255053871169
ESP,2000-2004,0.30614029661955283
EST,2000-2004,0.34664244980744524
ETH,2000-2004,-0.18588723633932003
FIN,2000-2004,0.32439252239823846
FJI,2000-2004,0.4962532891238856
FRA,2000-2004,0.3199307852880548
GAB,2000-2004,-0.3349737647532618
GBR,2000-2004,0.32251624724622696
GEO,2000-2004,0.5657781318711185
GHA,2000-2004,-0.12033640609066293
GIN,2000-2004,-0.12033640609066293
GMB,2000-2004,-0.12033640609066293
GNB,2000-2004,-0.12033640609066293
GNQ,2000-2004,-0.26744868092680285
GRC,2000-2004,0.2653109240608661
GRD,2000-2004,0.3318566613292777
GTM,2000-2004,0.5460066167216704
GUY,2000-2004,0.3352356171754149
HND,2000-2004,0.35265497781094535
HRV,2000-2004,0.3828437250174044
HUN,2000-2004,0.31721771194018133
IDN,2000-2004,0.3273804452303885
IND,2000-2004,0.35645379295341784
IRL,2000-2004,0.32251624724622696
IRN,2000-2004,0.12371875206114971
IRQ,2000-2004,0
ISL,2000-2004,0.31893525540884393
ISR,2000-2004,0.3189610834638929
ITA,2000-2004,0.20827036440518276
JOR,2000-2004,0.3189472291916676
JPN,2000-2004,0.28451524416553003
KAZ,2000-2004,1.0502825881641455
KEN,2000-2004,-0.12218320310664714
KGZ,2000-2004,1.0890657623484716
KHM,2000-2004,0.3197176207702904
KNA,2000-2004,0.3318566613292777
KOR,2000-2004,0.31912249543317894
KWT,2000-2004,0.6156127574732948
LAO,2000-2004,0.33648869553661126
LBN,2000-2004,0.3189462129586567
LBR,2000-2004,-0.05385335888837625
LBY,2000-2004,-0.13163344242700267
LCA,2000-2004,0.3318566613292777
LIE,2000-2004,0.31893525540884393
LKA,2000-2004,0
LSO,2000-2004,-0.47007631451963217
LTU,2000-2004,0.5208412057383273
LUX,2000-2004,0.32251624724622696
LVA,2000-2004,0.30783562074695847
MAR,2000-2004,0.31885266266866635
MCO,2000-2004,0.31893525540884393
MDA,2000-2004,0.6312844734933463
MDG,2000-2004,-0.04528696891359261
MKD,2000-2004,0.41558069882057375
MLI,2000-2004,-0.12033640609066293
MLT,2000-2004,0.37659919321203345
MMR,2000-2004,0.31975119222557863
MNE,2000-2004,0
MNG,2000-2004,0.30906446911448
MOZ,2000-2004,-0.5401314944957204
MRT,2000-2004,-0.12033640609066293
MUS,2000-2004,-0.47007631451963217
MWI,2000-2004,-0.47007631451963217
NAM,2000-2004,-0.36796973527464744
NER,2000-2004,-0.12033640609066293
NGA,2000-2004,-0.04528696891359261
NIC,2000-2004,0.33534148128114244
NLD,2000-2004,0.32251624724622696
NOR,2000-2004,0.31893525540884393
NZL,2000-2004,0
OMN,2000-2004,0.6156127574732948
PAK,2000-2004,0.3718146754426505
PAN,2000-2004,0.3531379666446167
PER,2000-2004,0.3993089545442946
PHL,2000-2004,0.31003895761734185
POL,2000-2004,0.3184109274680311
PRK,2000-2004,0.5211339994831481
PRT,2000-2004,0.2686598433756032
PRY,2000-2004,0.5443743726570293
QAT,2000-2004,0.6156127574732948
ROU,2000-2004,0.7525059470970727
RUS,2000-2004,1.65955072922616
RWA,2000-2004,-0.39398136857881394
SAU,2000-2004,0.5776072790244702
SDN,2000-2004,-0.053545413713885756
SEN,2000-2004,-0.12033640609066293
SLE,2000-2004,-0.04528696891359261
SLV,2000-2004,0.33534148128114244
SMR,2000-2004,0.31893525540884393
SOM,2000-2004,-0.04528696891359261
SSD,2000-2004,0
STP,2000-2004,-0.26744868092680285
SVK,2000-2004,0.3161349719725714
SVN,2000-2004,0.36653697771376154
SWE,2000-2004,0.3240426165911708
SWZ,2000-2004,-0.47007631451963217
SYC,2000-2004,-0.47007631451963217
SYR,2000-2004,0.3189462129586567
TCD,2000-2004,-0.3349737647532618
TGO,2000-2004,-0.12033640609066293
TJK,2000-2004,1.2562993439028995
TKM,2000-2004,0.9745238343814858
TLS,2000-2004,0
TON,2000-2004,0.32937992247344006
TUN,2000-2004,-3.365450206207661e-4
TUR,2000-2004,0.3226542369079291
TZA,2000-2004,-0.5262997114218145
UGA,2000-2004,-0.055729691535432335
UKR,2000-2004,0.8251024391602476
USA,2000-2004,0.5321648520151091
UZB,2000-2004,1.3120088011180189
VCT,2000-2004,0.3318566613292777
VNM,2000-2004,0.31555382705661256
YEM,2000-2004,0.31893525540884393
ZAF,2000-2004,-0.47007631451963217
ZMB,2000-2004,-0.5262997114218145
ZWE,2000-2004,-0.36796973527464744
AFG,2005-2009,0
AGO,2005-2009,-0.5062461160072321
ALB,2005-2009,0.2863568253800463
AND,2005-2009,0.28454149622092517
ARE,2005-2009,0.4631965792631259
ARM,2005-2009,0.7201257667744478
ATG,2005-2009,0.29243829480933237
AUS,2005-2009,0.32044604422242856
AUT,2005-2009,0.3029139896480367
AZE,2005-2009,1.362861395328756
BDI,2005-2009,-0.4313246908231805
BEL,2005-2009,0.3019456542534244
BEN,2005-2009,-0.4463007629181723
BFA,2005-2009,-0.4463007629181723
BGD,2005-2009,0.21186643682251116
BGR,2005-2009,0.47728892513410787
BHR,2005-2009,0.44003771778698325
BIH,2005-2009,0.2814394125317496
BLR,2005-2009,1.281155701218299
BLZ,2005-2009,0.40045180506322214
BRA,2005-2009,0.2764836490227536
BRB,2005-2009,0.29243829480933237
BWA,2005-2009,-0.11003213182091956
CAF,2005-2009,-0.4074149027019013
CAN,2005-2009,0.2847458958581528
CHE,2005-2009,0.2846550616244222
CHL,2005-2009,0
CHN,2005-2009,2.2526955511902584
CIV,2005-2009,0.08484368361118971
CMR,2005-2009,-0.021852092750573926
COD,2005-2009,-0.5087154103143948
COG,2005-2009,-0.8127681988027884
COL,2005-2009,0.28480551212296046
COM,2005-2009,0.08540314563674406
CPV,2005-2009,0.08484368361118971
CUB,2005-2009,0.3741335102663506
CYP,2005-2009,0.5017103268977566
CZE,2005-2009,0.4766591527240249
DEU,2005-2009,0.3013245209354418
DJI,2005-2009,0.0801979005316861
DMA,2005-2009,0.36996777547095006
DNK,2005-2009,0.30202746584020795
DOM,2005-2009,0
DZA,2005-2009,-0.6126115724546057
ECU,2005-2009,0.29587849036203995
EGY,2005-2009,0.08484368361118971
ERI,2005-2009,0.052964397898625476
ESP,2005-2009,0.29257627404455194
EST,2005-2009,0.4896316697565953
ETH,2005-2009,-0.46687693999930957
FIN,2005-2009,0.3031237932665719
FJI,2005-2009,0.3900681276860496
FRA,2005-2009,0.29527667890843723
GAB,2005-2009,-0.5140204282614642
GBR,2005-2009,0.3019456542534244
GEO,2005-2009,0.430708406014748
GHA,2005-2009,-0.4463007629181723
GIN,2005-2009,-0.4463007629181723
GMB,2005-2009,-0.4463007629181723
GNB,2005-2009,-0.4463007629181723
GNQ,2005-2009,-0.021852092750573926
GRC,2005-2009,0.27384810226439116
GRD,2005-2009,0.29243829480933237
GTM,2005-2009,0.42108926255451734
GUY,2005-2009,0.36124973902456886
HND,2005-2009,0.3719023646151072
HRV,2005-2009,0.33661992001547564
HUN,2005-2009,0.4718515931844004
IDN,2005-2009,0.31990065930574113
IND,2005-2009,0.3405333269094518
IRL,2005-2009,0.3019456542534244
IRN,2005-2009,0.1735313135539457
IRQ,2005-2009,0.47422100710226134
ISL,2005-2009,0.2846550616244222
ISR,2005-2009,0.284669891443624
ITA,2005-2009,0.09630750482878687
JOR,2005-2009,0.28466209382288565
JPN,2005-2009,0.2643444935303393
KAZ,2005-2009,1.625550141319401
KEN,2005-2009,-0.45828562736083645
KGZ,2005-2009,1.3825509738671284
KHM,2005-2009,0.285127939039731
KNA,2005-2009,0.29243829480933237
KOR,2005-2009,0.2847648332707137
KWT,2005-2009,0.4631965792631259
LAO,2005-2009,0.36375964034009495
LBN,2005-2009,0.2846615500179015
LBR,2005-2009,-0.42542910410753254
LBY,2005-2009,-0.5231004049225849
LCA,2005-2009,0.29243829480933237
LIE,2005-2009,0.2846550616244222
LKA,2005-2009,0.21186643682251116
LSO,2005-2009,-0.11003213182091956
LTU,2005-2009,0.5944787900457054
LUX,2005-2009,0.3019456542534244
LVA,2005-2009,0.46614206487100507
MAR,2005-2009,0.2846065143147407
MCO,2005-2009,0.2846550616244222
MDA,2005-2009,0.47336459996155367
MDG,2005-2009,0.08484368361118971
MKD,2005-2009,0.358577241526736
MLI,2005-2009,-0.4463007629181723
MLT,2005-2009,0.5438646218109706
MMR,2005-2009,0.28514491254622787
MNE,2005-2009,0.7748141944572774
MNG,2005-2009,0.2788864163174762
MOZ,2005-2009,-0.5793856412486497
MRT,2005-2009,-0.4463007629181723
MUS,2005-2009,-0.11003213182091956
MWI,2005-2009,-0.11003213182091956
NAM,2005-2009,-0.06589553460370044
NER,2005-2009,-0.4463007629181723
NGA,2005-2009,0.08484368361118971
NIC,2005-2009,0.29416706866293785
NLD,2005-2009,0.3019456542534244
NOR,2005-2009,0.2846550616244222
NZL,2005-2009,0.21186643682251116
OMN,2005-2009,0.4631965792631259
PAK,2005-2009,0.602610932164157
PAN,2005-2009,0.3046957641277021
PER,2005-2009,0.3310334703581238
PHL,2005-2009,0.27926667534176985
POL,2005-2009,0.47254868900893493
PRK,2005-2009,0.40582683049961704
PRT,2005-2009,0.11900691217407229
PRY,2005-2009,0.419623115962512
QAT,2005-2009,0.4631965792631259
ROU,2005-2009,0.7307518455246791
RUS,2005-2009,1.9553523515779814
RWA,2005-2009,-0.9531061254127434
SAU,2005-2009,0.44003532215666713
SDN,2005-2009,-0.4216227230609686
SEN,2005-2009,-0.4463007629181723
SLE,2005-2009,0.08484368361118971
SLV,2005-2009,0.29416706866293785
SMR,2005-2009,0.2846550616244222
SOM,2005-2009,0.08484368361118971
SSD,2005-2009,0
STP,2005-2009,-0.021852092750573926
SVK,2005-2009,0.4711759961981893
SVN,2005-2009,0.5016300131236034
SWE,2005-2009,0.3029139896480367
SWZ,2005-2009,-0.11003213182091956
SYC,2005-2009,-0.11003213182091956
SYR,2005-2009,0.2846615500179015
TCD,2005-2009,-0.5140204282614642
TGO,2005-2009,-0.4463007629181723
TJK,2005-2009,1.7495982885680732
TKM,2005-2009,1.1518002357811352
TLS,2005-2009,0.21186643682251116
TON,2005-2009,0.2907715758687865
TUN,2005-2009,0.13963579450830255
TUR,2005-2009,0.3083587424405827
TZA,2005-2009,-0.48927152186663686
UGA,2005-2009,-0.4393083102479932
UKR,2005-2009,0.7791297827438094
USA,2005-2009,0.5510889175290943
UZB,2005-2009,2.0953296997335498
VCT,2005-2009,0.29243829480933237
VNM,2005-2009,0.282726444767581
YEM,2005-2009,0.2846550616244222
ZAF,2005-2009,-0.11003213182091956
ZMB,2005-2009,-0.48927152186663686
ZWE,2005-2009,-0.06589553460370044
AFG,2010-2014,0.1416369738945786
AGO,2010-2014,-0.4456092309666345
ALB,2010-2014,0.25972617142235505
AND,2010-2014,0.25808941958312853
ARE,2010-2014,0.4146316200877295
ARM,2010-2014,0.6392995005672935
ATG,2010-2014,0.26505762511367154
AUS,2010-2014,0.28965942751055923
AUT,2010-2014,0.27441925104062015
AZE,2010-2014,1.420028790310444
BDI,2010-2014,-0.3791093451358445
BEL,2010-2014,0.2735606461772709
BEN,2010-2014,-0.3893005595886375
BFA,2010-2014,-0.3893005595886375
BGD,2010-2014,0.19412994441996081
BGR,2010-2014,0.4455017893022025
BHR,2010-2014,0.3943927401651502
BIH,2010-2014,0.2553656587826445
BLR,2010-2014,1.3527913253369834
BLZ,2010-2014,0.4724395836233401
BRA,2010-2014,0.25101432879841873
BRB,2010-2014,0.26505762511367154
BWA,2010-2014,-0.09173570541276459
CAF,2010-2014,-0.35780470380496393
CAN,2010-2014,0.25826911390037655
CHE,2010-2014,0.25818927580310025
CHL,2010-2014,0
CHN,2010-2014,2.6987834381980806
CIV,2010-2014,0.0803952243977954
CMR,2010-2014,-0.013885673828058083
COD,2010-2014,-0.44780352983428845
COG,2010-2014,-0.7181984297170907
COL,2010-2014,0.25832148897449125
COM,2010-2014,0.029118883302048083
CPV,2010-2014,0.0803952243977954
CUB,2010-2014,0.33661384138581735
CYP,2010-2014,0.44866253397947475
CZE,2010-2014,0.42672981030608337
DEU,2010-2014,0.27301478192099554
DJI,2010-2014,0.06764702565766942
DMA,2010-2014,0.44549407672728525
DNK,2010-2014,0.27363255331938585
DOM,2010-2014,0
DZA,2010-2014,-0.536326948434999
ECU,2010-2014,0.2680571897121306
EGY,2010-2014,0.0803952243977954
ERI,2010-2014,0.0522411999971677
ESP,2010-2014,0.2653881837959894
EST,2010-2014,0.4380906657093924
ETH,2010-2014,-0.4075218673529879
FIN,2010-2014,0.27460359427123776
FJI,2010-2014,0.35059481075445775
FRA,2010-2014,0.2590853200687462
GAB,2010-2014,-0.4492843540904164
GBR,2010-2014,0.2735606461772709
GEO,2010-2014,0.3859352919813786
GHA,2010-2014,-0.3893005595886375
GIN,2010-2014,-0.3893005595886375
GMB,2010-2014,-0.3893005595886375
GNB,2010-2014,-0.3893005595886375
GNQ,2010-2014,-0.013885673828058083
GRC,2010-2014,0.25870583306731587
GRD,2010-2014,0.26505762511367154
GTM,2010-2014,0.37744722575143874
GUY,2010-2014,0.43759478639674587
HND,2010-2014,0.44677087122580506
HRV,2010-2014,0.32829806761914404
HUN,2010-2014,0.42251815112047125
IDN,2010-2014,0.28917836634332683
IND,2010-2014,0.36386141136472533
IRL,2010-2014,0.2735606461772709
IRN,2010-2014,0.1603432552872248
IRQ,2010-2014,0.42373634320887804
ISL,2010-2014,0.25818927580310025
ISR,2010-2014,0.2582022618312536
ITA,2010-2014,0.09286178889441833
JOR,2010-2014,0.2581954579357814
JPN,2010-2014,0.24029921778998733
KAZ,2010-2014,1.9148232840093327
KEN,2010-2014,-0.6987632787387734
KGZ,2010-2014,1.2122359327920542
KHM,2010-2014,0.25860700821816507
KNA,2010-2014,0.26505762511367154
KOR,2010-2014,0.25828574995762693
KWT,2010-2014,0.4146316200877295
LAO,2010-2014,0.44269121029118613
LBN,2010-2014,0.25819498782948097
LBR,2010-2014,-0.3707894704540526
LBY,2010-2014,-0.45719137788958847
LCA,2010-2014,0.26505762511367154
LIE,2010-2014,0.25818927580310025
LKA,2010-2014,0.19412994441996081
LSO,2010-2014,-0.09173570541276459
LTU,2010-2014,0.5297756974088185
LUX,2010-2014,0.2735606461772709
LVA,2010-2014,0.41751006988068706
MAR,2010-2014,0.2581465898147048
MCO,2010-2014,0.25818927580310025
MDA,2010-2014,0.4235980127047769
MDG,2010-2014,0.0803952243977954
MKD,2010-2014,0.35114600252610384
MLI,2010-2014,-0.3893005595886375
MLT,2010-2014,0.4855396535665226
MMR,2010-2014,0.25862148385278094
MNE,2010-2014,0.6866852459214089
MNG,2010-2014,0.2531205722142009
MOZ,2010-2014,-0.5070746470488026
MRT,2010-2014,-0.3893005595886375
MUS,2010-2014,-0.09173570541276459
MWI,2010-2014,-0.09173570541276459
NAM,2010-2014,-0.05262813186593406
NER,2010-2014,-0.3893005595886375
NGA,2010-2014,0.0803952243977954
NIC,2010-2014,0.26610210605070606
NLD,2010-2014,0.2735606461772709
NOR,2010-2014,0.25818927580310025
NZL,2010-2014,0.19412994441996081
OMN,2010-2014,0.4146316200877295
PAK,2010-2014,0.5925729064443681
PAN,2010-2014,0.27535616867078533
PER,2010-2014,0.29874316241581417
PHL,2010-2014,0.25342626297063886
POL,2010-2014,0.4231254774650128
PRK,2010-2014,0.36448619888074346
PRT,2010-2014,0.11289012204348978
PRY,2010-2014,0.3765124369640414
QAT,2010-2014,0.4146316200877295
ROU,2010-2014,0.6486488634652892
RUS,2010-2014,2.4159484362039554
RWA,2010-2014,-1.1198805809722963
SAU,2010-2014,0.39439054968297527
SDN,2010-2014,-0.6079137240959556
SEN,2010-2014,-0.3893005595886375
SLE,2010-2014,0.0803952243977954
SLV,2010-2014,0.26610210605070606
SMR,2010-2014,0.25818927580310025
SOM,2010-2014,0.0803952243977954
