country_iso3,period,ideal_point
CZE,2000-2004,-0.6574032606819977
DEU,2000-2004,-1.4984355580899003
DJI,2000-2004,0.9661881272701635
DMA,2000-2004,0.038792591873325455
DNK,2000-2004,0.565245337422585
DOM,2000-2004,-0.15428850105339653
DZA,2000-2004,0.3112961611202789
ECU,2000-2004,-2.250974567998996
EGY,2000-2004,0.22078033255010293
ERI,2000-2004,0.9757284393732268
ESP,2000-2004,-2.298547198952184
EST,2000-2004,0.1443000105545892
ETH,2000-2004,1.2021019850358394
FIN,2000-2004,-0.42027601580339086
FJI,2000-2004,1.8527757361371346
FRA,2000-2004,-1.3680135819823873
FSM,2000-2004,1.561844564604457
GAB,2000-2004,-0.7486353650444694
GBR,2000-2004,-0.7821830051565405
GEO,2000-2004,-0.06996344708826624
GHA,2000-2004,0.6827693396064619
GIN,2000-2004,0.30706613866224497
GMB,2000-2004,1.436038760124194
GNB,2000-2004,0.9589138218674935
GNQ,2000-2004,0.828247326950133
GRC,2000-2004,-0.45115351608393467
GRD,2000-2004,1.2021019850358394
GTM,2000-2004,-1.5163412963870515
GUY,2000-2004,1.228705027141352
HND,2000-2004,-1.1438810048684345
HRV,2000-2004,-1.5106577464880848
HTI,2000-2004,0.5572322916746699
HUN,2000-2004,-0.20624710542331726
IDN,2000-2004,1.228705027141352
IND,2000-2004,0.5149898704748178
IRL,2000-2004,0.26611414964171354
IRN,2000-2004,0.8470316358733612
IRQ,2000-2004,0.5244931177834468
ISL,2000-2004,-0.08598919790378412
ISR,2000-2004,0.8133637892783052
ITA,2000-2004,-1.543675318564805
JAM,2000-2004,0.1928272356026218
JOR,2000-2004,0.5149898704748178
JPN,2000-2004,0.1511873839100619
KAZ,2000-2004,-0.7524818393347743
KEN,2000-2004,0.5473170793185063
KGZ,2000-2004,-0.6466805007664443
KHM,2000-2004,-0.4203505879833845
KIR,2000-2004,1.4849140622482884
KNA,2000-2004,1.5441341571785607
KOR,2000-2004,-0.22552421647532342
KWT,2000-2004,0.2308510968292169
LAO,2000-2004,0.5149898704748178
LBN,2000-2004,0.6354441907298021
LBR,2000-2004,1.5610877657808389
LBY,2000-2004,-0.3092074850514085
LCA,2000-2004,1.3841000782688075
LIE,2000-2004,0.06846206565998962
LKA,2000-2004,-0.19522660849393197
LSO,2000-2004,-0.9027767993796447
LTU,2000-2004,-0.8560960685110749
LUX,2000-2004,-0.46765737720208395
LVA,2000-2004,0.6050081276255586
MAR,2000-2004,-0.959445441255673
MCO,2000-2004,0.38991829240536513
MDA,2000-2004,-0.0353099669018499
MDG,2000-2004,0.31263972409119156
MDV,2000-2004,-0.30508758381995393
MEX,2000-2004,-1.8806912530441362
MHL,2000-2004,1.8527757361371346
MKD,2000-2004,-0.7453259169903845
MLI,2000-2004,-1.906733091876873
MLT,2000-2004,0.2618941038264502
MMR,2000-2004,1.426141131367786
MNE,2000-2004,0
MNG,2000-2004,-1.5632499149547243
MOZ,2000-2004,-0.3622651616803795
MRT,2000-2004,0.22378758005105853
MUS,2000-2004,0.4294111844900089
MWI,2000-2004,0.5618742849141167
MYS,2000-2004,1.1734912088497325
NAM,2000-2004,-0.8974102161773094
NER,2000-2004,-1.0817419756139754
NGA,2000-2004,-0.2979324133502443
NIC,2000-2004,-0.42960206632686665
NIU,2000-2004,1.8086162079775339
NLD,2000-2004,-0.02052347880600766
NOR,2000-2004,-0.47260281085324185
NPL,2000-2004,0.4184871780671359
NRU,2000-2004,1.2129284956192974
NZL,2000-2004,-0.41718764805336356
OMN,2000-2004,-0.04739060291012148
PAK,2000-2004,1.3749805196369564
PAN,2000-2004,-1.5892837521260876
PER,2000-2004,-1.9647744400045568
PHL,2000-2004,-0.9123550972455698
PLW,2000-2004,1.3151014430416326
PNG,2000-2004,1.6416911444680196
POL,2000-2004,-5.548876695578575e-4
PRK,2000-2004,-0.35985914819806186
PRT,2000-2004,-1.9062415400626127
PRY,2000-2004,-1.9647744400045568
PSE,2000-2004,0
QAT,2000-2004,-0.04739060291012148
ROU,2000-2004,-0.569575040521215
RUS,2000-2004,0.5029002910781336
RWA,2000-2004,-0.8935297459874858
SAU,2000-2004,0.3994706446032173
SDN,2000-2004,-0.15495823512524026
SEN,2000-2004,-1.0724284079859443
SGP,2000-2004,1.1729073038804332
SLB,2000-2004,1.1235788973579073
SLE,2000-2004,0.2308510968292169
SLV,2000-2004,-1.12817380675674
SMR,2000-2004,-0.031520913744688905
SOM,2000-2004,1.8646332204714884
SRB,2000-2004,-1.4653872400262495
SSD,2000-2004,0
STP,2000-2004,1.945211761154167
SUR,2000-2004,1.6176792973105942
SVK,2000-2004,-0.7571020177890123
SVN,2000-2004,-1.5106577464880848
SWE,2000-2004,-0.9275048224420528
SWZ,2000-2004,0.9451790918889513
SYC,2000-2004,0.6655148323168895
SYR,2000-2004,-0.636343658178181
TCD,2000-2004,0.38139571954454177
TGO,2000-2004,-0.14013024888651313
THA,2000-2004,-0.18965342254216538
TJK,2000-2004,0.08521399742815805
TKM,2000-2004,0.16227239465669657
TLS,2000-2004,-0.29649536808379096
TON,2000-2004,1.8086162079775339
TTO,2000-2004,1.8527757361371346
TUN,2000-2004,-1.2659933078878987
TUR,2000-2004,-1.1966190868130313
TUV,2000-2004,1.5961665291656946
TZA,2000-2004,-0.6227104472772095
UGA,2000-2004,-0.6273282988891221
UKR,2000-2004,-0.7121087898208869
URY,2000-2004,-2.1150899187351997
USA,2000-2004,0.38139571954454177
UZB,2000-2004,0.9757284393732268
VAT,2000-2004,0.38139571954454177
VCT,2000-2004,0.7908055727878522
VEN,2000-2004,-0.43569147961701354
VNM,2000-2004,0.37383646554485106
VUT,2000-2004,0.33490448055809074
WSM,2000-2004,0.9687652574880418
YEM,2000-2004,-0.15495823512524026
ZAF,2000-2004,-0.3067048308819816
ZMB,2000-2004,1.2257181373011663
ZWE,2000-2004,0.9661881272701635
AFG,2005-2009,0.002283618756961703
AGO,2005-2009,0.33297113214847984
ALB,2005-2009,-0.6450200543127752
AND,2005-2009,-0.527828876332071
ARE,2005-2009,1.627034710567859
ARG,2005-2009,-2.1219941955745294
ARM,2005-2009,-0.12833510852771685
ATG,2005-2009,0.9243696554467052
AUS,2005-2009,-0.3320912738152757
AUT,2005-2009,-1.4109320112055024
AZE,2005-2009,-1.491841701530323
BDI,2005-2009,0.23854883536465213
BEL,2005-2009,-1.4102119956146049
BEN,2005-2009,0.0873598733449895
BFA,2005-2009,-0.9623248868706893
BGD,2005-2009,-0.8353758249523976
BGR,2005-2009,-0.16909750213053282
BHR,2005-2009,0.3606679164876182
BHS,2005-2009,1.8283833790122408
BIH,2005-2009,-1.6442257426153213
BLR,2005-2009,0.32202874930240705
BLZ,2005-2009,-0.4974664308138792
BOL,2005-2009,-2.783276497651782
BRA,2005-2009,-1.8635807799169093
BRB,2005-2009,1.7353018890680483
BRN,2005-2009,1.3397220793621498
BTN,2005-2009,0.979054392818113
BWA,2005-2009,0.3034199559422095
CAF,2005-2009,1.0550450896367165
CAN,2005-2009,0.0705779273007631
CHE,2005-2009,-0.4385539534878793
CHL,2005-2009,-1.7052850533606883
CHN,2005-2009,0.25108205236664316
CIV,2005-2009,1.1586606181985741
CMR,2005-2009,1.3653499540682934
COD,2005-2009,0.1201207527822013
COG,2005-2009,0.8116499517633669
COK,2005-2009,0.449496073812838
COL,2005-2009,-0.0815178041961
COM,2005-2009,1.425991454347271
CPV,2005-2009,-0.3452243696597687
CRI,2005-2009,-2.276068424280931
CUB,2005-2009,-0.12796644161270482
CYP,2005-2009,-0.29952537108391636
CZE,2005-2009,-0.6940951686878508
DEU,2005-2009,-1.6888793475445834
DJI,2005-2009,0.9680550020455689
DMA,2005-2009,0.1319796931458029
DNK,2005-2009,0.3909280049086385
DOM,2005-2009,-0.22278750671533692
DZA,2005-2009,0.20734875965919516
ECU,2005-2009,-2.3592118262782256
EGY,2005-2009,0.22348474818452796
ERI,2005-2009,0.979054392818113
ESP,2005-2009,-2.468014523338739
EST,2005-2009,0.12769982320505455
ETH,2005-2009,1.2379823172675122
FIN,2005-2009,-0.41144265114965706
FJI,2005-2009,1.9715752725697155
FRA,2005-2009,-1.407220776474755
FSM,2005-2009,1.6455513790080092
GAB,2005-2009,-0.936625193908846
GBR,2005-2009,-0.835848300946094
GEO,2005-2009,-0.12183463628302277
GHA,2005-2009,0.7118796568646358
GIN,2005-2009,0.27074799352880996
GMB,2005-2009,1.503603686010024
GNB,2005-2009,0.9597438202416501
GNQ,2005-2009,0.9336149671020559
GRC,2005-2009,-0.4483238035128661
GRD,2005-2009,1.2379823172675122
GTM,2005-2009,-1.5203108042262092
GUY,2005-2009,1.2682700351171907
HND,2005-2009,-1.2679351671303896
HRV,2005-2009,-1.5718886635845772
HTI,2005-2009,0.4949918809782948
HUN,2005-2009,-0.2850282010802071
IDN,2005-2009,1.2682700351171907
IND,2005-2009,0.44572250132649077
IRL,2005-2009,0.4102010106146113
IRN,2005-2009,0.830943018316227
IRQ,2005-2009,0.45679937123909287
ISL,2005-2009,0.10432971054136203
ISR,2005-2009,0.7920369174004104
ITA,2005-2009,-1.609884369227956
JAM,2005-2009,0.19821690272824238
JOR,2005-2009,0.44572250132649077
JPN,2005-2009,0.1488485737701007
KAZ,2005-2009,-0.6881560120835829
KEN,2005-2009,0.617535596677535
KGZ,2005-2009,-0.500801214457767
KHM,2005-2009,-0.4135515897289208
KIR,2005-2009,1.5678622259253132
KNA,2005-2009,1.6256399054285766
KOR,2005-2009,-0.18230456232972167
KWT,2005-2009,0.3606679164876182
LAO,2005-2009,0.44572250132649077
LBN,2005-2009,0.7074347847182706
LBR,2005-2009,1.6515027337983168
LBY,2005-2009,-0.09812768862195032
LCA,2005-2009,1.4447365941602701
LIE,2005-2009,0.043662522014286775
LKA,2005-2009,-0.09419084061144899
LSO,2005-2009,-0.8649705020330267
LTU,2005-2009,-0.8101439336440585
LUX,2005-2009,-0.46799756761075406
LVA,2005-2009,0.5505469189494854
MAR,2005-2009,-1.0415297350429262
MCO,2005-2009,0.4315962236657369
MDA,2005-2009,-0.07241927390380584
MDG,2005-2009,0.4581444089024806
MDV,2005-2009,-0.2767952274203281
MEX,2005-2009,-1.9454597263346067
MHL,2005-2009,1.9715752725697155
MKD,2005-2009,-0.679743350082347
MLI,2005-2009,-1.9686447091652404
MLT,2005-2009,0.2867628023304801
MMR,2005-2009,1.492324775943183
MNE,2005-2009,-2.2226234200561
MNG,2005-2009,-1.6323959388653015
MOZ,2005-2009,-0.34467280016325386
MRT,2005-2009,0.10449665013689535
MUS,2005-2009,0.34576955049743147
MWI,2005-2009,0.5003785836802627
MYS,2005-2009,1.2123972676557992
NAM,2005-2009,-0.8586722302466812
NER,2005-2009,-1.2146957088216068
NGA,2005-2009,-0.39496721791452083
NIC,2005-2009,-0.5549556455690732
NIU,2005-2009,1.933120207022728
NLD,2005-2009,-0.06269371331657589
NOR,2005-2009,-0.35698655566142634
NPL,2005-2009,0.33297113214847984
NRU,2005-2009,1.2504407169206453
NZL,2005-2009,-0.4077669837260116
OMN,2005-2009,0.02914449624221402
PAK,2005-2009,1.434499038042989
PAN,2005-2009,-1.6623286531618948
PER,2005-2009,-2.0910958780362767
PHL,2005-2009,-0.827550335763414
PLW,2005-2009,1.3744783775137246
