country_iso3,period,ideal_point
SYC,1990-1994,0
SYR,1990-1994,0
TGO,1990-1994,0
THA,1990-1994,0
TJK,1990-1994,-0.12026069674526171
TKM,1990-1994,0
TLS,1990-1994,0
TON,1990-1994,0
TTO,1990-1994,0.8339756189185411
TUN,1990-1994,0
TUR,1990-1994,0
TUV,1990-1994,0
TZA,1990-1994,-0.9581188115587895
UGA,1990-1994,-0.8683253336068477
UKR,1990-1994,1.8515212822330334
URY,1990-1994,0
USA,1990-1994,0
UZB,1990-1994,0.3690214397231504
VCT,1990-1994,0
VEN,1990-1994,0
VNM,1990-1994,-0.9581188115587895
VUT,1990-1994,0
WSM,1990-1994,0
YEM,1990-1994,0
ZAF,1990-1994,0
ZMB,1990-1994,-0.9581188115587895
ZWE,1990-1994,0
AFG,1995-1999,0
AGO,1995-1999,0
ALB,1995-1999,0.43955420612018486
AND,1995-1999,-1.0370183223271487
ARE,1995-1999,0.4110292473215808
ARG,1995-1999,0.37289761460480836
ARM,1995-1999,0.9076190155899447
ATG,1995-1999,-0.9526656075247781
AUS,1995-1999,1.4470737765495272
AUT,1995-1999,0.026861305159503024
AZE,1995-1999,0.1406854826560122
BDI,1995-1999,0
BEL,1995-1999,0.5836137595092905
BEN,1995-1999,0
BFA,1995-1999,1.2720776436296792
BGD,1995-1999,-1.0370183223271487
BGR,1995-1999,0.8968536234861725
BHR,1995-1999,0.5620378406999672
BIH,1995-1999,0.4708608659429091
BLR,1995-1999,0.693999595339904
BLZ,1995-1999,0
BOL,1995-1999,-1.0370183223271487
BRA,1995-1999,0
BRN,1995-1999,-0.9461478781562549
BTN,1995-1999,-1.0370183223271487
BWA,1995-1999,0.627755733812437
CAN,1995-1999,-0.7205485367082911
CHE,1995-1999,1.3906135119318301
CHL,1995-1999,0.69013696900705
CHN,1995-1999,0.10391409966863463
CIV,1995-1999,-1.0370183223271487
COK,1995-1999,0
COL,1995-1999,0.5431765763122436
COM,1995-1999,0
CPV,1995-1999,-0.9526656075247781
CRI,1995-1999,0.8273668635738336
CUB,1995-1999,-1.0370183223271487
CYP,1995-1999,1.057852156341878
CZE,1995-1999,1.320148978909981
DEU,1995-1999,0.5241224849071187
DJI,1995-1999,0
DMA,1995-1999,-0.9526656075247781
DNK,1995-1999,1.9797231311140415
DOM,1995-1999,0.32395797936319387
DZA,1995-1999,-0.7193387897353654
ECU,1995-1999,0.4542555319671012
EGY,1995-1999,0.0588424231686695
ERI,1995-1999,-0.9526656075247781
ESP,1995-1999,1.3462655295731167
EST,1995-1999,0.9550957353594578
ETH,1995-1999,-0.9526656075247781
FIN,1995-1999,0.3364052146799501
FRA,1995-1999,0.8865566065820232
FSM,1995-1999,0
GAB,1995-1999,0
GBR,1995-1999,1.0040531612489134
GEO,1995-1999,0.3771595573694084
GHA,1995-1999,-0.2898732951389026
GIN,1995-1999,1.320148978909981
GMB,1995-1999,-1.0370183223271487
GNB,1995-1999,-1.0370183223271487
GNQ,1995-1999,-0.9526656075247781
GRC,1995-1999,0.026861305159503024
GRD,1995-1999,-0.9526656075247781
GTM,1995-1999,0.568531294360399
GUY,1995-1999,-1.0370183223271487
HND,1995-1999,0.7513452009445519
HRV,1995-1999,1.2954539344205163
HTI,1995-1999,-0.9526656075247781
HUN,1995-1999,1.8409469232823341
IDN,1995-1999,1.073975858625622
IND,1995-1999,-0.7855193095101971
IRL,1995-1999,1.1060041721696499
IRN,1995-1999,0
IRQ,1995-1999,0
ISL,1995-1999,-0.6749416151091
ISR,1995-1999,-0.8593934416249253
ITA,1995-1999,0
JAM,1995-1999,0.3771595573694084
JOR,1995-1999,0.5255986502851663
JPN,1995-1999,1.344759526618704
KAZ,1995-1999,1.242746056975529
KEN,1995-1999,-0.9386707666237839
KGZ,1995-1999,1.7562194169963627
KHM,1995-1999,-0.9526656075247781
KIR,1995-1999,0
KNA,1995-1999,-0.9526656075247781
KOR,1995-1999,0.7400656215219877
KWT,1995-1999,-0.9526656075247781
LAO,1995-1999,-1.0370183223271487
LBN,1995-1999,-0.9526656075247781
LBR,1995-1999,-0.8833119768128805
LBY,1995-1999,0
LCA,1995-1999,0.2659444114502911
LIE,1995-1999,1.1394737383378195
LKA,1995-1999,-0.23264270097256712
LSO,1995-1999,-0.8593934416249253
LTU,1995-1999,1.8176208077903007
LUX,1995-1999,0.4133693580352727
LVA,1995-1999,2.0050988297609584
MAR,1995-1999,-0.5144956127855407
MCO,1995-1999,-0.30257315599211765
MDA,1995-1999,2.7216832985539856
MDG,1995-1999,0
MDV,1995-1999,0
MEX,1995-1999,0.4024233654071914
MHL,1995-1999,0
MKD,1995-1999,0.9076190155899447
MLI,1995-1999,0
MLT,1995-1999,0
MMR,1995-1999,0
MNE,1995-1999,0
MNG,1995-1999,0.7194770917816464
MOZ,1995-1999,-0.9526656075247781
MWI,1995-1999,-0.9386707666237839
MYS,1995-1999,-0.8827874557761657
NAM,1995-1999,-1.0370183223271487
NER,1995-1999,-1.0370183223271487
NGA,1995-1999,-0.34530304242402177
NIC,1995-1999,0.7540758098950825
NIU,1995-1999,0
NLD,1995-1999,1.3462655295731167
NOR,1995-1999,-0.9526656075247781
NPL,1995-1999,-0.9526656075247781
NZL,1995-1999,-0.6036492874412063
OMN,1995-1999,0.5620378406999672
PAK,1995-1999,0
PAN,1995-1999,0.6870292816209105
PER,1995-1999,0.9995918060135265
PHL,1995-1999,0
PNG,1995-1999,-0.9526656075247781
POL,1995-1999,0.818896697115279
PRK,1995-1999,-0.6699595127943804
PRT,1995-1999,0.026861305159503024
PRY,1995-1999,0.4542555319671012
QAT,1995-1999,0
ROU,1995-1999,2.085762698775428
RUS,1995-1999,1.5034667493644167
RWA,1995-1999,0
SAU,1995-1999,0
SDN,1995-1999,0
SEN,1995-1999,0
SGP,1995-1999,0.4253053642708826
SLE,1995-1999,-0.9526656075247781
SLV,1995-1999,0.8636460445847571
SMR,1995-1999,-1.0370183223271487
SRB,1995-1999,1.8176208077903007
STP,1995-1999,-0.9526656075247781
SVK,1995-1999,2.0738435021221013
SVN,1995-1999,1.2378520385993432
SWE,1995-1999,0.4794699465625716
SWZ,1995-1999,-1.0370183223271487
SYC,1995-1999,-0.9526656075247781
SYR,1995-1999,0
TGO,1995-1999,0
THA,1995-1999,0
TJK,1995-1999,-0.11704577842495784
TKM,1995-1999,-0.9526656075247781
TLS,1995-1999,0
TON,1995-1999,0
TTO,1995-1999,0.8359194174823164
TUN,1995-1999,0
TUR,1995-1999,0.3820092921799272
TUV,1995-1999,0
TZA,1995-1999,-1.0370183223271487
UGA,1995-1999,-0.9386707666237839
UKR,1995-1999,1.9718771586918011
URY,1995-1999,0.1378781822493953
USA,1995-1999,1.7273837891375963
UZB,1995-1999,0.31511251322604295
VCT,1995-1999,-0.6828831098948762
VEN,1995-1999,-0.9526656075247781
VNM,1995-1999,-1.0370183223271487
VUT,1995-1999,0
WSM,1995-1999,-0.8579506943611634
YEM,1995-1999,0
ZAF,1995-1999,-0.9526656075247781
ZMB,1995-1999,-1.0370183223271487
ZWE,1995-1999,-0.9526656075247781
AFG,2000-2004,0
AGO,2000-2004,0
ALB,2000-2004,0.5290792948767387
AND,2000-2004,-1.1073649656869917
ARE,2000-2004,0.481822634302428
ARG,2000-2004,0.32401165422227257
ARM,2000-2004,1.0546389886256688
ATG,2000-2004,-1.0297409248513494
AUS,2000-2004,1.4759835742965706
AUT,2000-2004,0.06844708431496427
AZE,2000-2004,0.18086612665733737
BDI,2000-2004,0
BEL,2000-2004,0.6742844759849497
BEN,2000-2004,0
BFA,2000-2004,1.223586895386403
BGD,2000-2004,-1.1073649656869917
BGR,2000-2004,1.0242980870273592
BHR,2000-2004,0.6502053754949902
BIH,2000-2004,0.5641179880615899
BLR,2000-2004,0.6877057409700434
BLZ,2000-2004,-0.6557839428361839
BOL,2000-2004,-1.1073649656869917
BRA,2000-2004,0
BRN,2000-2004,-1.0076005742177154
BTN,2000-2004,-1.1073649656869917
BWA,2000-2004,0.7235672088017566
CAN,2000-2004,-0.7736495446799803
CHE,2000-2004,1.411626856695674
CHL,2000-2004,0.8100404657757004
CHN,2000-2004,0.1542510881634912
CIV,2000-2004,-1.1073649656869917
COK,2000-2004,0
COL,2000-2004,0.6451584227159911
COM,2000-2004,0
CPV,2000-2004,-1.0297409248513494
CRI,2000-2004,0.9465806743720978
CUB,2000-2004,-1.1073649656869917
CYP,2000-2004,1.03191308048367
CZE,2000-2004,1.3312905666737025
DEU,2000-2004,0.6237843571139199
DJI,2000-2004,-0.9390611720047382
DMA,2000-2004,-1.0297409248513494
DNK,2000-2004,1.9423948944111158
DOM,2000-2004,0.3848135681800212
DZA,2000-2004,-0.7723162595870561
ECU,2000-2004,0.5455491231943044
EGY,2000-2004,-0.1114952689928953
ERI,2000-2004,-1.0297409248513494
ESP,2000-2004,1.3610619880499015
EST,2000-2004,1.1081169683370453
ETH,2000-2004,-1.0297409248513494
FIN,2000-2004,0.3986768236927358
FRA,2000-2004,1.0127650862645625
FSM,2000-2004,-0.9390611720047382
GAB,2000-2004,0.7486140310425144
GBR,2000-2004,1.0419392580778566
GEO,2000-2004,0.4592847200144138
GHA,2000-2004,-0.2833544012532475
GIN,2000-2004,1.3312905666737025
GMB,2000-2004,-1.1073649656869917
GNB,2000-2004,-1.1073649656869917
GNQ,2000-2004,-1.0297409248513494
GRC,2000-2004,0.06844708431496427
GRD,2000-2004,-1.0297409248513494
GTM,2000-2004,0.6574616021168982
GUY,2000-2004,-1.1073649656869917
HND,2000-2004,0.878810622842022
HRV,2000-2004,1.4925121692322425
HTI,2000-2004,-1.0297409248513494
HUN,2000-2004,1.8090452249289506
IDN,2000-2004,1.0554201798935996
IND,2000-2004,-0.8453417120158923
IRL,2000-2004,1.0868963984231081
IRN,2000-2004,-0.9390611720047382
IRQ,2000-2004,0
ISL,2000-2004,-0.7089722574129891
ISR,2000-2004,-0.9268473213405384
ITA,2000-2004,0.5854465020404609
JAM,2000-2004,0.4592847200144138
JOR,2000-2004,0.6095686008579784
JPN,2000-2004,1.4259650486424664
KAZ,2000-2004,1.432882104174581
KEN,2000-2004,-0.9993179966223547
KGZ,2000-2004,1.9535987059069413
KHM,2000-2004,-1.0297409248513494
KIR,2000-2004,0
KNA,2000-2004,-1.0297409248513494
KOR,2000-2004,0.8489962064230466
KWT,2000-2004,-1.0297409248513494
LAO,2000-2004,-1.1073649656869917
LBN,2000-2004,-1.0297409248513494
LBR,2000-2004,-0.938444140720422
LBY,2000-2004,0
LCA,2000-2004,0.20316161601910218
LIE,2000-2004,1.194605349561292
LKA,2000-2004,-0.3535404122021374
LSO,2000-2004,-0.9268473213405384
LTU,2000-2004,1.8977974604753731
LUX,2000-2004,0.48442322851318237
LVA,2000-2004,2.110794082117716
MAR,2000-2004,-0.5319886689605596
MCO,2000-2004,-0.4324952004580982
MDA,2000-2004,2.812836929480969
MDG,2000-2004,0
MDV,2000-2004,-0.9390611720047382
MEX,2000-2004,0.4270906086956172
MHL,2000-2004,0
MKD,2000-2004,1.0546389886256688
MLI,2000-2004,1.3614233474101693
MLT,2000-2004,0
MMR,2000-2004,-0.9390611720047382
MNE,2000-2004,0
MNG,2000-2004,0.842998780784671
MOZ,2000-2004,-1.0297409248513494
MWI,2000-2004,-0.9993179966223547
MYS,2000-2004,-0.9380354777859725
NAM,2000-2004,-1.1073649656869917
NER,2000-2004,-1.1073649656869917
NGA,2000-2004,-0.3447507432075898
NIC,2000-2004,0.8646557993532302
NIU,2000-2004,0
NLD,2000-2004,1.3610619880499015
NOR,2000-2004,-1.0297409248513494
NPL,2000-2004,-1.0297409248513494
NZL,2000-2004,-0.6303691164273674
OMN,2000-2004,0.6502053754949902
PAK,2000-2004,-0.9390611720047382
PAN,2000-2004,0.6629889742464847
PER,2000-2004,1.139275744071989
PHL,2000-2004,0.7483330016154759
PNG,2000-2004,-1.0297409248513494
POL,2000-2004,0.9547735828497619
PRK,2000-2004,-0.7034786363724393
PRT,2000-2004,0.06844708431496427
PRY,2000-2004,0.5455491231943044
QAT,2000-2004,0.3391857191423071
ROU,2000-2004,2.2023426540073308
RUS,2000-2004,1.5402401309188485
RWA,2000-2004,-0.9390611720047382
SAU,2000-2004,-0.4561999489870931
SDN,2000-2004,-0.9390611720047382
SEN,2000-2004,0.6565605463003754
SGP,2000-2004,0.5131237292893581
SLE,2000-2004,-1.0297409248513494
SLV,2000-2004,0.8803653434261276
SMR,2000-2004,-1.1073649656869917
SRB,2000-2004,1.8977974604753731
STP,2000-2004,-1.0297409248513494
SVK,2000-2004,2.1888216618502314
SVN,2000-2004,1.3065447082616362
SWE,2000-2004,0.5737578444472692
SWZ,2000-2004,-1.1073649656869917
SYC,2000-2004,-1.0297409248513494
SYR,2000-2004,-0.806598168447465
TGO,2000-2004,0.6565605463003754
THA,2000-2004,0
TJK,2000-2004,-0.09160065768821946
TKM,2000-2004,-1.0297409248513494
TLS,2000-2004,0
TON,2000-2004,-0.9390611720047382
TTO,2000-2004,0.7782972382832347
TUN,2000-2004,-0.7405076508932008
TUR,2000-2004,0.44948151996964675
TUV,2000-2004,0
TZA,2000-2004,-1.1073649656869917
UGA,2000-2004,-0.9993179966223547
UKR,2000-2004,2.07307398158107
URY,2000-2004,0.1777443221393831
USA,2000-2004,1.840038665901857
UZB,2000-2004,0.1822150718984853
VCT,2000-2004,-0.731990738117992
VEN,2000-2004,-1.0297409248513494
VNM,2000-2004,-1.1073649656869917
VUT,2000-2004,0
WSM,2000-2004,-0.9252588188767548
YEM,2000-2004,0
ZAF,2000-2004,-1.0297409248513494
ZMB,2000-2004,-1.1073649656869917
ZWE,2000-2004,-1.0297409248513494
AFG,2005-2009,-0.555583767665131
AGO,2005-2009,-2.0132524116441237
ALB,2005-2009,0.5914593037222741
AND,2005-2009,-1.1596735788279307
ARE,2005-2009,0.5223409113170715
ARG,2005-2009,0.28621463590796437
ARM,2005-2009,1.1019949513721021
ATG,2005-2009,-1.0868591735915807
AUS,2005-2009,1.6396165642415326
AUT,2005-2009,0.1699813637667474
AZE,2005-2009,0.28650547370807916
BDI,2005-2009,0
BEL,2005-2009,0.7808533900524046
BEN,2005-2009,0.8742408511847304
BFA,2005-2009,1.1846464618175427
BGD,2005-2009,-1.1596735788279307
BGR,2005-2009,1.0499048570064267
BHR,2005-2009,0.8296345812901481
BIH,2005-2009,0.7435742375726835
BLR,2005-2009,0.6958338026189756
BLZ,2005-2009,-0.6846651264524874
BOL,2005-2009,-1.1596735788279307
BRA,2005-2009,0
BRN,2005-2009,-1.048615431165044
BTN,2005-2009,-1.1596735788279307
BWA,2005-2009,0.6955253558714075
CAN,2005-2009,-0.7998551339014865
CHE,2005-2009,1.5630005228856019
CHL,2005-2009,0.8124964792697793
CHN,2005-2009,0.2687197003432957
CIV,2005-2009,-1.1596735788279307
COK,2005-2009,0
COL,2005-2009,0.6174241724620417
COM,2005-2009,-0.8336240705098231
CPV,2005-2009,-1.0868591735915807
CRI,2005-2009,0.9583400258504683
CUB,2005-2009,-1.1596735788279307
CYP,2005-2009,1.003239572027837
CZE,2005-2009,1.2510141215235397
DEU,2005-2009,0.7359050352208636
DJI,2005-2009,-1.0020898289041626
DMA,2005-2009,-1.0868591735915807
DNK,2005-2009,2.003369345665607
DOM,2005-2009,0.5217912557735658
DZA,2005-2009,-0.7983642154284001
ECU,2005-2009,0.4996103035144743
EGY,2005-2009,-0.23493533531048172
ERI,2005-2009,-1.0868591735915807
ESP,2005-2009,1.5028333457791732
EST,2005-2009,1.2324460208761099
ETH,2005-2009,-1.0868591735915807
FIN,2005-2009,0.5378279720499202
FRA,2005-2009,1.2531125234704061
FSM,2005-2009,-1.0020898289041626
GAB,2005-2009,0.6946777696717685
GBR,2005-2009,1.186299527348294
GEO,2005-2009,0.39761101284791883
GHA,2005-2009,-0.23247443013019883
GIN,2005-2009,1.2510141215235397
GMB,2005-2009,-1.1596735788279307
GNB,2005-2009,-1.1596735788279307
GNQ,2005-2009,-1.0868591735915807
GRC,2005-2009,0.1699813637667474
GRD,2005-2009,-1.0868591735915807
GTM,2005-2009,0.6175911703252887
GUY,2005-2009,-1.1596735788279307
HND,2005-2009,0.8938822946409064
HRV,2005-2009,1.5474518949608966
HTI,2005-2009,-1.0868591735915807
HUN,2005-2009,1.7905088662315158
IDN,2005-2009,0.9855258528487683
IND,2005-2009,-0.8802725367672363
IRL,2005-2009,1.1770591321347041
IRN,2005-2009,-1.0020898289041626
IRQ,2005-2009,0
ISL,2005-2009,-0.713909270409209
ISR,2005-2009,-0.9716275736303103
ITA,2005-2009,0.7261109272911314
JAM,2005-2009,0.39761101284791883
JOR,2005-2009,0.5611447743979034
JPN,2005-2009,1.4216700795372117
KAZ,2005-2009,1.4785900210713083
KEN,2005-2009,-1.039224671548257
KGZ,2005-2009,2.007321754392943
KHM,2005-2009,-1.0868591735915807
KIR,2005-2009,0
KNA,2005-2009,-1.0868591735915807
KOR,2005-2009,0.8768622543281528
KWT,2005-2009,-1.0868591735915807
LAO,2005-2009,-1.1596735788279307
LBN,2005-2009,-1.0868591735915807
LBR,2005-2009,-0.9712146690462209
LBY,2005-2009,-0.8336240705098231
LCA,2005-2009,0.15045122999084953
LIE,2005-2009,1.3658246583479403
LKA,2005-2009,-0.4368537922968615
LSO,2005-2009,-0.9716275736303103
LTU,2005-2009,1.9201489796680131
LUX,2005-2009,0.6371190498071881
LVA,2005-2009,2.1700939856300554
MAR,2005-2009,-0.5146311023026938
MCO,2005-2009,-0.5276223815985533
MDA,2005-2009,2.860233634048172
MDG,2005-2009,-0.6516190064974996
MDV,2005-2009,-1.0020898289041626
MEX,2005-2009,0.3855871969656805
MHL,2005-2009,0
MKD,2005-2009,1.1019949513721021
MLI,2005-2009,1.4070272851754517
MLT,2005-2009,0.5550572150376303
MMR,2005-2009,-1.0020898289041626
MNE,2005-2009,1.2433719829585728
MNG,2005-2009,0.851500355777929
MOZ,2005-2009,-1.0868591735915807
MWI,2005-2009,-1.039224671548257
MYS,2005-2009,-0.9711423802052457
NAM,2005-2009,-1.1596735788279307
NER,2005-2009,-1.1596735788279307
NGA,2005-2009,-0.39217247995034066
NIC,2005-2009,0.8618053973559686
NIU,2005-2009,0
NLD,2005-2009,1.5028333457791732
NOR,2005-2009,-1.0868591735915807
NPL,2005-2009,-1.0868591735915807
NZL,2005-2009,-0.6255080850691745
OMN,2005-2009,0.8296345812901481
PAK,2005-2009,-1.0020898289041626
PAN,2005-2009,0.6531366697778351
PER,2005-2009,1.1853177602929916
PHL,2005-2009,0.6943536487744404
PNG,2005-2009,-1.0868591735915807
POL,2005-2009,0.9837933653376445
PRK,2005-2009,-0.7077304444560738
PRT,2005-2009,0.1699813637667474
PRY,2005-2009,0.4996103035144743
QAT,2005-2009,0.4436827854560294
ROU,2005-2009,2.2772190078659014
RUS,2005-2009,1.7161479988833102
RWA,2005-2009,-1.0020898289041626
SAU,2005-2009,-0.4599304279309684
SDN,2005-2009,-1.0020898289041626
SEN,2005-2009,0.5873892084033283
SGP,2005-2009,0.6842129219350562
SLE,2005-2009,-1.0868591735915807
SLV,2005-2009,0.913435000284314
SMR,2005-2009,-1.1596735788279307
SRB,2005-2009,1.9201489796680131
STP,2005-2009,-1.0868591735915807
SVK,2005-2009,2.1932296474101243
SVN,2005-2009,1.2501128567692752
SWE,2005-2009,0.754803461368533
SWZ,2005-2009,-1.1596735788279307
SYC,2005-2009,-1.0868591735915807
SYR,2005-2009,-0.8538185296791482
TGO,2005-2009,0.5873892084033283
THA,2005-2009,-0.8336240705098231
TJK,2005-2009,-0.013648736303933262
TKM,2005-2009,-1.0868591735915807
TLS,2005-2009,0
TON,2005-2009,-1.0020898289041626
TTO,2005-2009,0.8114399885610857
TUN,2005-2009,-0.7797239029138778
TUR,2005-2009,0.5178812213675819
TUV,2005-2009,0
TZA,2005-2009,-1.1596735788279307
UGA,2005-2009,-1.039224671548257
UKR,2005-2009,2.0570211226324373
URY,2005-2009,0.28291227148879733
USA,2005-2009,1.9119286755281546
UZB,2005-2009,0.10904654449773973
VCT,2005-2009,-0.752816578949933
VEN,2005-2009,-1.0868591735915807
VNM,2005-2009,-1.1596735788279307
VUT,2005-2009,0
WSM,2005-2009,-0.969857563628565
YEM,2005-2009,-0.8336240705098231
ZAF,2005-2009,-1.0868591735915807
ZMB,2005-2009,-1.1596735788279307
ZWE,2005-2009,-1.0868591735915807
AFG,2010-2014,-0.5287552130877319
AGO,2010-2014,-2.0174255160635175
ALB,2010-2014,0.629064506122014
AND,2010-2014,-1.1737687764303393
ARE,2010-2014,0.5307965791171799
ARG,2010-2014,0.27372901917593245
ARM,2010-2014,1.193036463101467
ATG,2010-2014,-1.101898997380048
AUS,2010-2014,1.6405772466204473
AUT,2010-2014,0.13975431738239907
AZE,2010-2014,0.27404189749577423
BDI,2010-2014,0
BEL,2010-2014,0.8123042051959642
BEN,2010-2014,0.9001483865216342
BFA,2010-2014,1.1771139037349476
BGD,2010-2014,-1.1737687764303393
BGR,2010-2014,1.0197143389991792
BHR,2010-2014,0.8009215414901515
BIH,2010-2014,0.7802026683572513
BLR,2010-2014,0.7378179003505404
BLZ,2010-2014,-0.6460590775707022
BOL,2010-2014,-1.1737687764303393
BRA,2010-2014,0
BRN,2010-2014,-1.0455846039215613
BTN,2010-2014,-1.1737687764303393
BWA,2010-2014,0.7012490617903779
CAN,2010-2014,-0.7668409674025749
CHE,2010-2014,1.5449337836719488
CHL,2010-2014,0.8514133059156558
CHN,2010-2014,0.26301931460773303
CIV,2010-2014,-1.1737687764303393
COK,2010-2014,0
COL,2010-2014,0.6217140120558686
COM,2010-2014,-0.8520879485372718
CPV,2010-2014,-1.101898997380048
CRI,2010-2014,0.936067108841824
CUB,2010-2014,-1.1737687764303393
CYP,2010-2014,0.9605827866585647
CZE,2010-2014,1.2033889525240744
DEU,2010-2014,0.7684398539696221
DJI,2010-2014,-1.0182516270430018
DMA,2010-2014,-1.101898997380048
DNK,2010-2014,1.9823609088748044
DOM,2010-2014,0.5674245036707868
DZA,2010-2014,-0.7651032157485846
ECU,2010-2014,0.48316255596557467
EGY,2010-2014,-0.2601723373253298
ERI,2010-2014,-1.101898997380048
ESP,2010-2014,1.539911199079128
EST,2010-2014,1.2165582343902979
ETH,2010-2014,-1.101898997380048
FIN,2010-2014,0.510023994604425
FRA,2010-2014,1.2370943928252693
FSM,2010-2014,-1.0182516270430018
GAB,2010-2014,0.6744782264658822
GBR,2010-2014,1.2209222444485819
GEO,2010-2014,0.3633359709230691
GHA,2010-2014,-0.21824785214970835
GIN,2010-2014,1.2033889525240744
GMB,2010-2014,-1.1737687764303393
GNB,2010-2014,-1.1737687764303393
GNQ,2010-2014,-1.101898997380048
GRC,2010-2014,0.13975431738239907
GRD,2010-2014,-1.101898997380048
GTM,2010-2014,0.6097120231715039
GUY,2010-2014,-1.1737687764303393
HND,2010-2014,0.8728794112978312
HRV,2010-2014,1.575489024579593
HTI,2010-2014,-1.101898997380048
HUN,2010-2014,1.7480052330309692
IDN,2010-2014,0.9432025668615736
IND,2010-2014,-0.8610380922780035
