reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,2002,0102,1.75,5,0
BRA,2002,0103,2.3333333333333335,3,0
BRA,2002,0104,1.45833331346512,2,0
BRA,2002,0105,3.5833333333333335,6,0
BRA,2002,0201,12.166666666666666,3,0
BRA,2002,0202,12.166666666666666,3,0
BRA,2002,0203,11.5,6,0
BRA,2002,0204,11.5,9,0
BRA,2002,0205,11.5,1,0
BRA,2002,0206,11.5,9,0
BRA,2002,0208,11.500000000000004,6,0
BRA,2002,0209,7.5,2,0
BRA,2002,0210,11.5,4,0
BRA,2002,0301,6.900000000000001,8,0
BRA,2002,0302,10.952380952380963,42,0
BRA,2002,0303,11.000000000000004,39,0
BRA,2002,0304,11.500000000000004,41,0
BRA,2002,0305,8.784722208976746,20,0
BRA,2002,0306,11.5,14,0
BRA,2002,0307,11.500000000000002,17,0
BRA,2002,0308,11.5,6,0
BRA,2002,0401,14.388888994852701,4,0
BRA,2002,0402,22.8,5,0
BRA,2002,0403,17.5,2,0
BRA,2002,0404,15.5,2,0
BRA,2002,0406,19.4,5,0
BRA,2002,0407,3.1666667461395304,5,0
BRA,2002,0408,11.5,4,0
BRA,2002,0409,17.5,1,0
BRA,2002,0410,15.5,1,0
BRA,2002,0501,9.5,1,0
BRA,2002,0502,9.5,2,0
BRA,2002,0504,8.69999980926514,1,0
BRA,2002,0505,9.5,2,0
BRA,2002,0506,9.5,2,0
BRA,2002,0507,9.5,2,0
BRA,2002,0508,9.5,1,0
BRA,2002,0510,1.75,1,0
BRA,2002,0511,2.375,3,0
BRA,2002,0601,0,2,0
BRA,2002,0602,3.5,4,0
BRA,2002,0603,11.5,7,0
BRA,2002,0604,9.5,2,0
BRA,2002,0701,5.75,2,0
BRA,2002,0702,11.5,1,0
BRA,2002,0703,6.166666666666667,3,0
BRA,2002,0704,11.5,3,0
BRA,2002,0705,11.5,4,0
BRA,2002,0706,11.5,2,0
BRA,2002,0707,11.5,1,0
BRA,2002,0708,11.5,3,0
BRA,2002,0709,11.020833313465122,11,0
BRA,2002,0710,11.5,8,0
BRA,2002,0711,11.499999999999998,5,0
BRA,2002,0712,11.5,2,0
BRA,2002,0713,5.75,12,0
BRA,2002,0714,11.5,6,0
BRA,2002,0802,10.611111111111114,15,0
BRA,2002,0803,11.5,2,0
BRA,2002,0804,11.5,5,0
BRA,2002,0805,11.5,4,0
BRA,2002,0806,11.5,2,0
BRA,2002,0807,11.5,1,0
BRA,2002,0808,11.5,3,0
BRA,2002,0809,11.5,5,0
BRA,2002,0810,11.5,8,0
BRA,2002,0811,11.5,3,0
BRA,2002,0812,11.5,2,0
BRA,2002,0813,11.5,5,0
BRA,2002,0814,11.5,1,0
BRA,2002,0901,11.5,4,0
BRA,2002,0902,11.5,4,0
BRA,2002,0903,11.5,1,0
BRA,2002,0904,11.5,4,0
BRA,2002,0905,11.5,2,0
BRA,2002,0906,11.5,3,0
BRA,2002,0907,11.5,2,0
BRA,2002,0908,11.5,6,0
BRA,2002,0909,11.5,6,0
BRA,2002,0910,11.5,6,0
BRA,2002,1001,5.75,4,0
BRA,2002,1002,4.75,2,0
BRA,2002,1003,7.25,2,0
BRA,2002,1004,4.75,2,0
BRA,2002,1005,4.75,2,0
BRA,2002,1006,12.6875,4,0
BRA,2002,1007,4.75,2,0
BRA,2002,1008,4.75,8,0
BRA,2002,1101,13.5,1,0
BRA,2002,1102,11.5,2,0
BRA,2002,1103,11.5,3,0
BRA,2002,1104,11.5,6,0
BRA,2002,1105,13.5,2,0
BRA,2002,1106,11.5,3,0
BRA,2002,1107,14.75,2,0
BRA,2002,1108,11.5,6,0
BRA,2002,1109,11.5,1,0
BRA,2002,1201,4.75,2,0
BRA,2002,1202,7.625,3,0
BRA,2002,1203,9.5,1,0
BRA,2002,1204,4.75,1,0
BRA,2002,1206,4.75,1,0
BRA,2002,1207,4.75,10,0
BRA,2002,1208,11.5,2,0
BRA,2002,1209,0,9,0
BRA,2002,1210,8.375,2,0
BRA,2002,1211,9.500000000000002,4,0
BRA,2002,1212,9,6,0
BRA,2002,1213,9.5,1,0
BRA,2002,1214,9.5,2,0
BRA,2002,1301,7.5,2,0
BRA,2002,1302,9.660714268684387,8,0
BRA,2002,1401,7.5,3,0
BRA,2002,1404,7.5,2,0
BRA,2002,1501,9.5,3,0
BRA,2002,1502,7.5,2,0
BRA,2002,1503,9.5,1,0
BRA,2002,1504,10.166666666666666,3,0
BRA,2002,1506,7.5,1,0
BRA,2002,1507,12.16666650772095,2,0
BRA,2002,1508,12.5,2,0
BRA,2002,1509,11.5,2,0
BRA,2002,1510,11.5,1,0
BRA,2002,1511,11.5,2,0
BRA,2002,1512,11.833333253860475,4,0
BRA,2002,1513,11.5,4,0
BRA,2002,1515,11.5,7,0
BRA,2002,1516,11.5,2,0
BRA,2002,1517,13.5,2,0
BRA,2002,1518,11.5,1,0
BRA,2002,1521,11.5,2,0
BRA,2002,1522,11.5,1,0
BRA,2002,1601,17.5,1,0
BRA,2002,1602,17.5,10,0
BRA,2002,1603,17.5,1,0
