reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,1992,0101,1.94444441795349,4,0
BRA,1992,0102,0.6250000000000001,5,0
BRA,1992,0103,3.3333333333333335,3,0
BRA,1992,0104,2.08333331346512,2,0
BRA,1992,0105,2.5,7,0
BRA,1992,0106,1,13,0
BRA,1992,0201,6.666666666666667,3,0
BRA,1992,0202,6.666666666666667,3,0
BRA,1992,0203,10,6,0
BRA,1992,0204,10,9,0
BRA,1992,0205,10,1,0
BRA,1992,0206,10,9,0
BRA,1992,0207,9.999999999999996,19,0
BRA,1992,0208,10.000000000000002,6,0
BRA,1992,0209,10,2,0
BRA,1992,0210,10,8,0
BRA,1992,0301,6.000000000000002,8,0
BRA,1992,0302,10.000000000000005,42,0
BRA,1992,0303,9.583333333333337,41,0
BRA,1992,0304,10.000000000000007,41,0
BRA,1992,0305,7.261904716491699,20,0
BRA,1992,0306,10,14,0
BRA,1992,0307,10.000000000000004,17,0
BRA,1992,0308,10.000000000000002,6,0
BRA,1992,0401,20,4,0
BRA,1992,0402,20,5,0
BRA,1992,0403,20,2,0
BRA,1992,0404,20,2,0
BRA,1992,0405,20,3,0
BRA,1992,0406,30,5,0
BRA,1992,0407,12.000000000000002,5,0
BRA,1992,0408,20,4,0
BRA,1992,0409,20,1,0
BRA,1992,0410,20,1,0
BRA,1992,0501,10,1,0
BRA,1992,0502,10,2,0
BRA,1992,0504,9.2857141494751,1,0
BRA,1992,0505,10,2,0
BRA,1992,0506,10,2,0
BRA,1992,0507,10,2,0
BRA,1992,0508,10,1,0
BRA,1992,0510,7.5,1,0
BRA,1992,0511,5,3,0
BRA,1992,0601,0,2,0
BRA,1992,0602,0,5,0
BRA,1992,0603,15,7,0
BRA,1992,0604,15,2,0
BRA,1992,0701,5,2,0
BRA,1992,0702,10,1,0
BRA,1992,0703,14.166666666666666,3,0
BRA,1992,0704,10,3,0
BRA,1992,0705,10,4,0
BRA,1992,0706,10,2,0
BRA,1992,0707,10,1,0
BRA,1992,0708,10,3,0
BRA,1992,0709,10,11,0
BRA,1992,0710,10,8,0
BRA,1992,0711,12.222222328186028,5,0
BRA,1992,0712,12.5,6,0
BRA,1992,0713,8.333333333333334,12,0
BRA,1992,0714,10,6,0
BRA,1992,0801,6.666666666666667,7,0
BRA,1992,0802,19.444444444444454,15,0
BRA,1992,0803,10,2,0
BRA,1992,0804,10,5,0
BRA,1992,0805,10,5,0
BRA,1992,0806,10,2,0
BRA,1992,0807,10,3,0
BRA,1992,0808,25,3,0
BRA,1992,0809,22.5,5,0
