reporter_iso3,year,partner_code,partner_iso3,partner_name,partner_is_group,partner_group_type,hs4_code,applied_tariff,applied_lines,mapping_missing_share.x,mfn_tariff,mfn_lines,mapping_missing_share.y,preferential_margin,is_preferential,negative_margin,hs_level,source
BRA,2005,032,ARG,Argentina,No,N/A,1701,0,5,0,16,5,0,16,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8413,0,1,0,14.666666666666666,12,0,14.666666666666666,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8429,0,3,0,9.324999988079071,8,0,9.324999988079071,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8430,0,1,0,8.944444391462538,9,0,8.944444391462538,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8431,0,1,0,12.375,8,0,12.375,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8433,0,3,0,13.439393910494717,11,0,13.439393910494717,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8479,0,1,0,12.886363636363633,12,0,12.886363636363633,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8481,0,1,0,13.190476258595785,6,0,13.190476258595785,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8701,0,4,0,17.5,4,0,17.5,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8702,0,2,0,35,2,0,35,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8703,0,8,0,35,9,0,35,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8704,0,7,0,31,7,0,31,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8705,0,4,0,28.2,5,0,28.2,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8707,0,2,0,29.75,2,0,29.75,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8708,0,11,0,15.538461611821102,14,0,15.538461611821102,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,8716,0,5,0,27.142857142857142,7,0,27.142857142857142,1,0,HS4,WITS/TRAINS
BRA,2005,032,ARG,Argentina,No,N/A,NA,0,2,1,11.273627926428349,936,1,11.273627926428349,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0102,0,3,0,1.0000000000000002,5,0,1.0000000000000002,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0103,1.03999996185303,2,0,1.3333333333333333,3,0,0.29333337148030325,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0104,0.43333331743876147,2,0,0.833333343267441,2,0,0.40000002582867955,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0105,1.2133332888285313,6,0,2.3333333333333335,6,0,1.1200000445048022,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0201,5.546666463216147,3,0,10.666666666666666,3,0,5.120000203450519,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0202,5.546666463216147,3,0,10.666666666666666,3,0,5.120000203450519,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0203,3.4666665395100935,6,0,10,6,0,6.5333334604899065,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0204,2.3111110263400625,9,0,10,9,0,7.688888973659937,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0205,0,1,0,10,1,0,10,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0206,3.177777661217586,9,0,10,9,0,6.822222338782414,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0208,5.19999980926514,6,0,10.000000000000002,6,0,4.8000001907348615,1,0,HS4,WITS/TRAINS
BRA,2005,068,BOL,Bolivia,No,N/A,0209,1.24799995422363,2,0,6,2,0,4.75200004577637,1,0,HS4,WITS/TRAINS
