reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,1991,0101,3.8888888359069838,4,0
BRA,1991,0102,1.2500000000000002,5,0
BRA,1991,0103,6.666666666666667,3,0
BRA,1991,0104,4.166666626930235,2,0
BRA,1991,0105,5,7,0
BRA,1991,0106,2,13,0
BRA,1991,0201,15,3,0
BRA,1991,0202,15,3,0
BRA,1991,0203,15,6,0
BRA,1991,0204,15,9,0
BRA,1991,0205,15,1,0
BRA,1991,0206,15,9,0
BRA,1991,0207,14.999999999999996,19,0
BRA,1991,0208,15.000000000000002,6,0
BRA,1991,0209,15,2,0
BRA,1991,0210,15,8,0
BRA,1991,0301,9.000000000000002,8,0
BRA,1991,0302,14.999999999999996,42,0
BRA,1991,0303,14.999999999999991,41,0
BRA,1991,0304,14.999999999999998,41,0
BRA,1991,0305,10.892857074737549,20,0
BRA,1991,0306,15,14,0
BRA,1991,0307,15.000000000000004,17,0
BRA,1991,0308,15,6,0
BRA,1991,0401,25,4,0
BRA,1991,0402,25,5,0
BRA,1991,0403,25,2,0
BRA,1991,0404,25,2,0
BRA,1991,0405,24.999999999999996,3,0
BRA,1991,0406,35,5,0
BRA,1991,0407,15,5,0
BRA,1991,0408,25,4,0
BRA,1991,0409,25,1,0
BRA,1991,0410,25,1,0
BRA,1991,0501,10,1,0
BRA,1991,0502,10,2,0
BRA,1991,0504,9.2857141494751,1,0
BRA,1991,0505,10,2,0
BRA,1991,0506,10,2,0
BRA,1991,0507,10,2,0
BRA,1991,0508,10,1,0
BRA,1991,0510,7.5,1,0
BRA,1991,0511,5,3,0
BRA,1991,0601,0,2,0
BRA,1991,0602,0,5,0
BRA,1991,0603,20,7,0
BRA,1991,0604,20,2,0
BRA,1991,0701,5,2,0
BRA,1991,0702,10,1,0
BRA,1991,0703,18.333333333333332,3,0
BRA,1991,0704,10,3,0
BRA,1991,0705,10,4,0
BRA,1991,0706,10,2,0
BRA,1991,0707,10,1,0
BRA,1991,0708,10,3,0
BRA,1991,0709,10,11,0
BRA,1991,0710,10,8,0
BRA,1991,0711,14.444444338480631,5,0
BRA,1991,0712,14.333333333333334,6,0
BRA,1991,0713,8.333333333333334,12,0
