reporter_iso3,year,partner_code,partner_iso3,partner_name,partner_is_group,partner_group_type,hs4_code,applied_tariff,applied_lines,mapping_missing_share.x,mfn_tariff,mfn_lines,mapping_missing_share.y,preferential_margin,is_preferential,negative_margin,hs_level,source
BRA,2019,032,ARG,Argentina,No,N/A,0103,0,2,0,1.3333333333333333,3,0,1.3333333333333333,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0104,0,2,0,0.833333343267441,2,0,0.833333343267441,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0105,0,2,0,2.5,2,0,2.5,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0201,0,3,0,10.666666666666666,3,0,10.666666666666666,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0202,0,3,0,10.666666666666666,3,0,10.666666666666666,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0203,0,6,0,10,6,0,10,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0204,0,9,0,10,9,0,10,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0205,0,1,0,10,1,0,10,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0206,0,9,0,10,9,0,10,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0207,0,5,0,9.999999999999998,5,0,9.999999999999998,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0208,0,6,0,10.000000000000002,6,0,10.000000000000002,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0210,0,4,0,10,4,0,10,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0301,0,6,0,5.000000000000001,6,0,5.000000000000001,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0302,0,14,0,10,14,0,10,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0303,0,13,0,10,13,0,10,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0305,0,15,0,7.878787864338268,17,0,7.878787864338268,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0306,0,5,0,10,5,0,10,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0307,0,14,0,10.000000000000005,14,0,10.000000000000005,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0308,0,6,0,10.000000000000002,6,0,10.000000000000002,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0401,0,2,0,13,2,0,13,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0402,0,5,0,23.6,5,0,23.6,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0403,0,2,0,16,2,0,16,1,0,HS4,WITS/TRAINS
BRA,2019,032,ARG,Argentina,No,N/A,0404,0,2,0,21,2,0,21,1,0,HS4,WITS/TRAINS
