reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,1993,0101,0,4,0
BRA,1993,0102,0,5,0
BRA,1993,0103,0,3,0
BRA,1993,0104,0,2,0
BRA,1993,0105,0,7,0
BRA,1993,0106,0,13,0
BRA,1993,0201,10,3,0
BRA,1993,0202,10,3,0
BRA,1993,0203,10,6,0
BRA,1993,0204,10,9,0
BRA,1993,0205,10,1,0
BRA,1993,0206,10,9,0
BRA,1993,0207,9.999999999999996,19,0
BRA,1993,0208,10.000000000000002,6,0
BRA,1993,0209,10,2,0
BRA,1993,0210,10,8,0
BRA,1993,0301,6.000000000000002,8,0
BRA,1993,0302,10.000000000000005,42,0
BRA,1993,0303,9.583333333333337,41,0
BRA,1993,0304,10.000000000000007,41,0
BRA,1993,0305,7.261904716491699,20,0
BRA,1993,0306,10,14,0
BRA,1993,0307,10.000000000000004,17,0
BRA,1993,0308,10.000000000000002,6,0
BRA,1993,0401,20,4,0
BRA,1993,0402,20,5,0
BRA,1993,0403,20,2,0
BRA,1993,0404,20,2,0
BRA,1993,0405,20,3,0
BRA,1993,0406,20,5,0
BRA,1993,0407,12.000000000000002,5,0
BRA,1993,0408,20,4,0
BRA,1993,0409,20,1,0
BRA,1993,0410,20,1,0
BRA,1993,0501,10,1,0
BRA,1993,0502,10,2,0
BRA,1993,0504,9.2857141494751,1,0
BRA,1993,0505,10,2,0
BRA,1993,0506,10,2,0
BRA,1993,0507,10,2,0
BRA,1993,0508,10,1,0
BRA,1993,0510,7.5,1,0
BRA,1993,0511,5.333333333333333,3,0
BRA,1993,0601,0,2,0
BRA,1993,0602,0,5,0
BRA,1993,0603,10,7,0
BRA,1993,0604,10,2,0
BRA,1993,0701,5,2,0
BRA,1993,0702,10,1,0
BRA,1993,0703,10,3,0
BRA,1993,0704,10,3,0
BRA,1993,0705,10,4,0
BRA,1993,0706,10,2,0
BRA,1993,0707,10,1,0
BRA,1993,0708,10,3,0
BRA,1993,0709,10,11,0
BRA,1993,0710,10,8,0
BRA,1993,0711,9.999999999999998,5,0
BRA,1993,0712,10,6,0
BRA,1993,0713,9.444444444444445,12,0
BRA,1993,0714,10,6,0
BRA,1993,0801,6.666666666666667,7,0
BRA,1993,0802,10.555555555555559,15,0
BRA,1993,0803,10,2,0
BRA,1993,0804,10,5,0
BRA,1993,0805,10,5,0
BRA,1993,0806,10,2,0
BRA,1993,0807,10,3,0
BRA,1993,0808,10,3,0
BRA,1993,0809,10,5,0
BRA,1993,0810,10,8,0
BRA,1993,0811,10,3,0
BRA,1993,0812,10,2,0
BRA,1993,0813,10,5,0
BRA,1993,0814,10,1,0
BRA,1993,0901,10,5,0
BRA,1993,0902,10,4,0
BRA,1993,0903,10,1,0
BRA,1993,0904,10,4,0
BRA,1993,0905,10,2,0
BRA,1993,0906,10,3,0
BRA,1993,0907,10,2,0
BRA,1993,0908,10,6,0
BRA,1993,0909,10,6,0
BRA,1993,0910,10,6,0
BRA,1993,1001,5,4,0
BRA,1993,1002,10,2,0
BRA,1993,1003,5,2,0
BRA,1993,1004,10,2,0
BRA,1993,1005,5,2,0
BRA,1993,1006,10,4,0
BRA,1993,1007,10,2,0
BRA,1993,1008,10,8,0
BRA,1993,1101,5,1,0
BRA,1993,1102,10,2,0
BRA,1993,1103,10,4,0
BRA,1993,1104,9.166666666666666,6,0
BRA,1993,1105,10,2,0
BRA,1993,1106,10,3,0
BRA,1993,1107,10,2,0
BRA,1993,1108,10,6,0
BRA,1993,1109,10,1,0
BRA,1993,1201,10,2,0
BRA,1993,1202,10,3,0
BRA,1993,1203,10,1,0
BRA,1993,1204,0,1,0
BRA,1993,1205,10,2,0
BRA,1993,1206,10,1,0
BRA,1993,1207,10,10,0
BRA,1993,1208,10,2,0
BRA,1993,1209,0,10,0
BRA,1993,1210,6.5,2,0
BRA,1993,1211,10,4,0
BRA,1993,1212,10,7,0
BRA,1993,1213,10,1,0
BRA,1993,1214,10,2,0
BRA,1993,1301,4.44444465637207,2,0
BRA,1993,1302,7.492424249649048,8,0
BRA,1993,1401,10,3,0
BRA,1993,1404,10,2,0
BRA,1993,1501,10,3,0
BRA,1993,1502,9.16666698455811,2,0
BRA,1993,1503,10,1,0
BRA,1993,1504,9.166666666666666,3,0
BRA,1993,1505,10,1,0
BRA,1993,1506,10,1,0
BRA,1993,1507,10,2,0
BRA,1993,1508,10,2,0
BRA,1993,1509,10,2,0
BRA,1993,1510,10,1,0
BRA,1993,1511,8.75,2,0
BRA,1993,1512,10,4,0
BRA,1993,1513,10,4,0
BRA,1993,1514,10,4,0
BRA,1993,1515,10,7,0
BRA,1993,1516,10,2,0
BRA,1993,1517,10,2,0
BRA,1993,1518,10,1,0
BRA,1993,1520,10,1,0
BRA,1993,1521,10,2,0
BRA,1993,1522,10,1,0
