reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,1998,0101,4,4,0
BRA,1998,0102,2.5000000000000004,5,0
BRA,1998,0103,3.3333333333333335,3,0
BRA,1998,0104,2.08333331346512,2,0
BRA,1998,0105,4.833333333333333,6,0
BRA,1998,0106,7.000000000000001,13,0
BRA,1998,0201,13.666666666666666,3,0
BRA,1998,0202,13.666666666666666,3,0
BRA,1998,0203,13,6,0
BRA,1998,0204,13,9,0
BRA,1998,0205,13,1,0
BRA,1998,0206,13,9,0
BRA,1998,0208,13.000000000000004,6,0
BRA,1998,0209,9,2,0
BRA,1998,0210,13,8,0
BRA,1998,0301,7.8,8,0
BRA,1998,0302,12.999999999999991,42,0
BRA,1998,0303,13.000000000000002,41,0
BRA,1998,0304,12.999999999999996,41,0
BRA,1998,0305,9.750000000000002,20,0
BRA,1998,0306,13,14,0
BRA,1998,0307,13.000000000000004,17,0
BRA,1998,0308,13.000000000000004,6,0
BRA,1998,0401,15.888888994852701,4,0
BRA,1998,0402,21.93333358764648,5,0
BRA,1998,0403,19,2,0
BRA,1998,0404,17,2,0
BRA,1998,0406,19,5,0
BRA,1998,0407,3.6666667461395304,5,0
BRA,1998,0408,13,4,0
BRA,1998,0409,19,1,0
BRA,1998,0410,17,1,0
BRA,1998,0501,11,1,0
BRA,1998,0502,11,2,0
BRA,1998,0504,10.1999998092651,1,0
BRA,1998,0505,11,2,0
BRA,1998,0506,11,2,0
BRA,1998,0507,11,2,0
BRA,1998,0508,11,1,0
BRA,1998,0510,4,1,0
BRA,1998,0511,2.75,3,0
BRA,1998,0601,0,2,0
BRA,1998,0602,5,4,0
BRA,1998,0603,13,7,0
BRA,1998,0604,11,2,0
BRA,1998,0701,6.5,2,0
BRA,1998,0702,13,1,0
BRA,1998,0703,6.5,3,0
BRA,1998,0704,13,3,0
BRA,1998,0705,13,4,0
BRA,1998,0706,13,2,0
BRA,1998,0707,13,1,0
BRA,1998,0708,13,3,0
BRA,1998,0709,13,11,0
BRA,1998,0710,13,8,0
BRA,1998,0711,12.999999999999998,5,0
BRA,1998,0712,13,6,0
BRA,1998,0713,6.499999999999999,12,0
BRA,1998,0714,13,6,0
BRA,1998,0802,12.111111111111112,15,0
BRA,1998,0803,13,2,0
BRA,1998,0804,13,5,0
BRA,1998,0805,13,5,0
BRA,1998,0806,13,2,0
BRA,1998,0807,13,1,0
BRA,1998,0808,13,3,0
BRA,1998,0809,13,5,0
BRA,1998,0810,13,8,0
BRA,1998,0811,13,3,0
BRA,1998,0812,13,2,0
BRA,1998,0813,13,5,0
BRA,1998,0814,13,1,0
BRA,1998,0901,13,4,0
BRA,1998,0902,13,4,0
BRA,1998,0903,13,1,0
BRA,1998,0904,13,4,0
BRA,1998,0905,13,2,0
BRA,1998,0906,13,3,0
BRA,1998,0907,13,2,0
BRA,1998,0908,13,6,0
BRA,1998,0909,13,6,0
BRA,1998,0910,13,6,0
BRA,1998,1001,6.5,4,0
BRA,1998,1002,5.5,2,0
BRA,1998,1003,9.75,2,0
BRA,1998,1004,5.5,2,0
BRA,1998,1005,5.5,2,0
BRA,1998,1006,13.541666746139528,4,0
BRA,1998,1007,5.5,2,0
BRA,1998,1008,5.5,8,0
BRA,1998,1101,15,1,0
BRA,1998,1102,13,2,0
BRA,1998,1103,13,4,0
BRA,1998,1104,13,6,0
BRA,1998,1105,15,2,0
BRA,1998,1106,13,3,0
BRA,1998,1107,17,2,0
