reporter_iso3,year,partner_code,partner_iso3,partner_name,partner_is_group,partner_group_type,hs4_code,applied_tariff,applied_lines,mapping_missing_share.x,mfn_tariff,mfn_lines,mapping_missing_share.y,preferential_margin,is_preferential,negative_margin,hs_level,source
BRA,2004,032,ARG,Argentina,No,N/A,1701,0,5,0,17.5,5,0,17.5,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8413,0,1,0,14.916666666666666,12,0,14.916666666666666,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8429,0,3,0,9.799999952316284,8,0,9.799999952316284,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8430,0,1,0,8.944444391462538,9,0,8.944444391462538,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8431,0,1,0,12.46875,8,0,12.46875,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8433,0,3,0,14.098484819585627,11,0,14.098484819585627,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8479,0,1,0,12.971590930765329,12,0,12.971590930765329,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8481,0,1,0,13.5119047164917,6,0,13.5119047164917,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8701,0,4,0,19.25,4,0,19.25,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8702,0,2,0,35,2,0,35,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8703,0,8,0,35,9,0,35,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8704,0,7,0,32,7,0,32,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8705,0,5,0,31.85,5,0,31.85,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8707,0,2,0,29.75,2,0,29.75,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8708,0,11,0,16.72115391951341,14,0,16.72115391951341,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,8716,0,5,0,27.571428571428573,7,0,27.571428571428573,1,0,HS4,WITS/TRAINS
BRA,2004,032,ARG,Argentina,No,N/A,NA,0,2,1,12.493621984608152,936,1,12.493621984608152,1,0,HS4,WITS/TRAINS
