freq,reporter_code,product_code,partner_code,datatype,FREQ_LABEL,REPORTER_LABEL,PRODUCTCODE_LABEL,PARTNER_LABEL,DATATYPE_LABEL,year,tariff_value,nomencode,EXCLUDEDFROM,tariff_type,SUM_OF_RATES,MIN_RATE,MAX_RATE,TOTALNOOFLINES,NBR_PREF_LINES,NBR_MFN_LINES,NBR_NA_LINES,obs_value_measure,partner_override,hs6_code,hs4_code_raw,nbr_na_lines,ad_valorem_only,reporter_iso3,reporter_name,reporter_is_group,reporter_group_type,partner_iso3,partner_name,partner_is_group,partner_group_type,source
A,076,262090,000,Reported,Annual,Brazil,(-2001) - Other,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,262090,2620,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,262100,000,Reported,Annual,Brazil,"(-2001) Other slag and ash, including seaweed ash (kelp)",World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,262100,2621,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270111,000,Reported,Annual,Brazil,-- Anthracite,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,270111,2701,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270112,000,Reported,Annual,Brazil,-- Bituminous coal,World,Reported Tariff (Not estimated),1990,7.5,H0,NA,MFN,15,0,15,2,0,2,0,SimpleAverage,000,270112,2701,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270119,000,Reported,Annual,Brazil,-- Other coal,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,270119,2701,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270120,000,Reported,Annual,Brazil,"- Briquettes, ovoids and similar solid fuels manufactured from coal",World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,270120,2701,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270210,000,Reported,Annual,Brazil,"- Lignite, whether or not pulverised, but not agglomerated",World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270210,2702,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270220,000,Reported,Annual,Brazil,- Agglomerated lignite,World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270220,2702,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270300,000,Reported,Annual,Brazil,"Peat (including peat litter), whether or not agglomerated.",World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270300,2703,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270400,000,Reported,Annual,Brazil,"Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon.",World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,270400,2704,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270500,000,Reported,Annual,Brazil,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons.",World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270500,2705,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270600,000,Reported,Annual,Brazil,"Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not dehydrated or partially distilled, including reconstituted tars.",World,Reported Tariff (Not estimated),1990,10,H0,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,270600,2706,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270710,000,Reported,Annual,Brazil,- Benzol (benzene),World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270710,2707,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270720,000,Reported,Annual,Brazil,- Toluol (toluene),World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270720,2707,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270730,000,Reported,Annual,Brazil,- Xylol (xylenes),World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270730,2707,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270740,000,Reported,Annual,Brazil,- Naphthalene,World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270740,2707,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270750,000,Reported,Annual,Brazil,- Other aromatic hydrocarbon mixtures of which 65 % or more by volume (including losses) distils at 250 °C by the ASTM D 86 method,World,Reported Tariff (Not estimated),1990,2.5,H0,NA,MFN,5,0,5,2,0,2,0,SimpleAverage,000,270750,2707,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270760,000,Reported,Annual,Brazil,(-2006)  - Phenols,World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270760,2707,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270791,000,Reported,Annual,Brazil,-- Creosote oils,World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270791,2707,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270799,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),1990,7.5,H0,NA,MFN,45,5,20,6,0,6,0,SimpleAverage,000,270799,2707,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270810,000,Reported,Annual,Brazil,- Pitch,World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270810,2708,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270820,000,Reported,Annual,Brazil,- Pitch coke,World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,270820,2708,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,270900,000,Reported,Annual,Brazil,"Petroleum oils and oils obtained from bituminous minerals, crude.",World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,270900,2709,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271000,000,Reported,Annual,Brazil,"(-2001) Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the b",World,Reported Tariff (Not estimated),1990,3.21428561210632,H0,NA,MFN,90,0,10,28,0,28,0,SimpleAverage,000,271000,2710,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271111,000,Reported,Annual,Brazil,-- Natural gas,World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,271111,2711,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271112,000,Reported,Annual,Brazil,-- Propane,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,271112,2711,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271113,000,Reported,Annual,Brazil,-- Butanes,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,271113,2711,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271114,000,Reported,Annual,Brazil,"-- Ethylene, propylene, butylene and butadiene",World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,271114,2711,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271119,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),1990,1.66666662693024,H0,NA,MFN,5,0,5,3,0,3,0,SimpleAverage,000,271119,2711,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271121,000,Reported,Annual,Brazil,-- Natural gas,World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,271121,2711,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271129,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),1990,1,H0,NA,MFN,5,0,5,5,0,5,0,SimpleAverage,000,271129,2711,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271210,000,Reported,Annual,Brazil,- Petroleum jelly,World,Reported Tariff (Not estimated),1990,20,H0,NA,MFN,20,20,20,1,0,1,0,SimpleAverage,000,271210,2712,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271220,000,Reported,Annual,Brazil,- Paraffin wax containing by weight less than 0.75 % of oil,World,Reported Tariff (Not estimated),1990,20,H0,NA,MFN,20,20,20,1,0,1,0,SimpleAverage,000,271220,2712,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271290,000,Reported,Annual,Brazil,- Other,World,Reported Tariff (Not estimated),1990,10,H0,NA,MFN,60,10,10,6,0,6,0,SimpleAverage,000,271290,2712,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271311,000,Reported,Annual,Brazil,-- Not calcined,World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,271311,2713,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271312,000,Reported,Annual,Brazil,-- Calcined,World,Reported Tariff (Not estimated),1990,10,H0,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,271312,2713,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271320,000,Reported,Annual,Brazil,- Petroleum bitumen,World,Reported Tariff (Not estimated),1990,5,H0,NA,MFN,5,5,5,1,0,1,0,SimpleAverage,000,271320,2713,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271390,000,Reported,Annual,Brazil,- Other residues of petroleum oils or of oils obtained from bituminous minerals,World,Reported Tariff (Not estimated),1990,10,H0,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,271390,2713,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271410,000,Reported,Annual,Brazil,- Bituminous or oil shale and tar sands,World,Reported Tariff (Not estimated),1990,10,H0,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,271410,2714,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271490,000,Reported,Annual,Brazil,- Other,World,Reported Tariff (Not estimated),1990,10,H0,NA,MFN,30,10,10,3,0,3,0,SimpleAverage,000,271490,2714,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271500,000,Reported,Annual,Brazil,"Bituminous mixtures based on natural asphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (for example, bituminous mastics, cut-backs).",World,Reported Tariff (Not estimated),1990,10,H0,NA,MFN,50,10,10,5,0,5,0,SimpleAverage,000,271500,2715,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,271600,000,Reported,Annual,Brazil,Electrical energy. (optional heading),World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,271600,2716,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280110,000,Reported,Annual,Brazil,- Chlorine,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280110,2801,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280120,000,Reported,Annual,Brazil,- Iodine,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,280120,2801,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280130,000,Reported,Annual,Brazil,- Fluorine; bromine,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,280130,2801,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280200,000,Reported,Annual,Brazil,"Sulphur, sublimed or precipitated; colloidal sulphur.",World,Reported Tariff (Not estimated),1990,20,H0,NA,MFN,40,20,20,2,0,2,0,SimpleAverage,000,280200,2802,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280300,000,Reported,Annual,Brazil,Carbon (carbon blacks and other forms of carbon not elsewhere specified or included).,World,Reported Tariff (Not estimated),1990,30,H0,NA,MFN,90,30,30,3,0,3,0,SimpleAverage,000,280300,2803,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280410,000,Reported,Annual,Brazil,- Hydrogen,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280410,2804,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280421,000,Reported,Annual,Brazil,-- Argon,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280421,2804,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280429,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280429,2804,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280430,000,Reported,Annual,Brazil,- Nitrogen,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280430,2804,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280440,000,Reported,Annual,Brazil,- Oxygen,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280440,2804,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280450,000,Reported,Annual,Brazil,- Boron; tellurium,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280450,2804,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280461,000,Reported,Annual,Brazil,-- Containing by weight not less than 99.99 % of silicon,World,Reported Tariff (Not estimated),1990,10,H0,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,280461,2804,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280469,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),1990,10,H0,NA,MFN,10,10,10,1,0,1,0,SimpleAverage,000,280469,2804,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280470,000,Reported,Annual,Brazil,- Phosphorus,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,280470,2804,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280480,000,Reported,Annual,Brazil,- Arsenic,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280480,2804,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280490,000,Reported,Annual,Brazil,- Selenium,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280490,2804,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280511,000,Reported,Annual,Brazil,-- Sodium,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280511,2805,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280519,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,280519,2805,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280521,000,Reported,Annual,Brazil,(-2001) - - Calcium,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280521,2805,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280522,000,Reported,Annual,Brazil,(-2001) - - Strontium and barium,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,280522,2805,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280530,000,Reported,Annual,Brazil,"- Rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed",World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,4,0,4,0,SimpleAverage,000,280530,2805,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280540,000,Reported,Annual,Brazil,- Mercury,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280540,2805,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280610,000,Reported,Annual,Brazil,- Hydrogen chloride (hydrochloric acid),World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,280610,2806,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280620,000,Reported,Annual,Brazil,- Chlorosulphuric acid,World,Reported Tariff (Not estimated),1990,20,H0,NA,MFN,20,20,20,1,0,1,0,SimpleAverage,000,280620,2806,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280700,000,Reported,Annual,Brazil,Sulphuric acid; oleum.,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,3,0,3,0,SimpleAverage,000,280700,2807,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280800,000,Reported,Annual,Brazil,Nitric acid; sulphonitric acids.,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,280800,2808,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280910,000,Reported,Annual,Brazil,- Diphosphorus pentaoxide,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,280910,2809,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,280920,000,Reported,Annual,Brazil,- Phosphoric acid and polyphosphoric acids,World,Reported Tariff (Not estimated),1990,16,H0,NA,MFN,80,0,30,5,0,5,0,SimpleAverage,000,280920,2809,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281000,000,Reported,Annual,Brazil,Oxides of boron; boric acids.,World,Reported Tariff (Not estimated),1990,20,H0,NA,MFN,60,10,30,3,0,3,0,SimpleAverage,000,281000,2810,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281111,000,Reported,Annual,Brazil,-- Hydrogen fluoride (hydrofluoric acid),World,Reported Tariff (Not estimated),1990,30,H0,NA,MFN,60,30,30,2,0,2,0,SimpleAverage,000,281111,2811,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281119,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),1990,11.1764707565308,H0,NA,MFN,190,0,60,17,0,17,0,SimpleAverage,000,281119,2811,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281121,000,Reported,Annual,Brazil,-- Carbon dioxide,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,281121,2811,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281122,000,Reported,Annual,Brazil,-- Silicon dioxide,World,Reported Tariff (Not estimated),1990,26.6666660308838,H0,NA,MFN,80,20,30,3,0,3,0,SimpleAverage,000,281122,2811,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281123,000,Reported,Annual,Brazil,(-2006)  -- Sulphur dioxide,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,281123,2811,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281129,000,Reported,Annual,Brazil,-- Other,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,3,0,3,0,SimpleAverage,000,281129,2811,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281210,000,Reported,Annual,Brazil,- Chlorides and chloride oxides,World,Reported Tariff (Not estimated),1990,11.25,H0,NA,MFN,180,0,30,16,0,16,0,SimpleAverage,000,281210,2812,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281290,000,Reported,Annual,Brazil,- Other,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,281290,2812,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281310,000,Reported,Annual,Brazil,- Carbon disulphide,World,Reported Tariff (Not estimated),1990,30,H0,NA,MFN,30,30,30,1,0,1,0,SimpleAverage,000,281310,2813,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281390,000,Reported,Annual,Brazil,- Other,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,7,0,7,0,SimpleAverage,000,281390,2813,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281410,000,Reported,Annual,Brazil,- Anhydrous ammonia,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,281410,2814,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281420,000,Reported,Annual,Brazil,- Ammonia in aqueous solution,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,281420,2814,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281511,000,Reported,Annual,Brazil,-- Solid,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,3,0,3,0,SimpleAverage,000,281511,2815,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281512,000,Reported,Annual,Brazil,-- In aqueous solution (soda lye or liquid soda),World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,281512,2815,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281520,000,Reported,Annual,Brazil,- Potassium hydroxide (caustic potash),World,Reported Tariff (Not estimated),1990,40,H0,NA,MFN,40,40,40,1,0,1,0,SimpleAverage,000,281520,2815,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281530,000,Reported,Annual,Brazil,- Peroxides of sodium or potassium,World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,2,0,2,0,SimpleAverage,000,281530,2815,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281610,000,Reported,Annual,Brazil,- Hydroxide and peroxide of magnesium,World,Reported Tariff (Not estimated),1990,15,H0,NA,MFN,30,0,30,2,0,2,0,SimpleAverage,000,281610,2816,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281620,000,Reported,Annual,Brazil,"(-2001) - Oxide, hydroxide and peroxide of strontium",World,Reported Tariff (Not estimated),1990,0,H0,NA,MFN,0,0,0,1,0,1,0,SimpleAverage,000,281620,2816,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281630,000,Reported,Annual,Brazil,"(-2001) - Oxide, hydroxide and peroxide of barium",World,Reported Tariff (Not estimated),1990,16.6666660308838,H0,NA,MFN,50,0,30,3,0,3,0,SimpleAverage,000,281630,2816,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281700,000,Reported,Annual,Brazil,Zinc oxide; zinc peroxide.,World,Reported Tariff (Not estimated),1990,20,H0,NA,MFN,40,20,20,2,0,2,0,SimpleAverage,000,281700,2817,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281810,000,Reported,Annual,Brazil,"- Artificial corundum, whether or not chemically defined",World,Reported Tariff (Not estimated),1990,15,H0,NA,MFN,30,0,30,2,0,2,0,SimpleAverage,000,281810,2818,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281820,000,Reported,Annual,Brazil,"- Aluminium oxide, other than artificial corundum",World,Reported Tariff (Not estimated),1990,30,H0,NA,MFN,30,30,30,1,0,1,0,SimpleAverage,000,281820,2818,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281830,000,Reported,Annual,Brazil,- Aluminium hydroxide,World,Reported Tariff (Not estimated),1990,30,H0,NA,MFN,30,30,30,1,0,1,0,SimpleAverage,000,281830,2818,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
A,076,281910,000,Reported,Annual,Brazil,- Chromium trioxide,World,Reported Tariff (Not estimated),1990,30,H0,NA,MFN,30,30,30,1,0,1,0,SimpleAverage,000,281910,2819,0,TRUE,BRA,Brazil,No,N/A,NA,NA,NA,NA,WITS/TRAINS
