reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,1997,0101,2,4,0
BRA,1997,0102,1.0000000000000002,5,0
BRA,1997,0103,1.3333333333333333,3,0
BRA,1997,0104,0.833333343267441,2,0
BRA,1997,0105,2.3333333333333335,6,0
BRA,1997,0106,4,13,0
BRA,1997,0201,10.666666666666666,3,0
BRA,1997,0202,10.666666666666666,3,0
BRA,1997,0203,10,6,0
BRA,1997,0204,10,9,0
BRA,1997,0205,10,1,0
BRA,1997,0206,10,9,0
BRA,1997,0208,10.000000000000002,6,0
BRA,1997,0209,6,2,0
BRA,1997,0210,10,8,0
BRA,1997,0301,6.000000000000002,8,0
BRA,1997,0302,10.000000000000005,42,0
BRA,1997,0303,10.000000000000004,41,0
BRA,1997,0304,10.000000000000007,41,0
BRA,1997,0305,7.5,20,0
BRA,1997,0306,10,14,0
BRA,1997,0307,10.000000000000004,17,0
BRA,1997,0308,10.000000000000002,6,0
BRA,1997,0401,12.888888994852701,4,0
BRA,1997,0402,20.33333358764648,5,0
BRA,1997,0403,16,2,0
BRA,1997,0404,14,2,0
BRA,1997,0406,16,5,0
BRA,1997,0407,2.66666674613953,5,0
BRA,1997,0408,10,4,0
BRA,1997,0409,16,1,0
BRA,1997,0410,14,1,0
BRA,1997,0501,8,1,0
BRA,1997,0502,8,2,0
BRA,1997,0504,7.19999980926514,1,0
BRA,1997,0505,8,2,0
BRA,1997,0506,8,2,0
BRA,1997,0507,8,2,0
BRA,1997,0508,8,1,0
BRA,1997,0510,1,1,0
BRA,1997,0511,2,3,0
BRA,1997,0601,0,2,0
BRA,1997,0602,2,4,0
BRA,1997,0603,10,7,0
BRA,1997,0604,8,2,0
BRA,1997,0701,5,2,0
BRA,1997,0702,10,1,0
BRA,1997,0703,5,3,0
BRA,1997,0704,10,3,0
BRA,1997,0705,10,4,0
BRA,1997,0706,10,2,0
BRA,1997,0707,10,1,0
BRA,1997,0708,10,3,0
BRA,1997,0709,10,11,0
BRA,1997,0710,10,8,0
BRA,1997,0711,9.999999999999998,5,0
BRA,1997,0712,10,6,0
BRA,1997,0713,5,12,0
BRA,1997,0714,10,6,0
BRA,1997,0802,9.111111111111114,15,0
BRA,1997,0803,10,2,0
BRA,1997,0804,10,5,0
BRA,1997,0805,10,5,0
BRA,1997,0806,10,2,0
BRA,1997,0807,10,1,0
BRA,1997,0808,10,3,0
BRA,1997,0809,10,5,0
BRA,1997,0810,10,8,0
BRA,1997,0811,10,3,0
BRA,1997,0812,10,2,0
BRA,1997,0813,10,5,0
BRA,1997,0814,10,1,0
BRA,1997,0901,10,4,0
BRA,1997,0902,10,4,0
BRA,1997,0903,10,1,0
BRA,1997,0904,10,4,0
BRA,1997,0905,10,2,0
BRA,1997,0906,10,3,0
BRA,1997,0907,10,2,0
BRA,1997,0908,10,6,0
BRA,1997,0909,10,6,0
BRA,1997,0910,10,6,0
BRA,1997,1001,5,4,0
BRA,1997,1002,4,2,0
BRA,1997,1003,7.5,2,0
BRA,1997,1004,4,2,0
BRA,1997,1005,4,2,0
BRA,1997,1006,11.166666626930237,4,0
BRA,1997,1007,4,2,0
BRA,1997,1008,4,8,0
BRA,1997,1101,12,1,0
BRA,1997,1102,10,2,0
BRA,1997,1103,10,4,0
BRA,1997,1104,10,6,0
BRA,1997,1105,12,2,0
BRA,1997,1106,10,3,0
BRA,1997,1107,14,2,0
BRA,1997,1108,10,6,0
BRA,1997,1109,10,1,0
BRA,1997,1201,4,2,0
BRA,1997,1202,6.5,3,0
BRA,1997,1203,8,1,0
BRA,1997,1204,4,1,0
BRA,1997,1205,4,2,0
BRA,1997,1206,4,1,0
BRA,1997,1207,4,10,0
BRA,1997,1208,10,2,0
BRA,1997,1209,0,10,0
BRA,1997,1210,8,2,0
BRA,1997,1211,8,4,0
BRA,1997,1212,7.6,7,0
BRA,1997,1213,8,1,0
BRA,1997,1214,8,2,0
BRA,1997,1301,6,2,0
BRA,1997,1302,8.160714268684387,8,0
BRA,1997,1401,6,3,0
BRA,1997,1404,6,2,0
BRA,1997,1501,8,3,0
BRA,1997,1502,6,2,0
BRA,1997,1503,8,1,0
BRA,1997,1504,8.666666666666666,3,0
BRA,1997,1505,7,1,0
BRA,1997,1506,6,1,0
BRA,1997,1507,10.5,2,0
BRA,1997,1508,11,2,0
BRA,1997,1509,10,2,0
BRA,1997,1510,10,1,0
BRA,1997,1511,6.5,2,0
BRA,1997,1512,10.25,4,0
BRA,1997,1513,8.25,4,0
BRA,1997,1514,10,4,0
BRA,1997,1515,10,7,0
BRA,1997,1516,10,2,0
BRA,1997,1517,12,2,0
BRA,1997,1518,10,1,0
BRA,1997,1521,10,2,0
BRA,1997,1522,10,1,0
BRA,1997,1601,16,1,0
BRA,1997,1602,16,10,0
BRA,1997,1603,16,1,0
BRA,1997,1604,16,11,0
BRA,1997,1605,16,18,0
BRA,1997,1701,16,5,0
BRA,1997,1702,16,6,0
BRA,1997,1703,16,2,0
BRA,1997,1704,20,2,0
BRA,1997,1801,10,1,0
BRA,1997,1802,10,1,0
BRA,1997,1803,12,2,0
BRA,1997,1804,12,1,0
BRA,1997,1805,14,1,0
BRA,1997,1806,19.2,5,0
BRA,1997,1901,15.6111110051473,3,0
BRA,1997,1902,16,5,0
BRA,1997,1903,16,1,0
BRA,1997,1904,16,4,0
BRA,1997,1905,18,6,0
BRA,1997,2001,14,2,0
BRA,1997,2002,14,2,0
BRA,1997,2003,14,2,0
BRA,1997,2004,14,2,0
BRA,1997,2005,14,10,0
BRA,1997,2006,14,1,0
BRA,1997,2007,14,3,0
BRA,1997,2008,15.75,13,0
BRA,1997,2009,14,17,0
BRA,1997,2101,15,2,0
BRA,1997,2102,8.666666666666666,3,0
BRA,1997,2103,16.91666650772095,4,0
BRA,1997,2104,16.5,2,0
BRA,1997,2105,17,1,0
BRA,1997,2106,14.83333349227905,2,0
BRA,1997,2201,20,2,0
BRA,1997,2202,20,2,0
BRA,1997,2203,20,1,0
BRA,1997,2204,28,4,0
BRA,1997,2205,20,2,0
BRA,1997,2206,20,1,0
BRA,1997,2207,20,2,0
BRA,1997,2208,19.733333206176766,7,0
BRA,1997,2209,20,1,0
BRA,1997,2301,6,2,0
BRA,1997,2302,6,4,0
BRA,1997,2303,6,3,0
BRA,1997,2304,6,1,0
BRA,1997,2305,6,1,0
BRA,1997,2306,6,8,0
BRA,1997,2307,6,1,0
BRA,1997,2308,6,1,0
BRA,1997,2309,11,2,0
BRA,1997,2401,13.733333269755034,3,0
BRA,1997,2402,20,3,0
BRA,1997,2403,16.666666666666668,4,0
BRA,1997,2501,4,1,0
BRA,1997,2502,4,1,0
BRA,1997,2504,4,2,0
BRA,1997,2505,4,2,0
BRA,1997,2506,4,2,0
BRA,1997,2507,4,1,0
BRA,1997,2508,4,6,0
BRA,1997,2509,4,1,0
BRA,1997,2510,0,2,0
BRA,1997,2511,4,2,0
BRA,1997,2512,4,1,0
BRA,1997,2513,4,1,0
BRA,1997,2514,4,1,0
BRA,1997,2515,4.666666666666667,3,0
BRA,1997,2516,4.5,4,0
BRA,1997,2517,4,5,0
BRA,1997,2518,4,3,0
BRA,1997,2519,4,2,0
BRA,1997,2520,28.5,2,0
BRA,1997,2521,4,1,0
BRA,1997,2522,4,3,0
BRA,1997,2523,4,5,0
BRA,1997,2524,4,2,0
BRA,1997,2525,4,3,0
BRA,1997,2526,4,2,0
BRA,1997,2528,4,1,0
BRA,1997,2529,4,4,0
BRA,1997,2530,4,3,0
BRA,1997,2601,2,3,0
BRA,1997,2602,2,1,0
BRA,1997,2603,2,1,0
BRA,1997,2604,2,1,0
BRA,1997,2605,2,1,0
BRA,1997,2606,2,1,0
BRA,1997,2607,4,1,0
BRA,1997,2608,2,1,0
BRA,1997,2609,2,1,0
BRA,1997,2610,2,1,0
BRA,1997,2611,2,1,0
BRA,1997,2612,4,2,0
BRA,1997,2613,2,2,0
BRA,1997,2614,2,1,0
BRA,1997,2615,2,2,0
BRA,1997,2616,3,2,0
BRA,1997,2617,2,2,0
BRA,1997,2618,4,1,0
BRA,1997,2619,4,1,0
BRA,1997,2620,3.833333333333334,9,0
BRA,1997,2621,4,2,0
BRA,1997,2701,0,4,0
BRA,1997,2702,0,2,0
BRA,1997,2703,0,1,0
BRA,1997,2704,0,1,0
BRA,1997,2705,0,1,0
BRA,1997,2706,0,1,0
BRA,1997,2707,3.142857142857143,7,0
BRA,1997,2708,0,2,0
BRA,1997,2709,5.5,1,0
BRA,1997,2710,5.47368431091309,5,0
BRA,1997,2711,3.9285714285714284,7,0
BRA,1997,2712,2,3,0
BRA,1997,2713,3.25,4,0
BRA,1997,2714,0,2,0
BRA,1997,2715,11,1,0
BRA,1997,2716,0,1,0
BRA,1997,2801,4,3,0
BRA,1997,2802,2,1,0
BRA,1997,2803,6,1,0
BRA,1997,2804,4.363636363636363,11,0
BRA,1997,2805,2,5,0
BRA,1997,2806,8.5,2,0
BRA,1997,2807,3,1,0
BRA,1997,2808,10,1,0
BRA,1997,2809,2.799999952316285,2,0
BRA,1997,2810,10,1,0
BRA,1997,2811,5.439999961853028,5,0
BRA,1997,2812,3.59999990463257,2,0
BRA,1997,2813,6,2,0
BRA,1997,2814,3,2,0
BRA,1997,2815,6,4,0
BRA,1997,2816,4,2,0
BRA,1997,2817,10,1,0
BRA,1997,2818,2,3,0
BRA,1997,2819,10,2,0
BRA,1997,2820,10,2,0
BRA,1997,2821,4.40000009536743,2,0
BRA,1997,2822,6,1,0
BRA,1997,2823,9.33333301544189,1,0
BRA,1997,2824,10,2,0
BRA,1997,2825,4.962962945302327,9,0
BRA,1997,2826,9,4,0
BRA,1997,2827,6.967832131819292,11,0
BRA,1997,2828,8,2,0
BRA,1997,2829,6.76767667134603,3,0
BRA,1997,2830,8.85714292526245,2,0
BRA,1997,2831,7,2,0
BRA,1997,2832,6.44444449742635,3,0
BRA,1997,2833,8.066666650772095,10,0
BRA,1997,2834,4.53333330154419,3,0
BRA,1997,2835,8.125,8,0
BRA,1997,2836,9,8,0
BRA,1997,2837,5.809523741404217,3,0
BRA,1997,2839,9.46666653951009,3,0
BRA,1997,2840,8,4,0
BRA,1997,2841,7.220392227172852,5,0
BRA,1997,2842,2,1,0
BRA,1997,2843,8.4,5,0
BRA,1997,2844,2.8,5,0
BRA,1997,2845,2,2,0
BRA,1997,2846,2,2,0
BRA,1997,2847,10,1,0
BRA,1997,2849,7.333333333333333,3,0
BRA,1997,2850,4.66666650772095,1,0
BRA,1997,2853,4.66666650772095,1,0
BRA,1997,2901,2,6,0
BRA,1997,2902,5,12,0
BRA,1997,2903,6.007142834365368,18,0
BRA,1997,2904,7.4057887395223005,3,0
BRA,1997,2905,8.675925943586561,19,0
BRA,1997,2906,8.888888915379843,6,0
BRA,1997,2907,4.944444444444445,9,0
BRA,1997,2908,6.785714387893676,5,0
BRA,1997,2909,9.762417602539063,10,0
BRA,1997,2910,2,5,0
BRA,1997,2911,2,1,0
BRA,1997,2912,6.288888883590698,10,0
BRA,1997,2913,7,1,0
BRA,1997,2914,6.086363684047353,11,0
BRA,1997,2915,8.617094008127848,16,0
BRA,1997,2916,5.466666746139526,11,0
BRA,1997,2917,9.76923076923077,13,0
BRA,1997,2918,9.217414525838999,15,0
BRA,1997,2919,7.7142858505249,2,0
BRA,1997,2920,5.5,3,0
BRA,1997,2921,6.242873004504616,15,0
BRA,1997,2922,7.070163206620648,15,0
BRA,1997,2923,11.5238094329834,3,0
BRA,1997,2924,6.4277777671813965,7,0
BRA,1997,2925,9.399999936421713,5,0
BRA,1997,2926,6.43137248357137,4,0
BRA,1997,2927,5,1,0
BRA,1997,2928,6.2857141494751,1,0
BRA,1997,2929,9.59999990463255,2,0
BRA,1997,2930,6.179271578788757,5,0
BRA,1997,2931,6.079999923706049,3,0
BRA,1997,2932,7.666666698455811,5,0
BRA,1997,2933,4.787447452545168,22,0
BRA,1997,2934,7.101010149175469,5,0
BRA,1997,2935,11.4210529327393,1,0
BRA,1997,2936,4.333333349227905,10,0
BRA,1997,2937,6.15818718860024,9,0
BRA,1997,2938,10.666666507720944,2,0
BRA,1997,2939,2.6285714149475097,8,0
BRA,1997,2940,9.692307472229,1,0
BRA,1997,2941,4.860317389170327,6,0
BRA,1997,2942,2,1,0
BRA,1997,3001,5,2,0
BRA,1997,3002,3.740740696589153,3,0
BRA,1997,3003,10.690683205922438,6,0
BRA,1997,3004,11.320634778340658,8,0
BRA,1997,3005,7.125,2,0
BRA,1997,3006,9.274099861703268,8,0
BRA,1997,3101,4,1,0
BRA,1997,3102,1.3333333333333333,9,0
BRA,1997,3103,3,2,0
BRA,1997,3104,1,3,0
BRA,1997,3105,4.66666667163372,8,0
BRA,1997,3201,9.46666653951009,3,0
BRA,1997,3202,8.85714292526245,2,0
BRA,1997,3203,6.57142877578735,1,0
BRA,1997,3204,12.72857141494751,10,0
BRA,1997,3205,12,1,0
BRA,1997,3206,7.5,5,0
BRA,1997,3207,12,4,0
BRA,1997,3208,14,3,0
BRA,1997,3209,14,2,0
BRA,1997,3210,14,1,0
BRA,1997,3211,14,1,0
BRA,1997,3212,14,2,0
BRA,1997,3213,14,2,0
BRA,1997,3214,14,2,0
BRA,1997,3215,14,3,0
BRA,1997,3301,10.612499952316288,8,0
BRA,1997,3302,14,2,0
BRA,1997,3303,18,1,0
BRA,1997,3304,18,5,0
BRA,1997,3305,18,4,0
BRA,1997,3306,17.047619002205984,3,0
BRA,1997,3307,18,6,0
BRA,1997,3401,16.714285714285715,4,0
BRA,1997,3402,10.575757633556018,6,0
BRA,1997,3403,14,4,0
BRA,1997,3404,13,2,0
BRA,1997,3405,16,5,0
BRA,1997,3406,16,1,0
BRA,1997,3407,16,1,0
BRA,1997,3501,14,2,0
BRA,1997,3502,14,2,0
BRA,1997,3503,11,1,0
BRA,1997,3504,14,1,0
BRA,1997,3505,14,2,0
BRA,1997,3506,16,3,0
BRA,1997,3507,13.07692289352415,2,0
BRA,1997,3601,12,1,0
BRA,1997,3602,12,1,0
BRA,1997,3603,12,1,0
BRA,1997,3604,11,2,0
BRA,1997,3605,14,1,0
BRA,1997,3606,14,2,0
BRA,1997,3701,7.8666666030883805,5,0
BRA,1997,3702,6.625,16,0
BRA,1997,3703,14,3,0
BRA,1997,3704,14,1,0
BRA,1997,3705,10.5,2,0
BRA,1997,3706,14,2,0
BRA,1997,3707,12.800000190734849,2,0
BRA,1997,3801,6,4,0
BRA,1997,3802,10.333333492279056,2,0
BRA,1997,3803,12,1,0
BRA,1997,3804,10,1,0
BRA,1997,3805,14,2,0
BRA,1997,3806,13.5,4,0
BRA,1997,3807,14,1,0
BRA,1997,3808,12.54523811340332,6,0
BRA,1997,3809,14,4,0
BRA,1997,3810,14,2,0
BRA,1997,3811,7.6,5,0
BRA,1997,3812,13.333333333333334,3,0
BRA,1997,3813,14,1,0
BRA,1997,3814,14,1,0
BRA,1997,3815,7.4583333134651175,4,0
BRA,1997,3816,11.6000003814697,1,0
BRA,1997,3817,12,1,0
BRA,1997,3818,8,1,0
BRA,1997,3819,14,1,0
BRA,1997,3820,14,1,0
BRA,1997,3821,14,1,0
BRA,1997,3822,14,1,0
BRA,1997,3901,11.75,4,0
BRA,1997,3902,14,4,0
BRA,1997,3903,14,5,0
BRA,1997,3904,10,9,0
BRA,1997,3905,14,2,0
BRA,1997,3906,13.142857074737549,2,0
BRA,1997,3907,12.300000071525567,9,0
BRA,1997,3908,4.40000009536743,2,0
BRA,1997,3909,13.039999961853027,5,0
BRA,1997,3910,10.5714282989502,1,0
BRA,1997,3911,12,2,0
BRA,1997,3912,9.833333333333334,6,0
BRA,1997,3913,2.75,2,0
BRA,1997,3914,2,1,0
BRA,1997,3915,14,4,0
BRA,1997,3916,16,3,0
BRA,1997,3917,14.716666650772094,10,0
BRA,1997,3918,16,2,0
BRA,1997,3919,16,2,0
BRA,1997,3920,14.962962945302328,19,0
BRA,1997,3921,15.533333301544182,6,0
BRA,1997,3922,18,3,0
BRA,1997,3923,18,7,0
BRA,1997,3924,18,2,0
BRA,1997,3925,18,4,0
BRA,1997,3926,17.794871770418606,5,0
BRA,1997,4001,4,5,0
BRA,1997,4002,7.654761927468436,14,0
BRA,1997,4003,12,1,0
BRA,1997,4004,12,1,0
BRA,1997,4005,12.5,4,0
BRA,1997,4006,14,2,0
BRA,1997,4007,14,1,0
BRA,1997,4008,14,4,0
BRA,1997,4009,14,8,0
BRA,1997,4011,11.914285659790039,13,0
BRA,1997,4012,16,6,0
BRA,1997,4013,16,3,0
BRA,1997,4014,13,2,0
BRA,1997,4015,16,3,0
BRA,1997,4016,15,7,0
BRA,1997,4017,16,1,0
BRA,1997,4101,2,3,0
BRA,1997,4102,2,3,0
BRA,1997,4103,2,3,0
BRA,1997,4104,10,4,0
BRA,1997,4105,6,2,0
BRA,1997,4106,9.799999999999999,7,0
BRA,1997,4107,9.999999999999998,6,0
BRA,1997,4112,10,1,0
BRA,1997,4113,9.8,4,0
BRA,1997,4114,10,2,0
BRA,1997,4115,10,2,0
BRA,1997,4201,20,1,0
BRA,1997,4202,20,12,0
BRA,1997,4203,20,5,0
BRA,1997,4205,20,1,0
BRA,1997,4206,20,1,0
BRA,1997,4301,10,5,0
BRA,1997,4302,14,4,0
BRA,1997,4303,20,2,0
BRA,1997,4304,20,1,0
BRA,1997,4401,2,5,0
BRA,1997,4402,2,2,0
BRA,1997,4403,2,5,0
BRA,1997,4404,2,2,0
BRA,1997,4405,2,1,0
BRA,1997,4406,4,2,0
BRA,1997,4407,6,7,0
BRA,1997,4408,6,2,0
BRA,1997,4409,10,3,0
BRA,1997,4410,10,1,0
BRA,1997,4411,10,6,0
BRA,1997,4412,10,4,0
BRA,1997,4413,10,1,0
BRA,1997,4414,10,1,0
BRA,1997,4415,10,2,0
BRA,1997,4416,6,1,0
BRA,1997,4417,10,1,0
BRA,1997,4418,14,9,0
BRA,1997,4419,14,1,0
BRA,1997,4420,14,2,0
BRA,1997,4421,14,2,0
BRA,1997,4501,2,2,0
BRA,1997,4502,4,1,0
BRA,1997,4503,10,2,0
BRA,1997,4504,10,2,0
BRA,1997,4601,12,7,0
BRA,1997,4602,12,4,0
BRA,1997,4701,4,1,0
BRA,1997,4702,4,1,0
BRA,1997,4703,4,4,0
BRA,1997,4704,4,4,0
BRA,1997,4705,4,1,0
BRA,1997,4706,4,6,0
BRA,1997,4707,2,4,0
BRA,1997,4801,9,1,0
BRA,1997,4802,11.785714285714288,11,0
BRA,1997,4803,12,1,0
BRA,1997,4804,11.166666666666666,12,0
BRA,1997,4805,12,11,0
BRA,1997,4806,12,4,0
BRA,1997,4808,12,3,0
BRA,1997,4809,14,2,0
BRA,1997,4810,14,10,0
BRA,1997,4811,12.857142857142858,7,0
BRA,1997,4812,12,1,0
BRA,1997,4813,12,3,0
BRA,1997,4814,14,2,0
BRA,1997,4816,15,2,0
BRA,1997,4817,16,3,0
BRA,1997,4818,16,5,0
BRA,1997,4819,16,6,0
BRA,1997,4820,16,6,0
BRA,1997,4821,16,2,0
BRA,1997,4822,16,2,0
BRA,1997,4823,14.133333301544189,6,0
BRA,1997,4901,0,3,0
BRA,1997,4902,0,2,0
BRA,1997,4903,16,1,0
BRA,1997,4904,0,1,0
BRA,1997,4905,3.3333333333333335,3,0
BRA,1997,4906,4,1,0
BRA,1997,4907,4,1,0
BRA,1997,4908,16,2,0
BRA,1997,4909,16,1,0
BRA,1997,4910,16,1,0
BRA,1997,4911,13.333333333333334,3,0
BRA,1997,5001,4,1,0
BRA,1997,5002,4,1,0
BRA,1997,5003,4,1,0
BRA,1997,5004,14,1,0
BRA,1997,5005,14,1,0
BRA,1997,5006,16,1,0
BRA,1997,5007,18,3,0
BRA,1997,5101,8,5,0
BRA,1997,5102,6.5,3,0
BRA,1997,5103,5,3,0
BRA,1997,5104,6,1,0
BRA,1997,5105,9.46666669845581,6,0
BRA,1997,5106,14,2,0
BRA,1997,5107,14,2,0
BRA,1997,5108,14,2,0
BRA,1997,5109,16,2,0
BRA,1997,5110,14,1,0
BRA,1997,5111,16.4,5,0
BRA,1997,5112,18,5,0
BRA,1997,5113,18,1,0
BRA,1997,5201,3,1,0
BRA,1997,5202,3,3,0
BRA,1997,5203,8,1,0
BRA,1997,5204,14.666666666666666,3,0
BRA,1997,5205,14,18,0
BRA,1997,5206,14,20,0
BRA,1997,5207,16,2,0
BRA,1997,5208,18,19,0
BRA,1997,5209,18,16,0
BRA,1997,5210,18,11,0
BRA,1997,5211,18,14,0
BRA,1997,5212,18,10,0
BRA,1997,5301,3.75,4,0
BRA,1997,5302,6,2,0
BRA,1997,5303,8,2,0
BRA,1997,5305,5,1,0
BRA,1997,5306,14,2,0
BRA,1997,5307,14,2,0
BRA,1997,5308,14,3,0
BRA,1997,5309,18,4,0
BRA,1997,5310,15.5,2,0
BRA,1997,5311,18,1,0
BRA,1997,5401,16.6666660308838,2,0
BRA,1997,5402,14.609929044195948,20,0
BRA,1997,5403,13.75,8,0
BRA,1997,5404,13,4,0
BRA,1997,5405,12,1,0
BRA,1997,5406,18,1,0
BRA,1997,5407,17.652173913043477,24,0
BRA,1997,5408,18,9,0
BRA,1997,5501,16,5,0
BRA,1997,5502,12,1,0
BRA,1997,5503,14.2,6,0
BRA,1997,5504,12,2,0
BRA,1997,5505,14,2,0
BRA,1997,5506,16,4,0
BRA,1997,5507,12,1,0
BRA,1997,5508,14,2,0
BRA,1997,5509,15.61111111111111,18,0
BRA,1997,5510,16,5,0
BRA,1997,5511,18,3,0
BRA,1997,5512,15.333333333333334,6,0
BRA,1997,5513,18,11,0
BRA,1997,5514,18,12,0
BRA,1997,5515,18,9,0
BRA,1997,5516,18,20,0
BRA,1997,5601,15,4,0
BRA,1997,5602,18,4,0
BRA,1997,5604,18,2,0
BRA,1997,5605,18,1,0
BRA,1997,5606,18,1,0
BRA,1997,5607,18,6,0
BRA,1997,5608,18,3,0
BRA,1997,5609,18,1,0
BRA,1997,5701,20,2,0
BRA,1997,5702,20,12,0
BRA,1997,5703,20,4,0
BRA,1997,5704,20,2,0
BRA,1997,5705,20,1,0
BRA,1997,5801,18,12,0
BRA,1997,5802,18,4,0
BRA,1997,5803,18,1,0
BRA,1997,5804,18,4,0
BRA,1997,5805,18,1,0
BRA,1997,5806,18,6,0
BRA,1997,5807,18,2,0
BRA,1997,5808,18,2,0
BRA,1997,5809,18,1,0
BRA,1997,5810,18,4,0
BRA,1997,5811,18,1,0
BRA,1997,5901,16,2,0
BRA,1997,5902,15,3,0
BRA,1997,5903,16,3,0
BRA,1997,5904,16,2,0
BRA,1997,5905,16,1,0
BRA,1997,5906,16,3,0
BRA,1997,5907,16,1,0
BRA,1997,5908,16,1,0
BRA,1997,5909,16,1,0
BRA,1997,5910,16,1,0
BRA,1997,5911,16,6,0
BRA,1997,6001,18,7,0
BRA,1997,6002,18,2,0
BRA,1997,6003,18,5,0
BRA,1997,6004,18,2,0
BRA,1997,6005,18,13,0
BRA,1997,6006,18,14,0
BRA,1997,6101,20,3,0
BRA,1997,6102,20,4,0
BRA,1997,6103,20,12,0
BRA,1997,6104,20,22,0
BRA,1997,6105,20,3,0
BRA,1997,6106,20,3,0
BRA,1997,6107,20,8,0
BRA,1997,6108,20,11,0
BRA,1997,6109,20,2,0
BRA,1997,6110,20,6,0
BRA,1997,6111,20,3,0
BRA,1997,6112,20,8,0
BRA,1997,6113,20,1,0
BRA,1997,6114,20,3,0
BRA,1997,6115,20,9,0
BRA,1997,6116,20,5,0
BRA,1997,6117,20,3,0
BRA,1997,6201,20,8,0
BRA,1997,6202,20,8,0
BRA,1997,6203,20,14,0
BRA,1997,6204,20,25,0
BRA,1997,6205,23.333333333333332,3,0
BRA,1997,6206,20,5,0
BRA,1997,6207,20,7,0
BRA,1997,6208,20,8,0
BRA,1997,6209,20,3,0
BRA,1997,6210,20,5,0
BRA,1997,6211,20,9,0
BRA,1997,6212,20,4,0
BRA,1997,6213,20,2,0
BRA,1997,6214,20,5,0
BRA,1997,6215,20,3,0
BRA,1997,6216,20,1,0
BRA,1997,6217,20,2,0
BRA,1997,6301,20,5,0
BRA,1997,6302,20,15,0
BRA,1997,6303,20,5,0
BRA,1997,6304,20,6,0
BRA,1997,6305,16,5,0
BRA,1997,6306,20,7,0
BRA,1997,6307,18,3,0
BRA,1997,6308,20,1,0
BRA,1997,6309,20,1,0
BRA,1997,6310,20,2,0
BRA,1997,6401,25.333333333333332,3,0
BRA,1997,6402,28,4,0
BRA,1997,6403,24.571428571428573,7,0
BRA,1997,6404,30.666666666666668,3,0
BRA,1997,6405,36,3,0
BRA,1997,6406,18,3,0
BRA,1997,6501,18,1,0
BRA,1997,6502,18,1,0
BRA,1997,6504,20,1,0
BRA,1997,6505,20,1,0
BRA,1997,6506,20,3,0
BRA,1997,6507,18,1,0
BRA,1997,6601,20,3,0
BRA,1997,6602,20,1,0
BRA,1997,6603,18,2,0
BRA,1997,6701,16,1,0
BRA,1997,6702,16,2,0
BRA,1997,6703,16,1,0
BRA,1997,6704,16,4,0
BRA,1997,6801,6,1,0
BRA,1997,6802,6.5,8,0
BRA,1997,6803,6,1,0
BRA,1997,6804,6,5,0
BRA,1997,6805,10,3,0
BRA,1997,6806,6.333333333333333,3,0
BRA,1997,6807,8,2,0
BRA,1997,6808,8,1,0
BRA,1997,6809,33.666666666666664,3,0
BRA,1997,6810,8,4,0
BRA,1997,6811,8,4,0
BRA,1997,6812,14,5,0
BRA,1997,6813,14,3,0
BRA,1997,6814,14,2,0
BRA,1997,6815,12,4,0
BRA,1997,6901,10,1,0
BRA,1997,6902,10,3,0
BRA,1997,6903,10,3,0
BRA,1997,6904,12,2,0
BRA,1997,6905,12,2,0
BRA,1997,6906,12,1,0
BRA,1997,6907,12,2,0
BRA,1997,6908,14,2,0
BRA,1997,6909,10.166666666666666,4,0
BRA,1997,6910,18,2,0
BRA,1997,6911,20,2,0
BRA,1997,6912,20,1,0
BRA,1997,6913,20,2,0
BRA,1997,6914,20,2,0
BRA,1997,7001,2,1,0
BRA,1997,7002,4,5,0
BRA,1997,7003,10,3,0
BRA,1997,7004,10,1,0
BRA,1997,7005,10,4,0
BRA,1997,7006,12,1,0
BRA,1997,7007,12,4,0
BRA,1997,7008,12,1,0
BRA,1997,7009,14,3,0
BRA,1997,7010,10,1,0
BRA,1997,7011,10,3,0
