reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,2017,0102,0,3,0
BRA,2017,0103,1.3333333333333333,3,0
BRA,2017,0104,0.833333343267441,2,0
BRA,2017,0105,2.5,2,0
BRA,2017,0201,10.666666666666666,3,0
BRA,2017,0202,10.666666666666666,3,0
BRA,2017,0203,10,6,0
BRA,2017,0204,10,9,0
BRA,2017,0205,10,1,0
BRA,2017,0206,10,9,0
BRA,2017,0207,9.999999999999998,5,0
BRA,2017,0208,10.000000000000002,6,0
BRA,2017,0210,10,4,0
BRA,2017,0301,5.000000000000001,6,0
BRA,2017,0302,10,14,0
BRA,2017,0303,10,13,0
BRA,2017,0305,7.878787864338268,17,0
BRA,2017,0306,10,5,0
BRA,2017,0307,10.000000000000005,14,0
BRA,2017,0308,10.000000000000002,6,0
BRA,2017,0401,13,2,0
BRA,2017,0402,23.6,5,0
BRA,2017,0403,16,2,0
BRA,2017,0404,21,2,0
BRA,2017,0406,18.4,5,0
BRA,2017,0408,10,4,0
BRA,2017,0409,16,1,0
BRA,2017,0410,14,1,0
BRA,2017,0501,8,1,0
BRA,2017,0502,8,2,0
BRA,2017,0504,7.19999980926514,1,0
BRA,2017,0505,8,2,0
BRA,2017,0506,8,2,0
BRA,2017,0507,8,2,0
BRA,2017,0508,8,1,0
BRA,2017,0510,1,1,0
BRA,2017,0511,2.400000015894573,3,0
BRA,2017,0601,0,2,0
BRA,2017,0602,2,4,0
BRA,2017,0603,10,1,0
BRA,2017,0701,5,2,0
BRA,2017,0702,10,1,0
BRA,2017,0703,9.166666666666666,3,0
BRA,2017,0704,10,3,0
BRA,2017,0705,10,4,0
BRA,2017,0706,10,2,0
BRA,2017,0707,10,1,0
BRA,2017,0708,10,3,0
BRA,2017,0709,10,7,0
BRA,2017,0710,10,8,0
BRA,2017,0711,9.999999999999998,5,0
BRA,2017,0712,10,2,0
BRA,2017,0713,5,12,0
BRA,2017,0714,10,6,0
BRA,2017,0802,8.857142857142856,11,0
BRA,2017,0804,10,5,0
BRA,2017,0805,10,3,0
BRA,2017,0806,10,2,0
BRA,2017,0807,10,1,0
BRA,2017,0808,10,1,0
BRA,2017,0809,10,3,0
BRA,2017,0810,10,8,0
BRA,2017,0811,10,3,0
BRA,2017,0812,10,2,0
