reporter_iso3,year,hs4_code,mfn_tariff,mfn_lines,mapping_missing_share
BRA,2018,0102,0,3,0
BRA,2018,0103,1.3333333333333333,3,0
BRA,2018,0104,0.833333343267441,2,0
BRA,2018,0105,2.5,2,0
BRA,2018,0201,10.666666666666666,3,0
BRA,2018,0202,10.666666666666666,3,0
BRA,2018,0203,10,6,0
BRA,2018,0204,10,9,0
BRA,2018,0205,10,1,0
BRA,2018,0206,10,9,0
BRA,2018,0207,9.999999999999998,5,0
BRA,2018,0208,10.000000000000002,6,0
BRA,2018,0210,10,4,0
BRA,2018,0301,5.000000000000001,6,0
BRA,2018,0302,10,14,0
BRA,2018,0303,10,13,0
BRA,2018,0305,7.878787864338268,17,0
BRA,2018,0306,10,5,0
BRA,2018,0307,10.000000000000005,14,0
BRA,2018,0308,10.000000000000002,6,0
BRA,2018,0401,13,2,0
BRA,2018,0402,23.6,5,0
BRA,2018,0403,16,2,0
BRA,2018,0404,21,2,0
BRA,2018,0406,18.4,5,0
BRA,2018,0408,10,4,0
BRA,2018,0409,16,1,0
BRA,2018,0410,14,1,0
BRA,2018,0501,8,1,0
BRA,2018,0502,8,2,0
BRA,2018,0504,7.19999980926514,1,0
BRA,2018,0505,8,2,0
BRA,2018,0506,8,2,0
BRA,2018,0507,8,2,0
BRA,2018,0508,8,1,0
BRA,2018,0510,1,1,0
BRA,2018,0511,2.400000015894573,3,0
BRA,2018,0601,0,2,0
BRA,2018,0602,2,4,0
BRA,2018,0603,10,1,0
BRA,2018,0701,5,2,0
BRA,2018,0702,10,1,0
BRA,2018,0703,9.166666666666666,3,0
BRA,2018,0704,10,3,0
BRA,2018,0705,10,4,0
BRA,2018,0706,10,2,0
BRA,2018,0707,10,1,0
BRA,2018,0708,10,3,0
BRA,2018,0709,10,7,0
BRA,2018,0710,10,8,0
BRA,2018,0711,9.999999999999998,5,0
BRA,2018,0712,10,2,0
BRA,2018,0713,5,12,0
BRA,2018,0714,10,6,0
BRA,2018,0802,8.857142857142856,11,0
BRA,2018,0804,10,5,0
BRA,2018,0805,10,3,0
BRA,2018,0806,10,2,0
BRA,2018,0807,10,1,0
BRA,2018,0808,10,1,0
BRA,2018,0809,10,3,0
BRA,2018,0810,10,8,0
BRA,2018,0811,10,3,0
BRA,2018,0812,10,2,0
BRA,2018,0813,10,5,0
BRA,2018,0814,10,1,0
BRA,2018,0901,10,4,0
BRA,2018,0902,10,4,0
BRA,2018,0903,10,1,0
BRA,2018,0904,10,2,0
BRA,2018,0906,10,1,0
BRA,2018,0910,10,4,0
BRA,2018,1005,4,2,0
BRA,2018,1006,9.416666626930237,4,0
BRA,2018,1008,4,6,0
BRA,2018,1101,12,1,0
BRA,2018,1102,10,2,0
BRA,2018,1103,10,3,0
BRA,2018,1104,10,6,0
BRA,2018,1105,12,2,0
BRA,2018,1106,10,3,0
BRA,2018,1107,14,2,0
BRA,2018,1108,10,6,0
BRA,2018,1109,10,1,0
BRA,2018,1203,8,1,0
BRA,2018,1204,4,1,0
BRA,2018,1206,4,1,0
BRA,2018,1207,4,8,0
BRA,2018,1208,10,2,0
BRA,2018,1209,0,9,0
BRA,2018,1210,8,2,0
BRA,2018,1211,8,4,0
BRA,2018,1212,8,4,0
BRA,2018,1213,8,1,0
